pipe_dn,pipe_schedule,flange_class,outside_diameter,length1,length2,wall_thickness,lumped_mass,raised_face_depth,w_neck_c,flange_outer_radius,flange_thickness_d,raised_face_radius,hot_spot_stress,frequency,max_deformation,x_deformation_position,y_deformation_position,z_deformation_position,support_right,support_left,support,ratio,allowable_deformation
65,80,150,73.0,2090.0,1860.0,7.01,17.25,1.5,69.9,88.9,20.9,52.3,7.721,12.9885,0.83013,394.77,0.0,36.5,Pinned,Fixed,Pinned_Fixed,6.864,5.698
65,80,300,73.0,3142.0,2090.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,8.054,7.3029,1.7164,809.67,13.556,28.149,Pinned,Fixed,Pinned_Fixed,6.581,11.295
65,80,300,73.0,2194.0,4439.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,14.896,4.4893,4.0825,-498.05,7.732,33.876,Pinned,Fixed,Pinned_Fixed,3.558,14.526
65,80,300,73.0,4109.0,3513.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,14.242,3.5812,5.9833,771.83,7.732,33.876,Pinned,Fixed,Pinned_Fixed,3.721,22.266
65,80,300,73.0,766.0,646.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,1.625,59.163,0.018931,159.08,0.0,36.5,Pinned,Fixed,Pinned_Fixed,32.615,0.617
65,80,300,73.0,4836.0,2657.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,8.157,4.0758,4.5177,1497.7,0.0,36.5,Pinned,Fixed,Pinned_Fixed,6.497,29.354
65,80,600,73.0,4388.0,3715.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,15.69,3.0707,7.1612,822.04,7.3421,32.168,Pinned,Fixed,Pinned_Fixed,3.378,24.19
65,80,600,73.0,2805.0,1720.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,6.858,9.1017,1.0532,765.91,0.0,36.5,Pinned,Fixed,Pinned_Fixed,7.728,8.139
65,80,600,73.0,3309.0,517.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,1.073,19.2542,0.14749,1697.6,7.732,33.876,Pinned,Fixed,Pinned_Fixed,49.394,7.285
65,80,600,73.0,4084.0,4651.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,19.878,2.5944,9.6826,363.83,8.122,35.585,Pinned,Fixed,Pinned_Fixed,2.666,25.816
65,80,600,73.0,2600.0,3289.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,14.038,5.0749,2.953,160.15,7.732,33.876,Pinned,Fixed,Pinned_Fixed,3.775,11.149
65,80,150,73.0,1743.0,1383.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,5.834,17.7445,0.38838,372.13,0.0,36.5,Pinned,Fixed,Pinned_Fixed,9.085,3.528
65,80,150,73.0,1143.0,1504.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,5.967,21.9141,0.24878,72.704,0.0,36.5,Pinned,Fixed,Pinned_Fixed,8.882,2.21
65,80,150,73.0,3750.0,2794.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,10.901,5.0229,3.5778,857.44,6.9521,30.459,Pinned,Fixed,Pinned_Fixed,4.862,17.395
65,80,150,73.0,3564.0,2362.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,8.772,6.1469,2.5023,948.68,0.0,36.5,Pinned,Fixed,Pinned_Fixed,6.042,15.119
65,80,150,73.0,2777.0,3975.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,15.748,4.4534,4.5124,-76.91,0.0,36.5,Pinned,Fixed,Pinned_Fixed,3.366,15.187
65,80,300,73.0,4632.0,1828.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,4.06,5.4305,2.2323,1737.3,8.122,35.585,Pinned,Fixed,Pinned_Fixed,13.054,29.141
65,80,300,73.0,1574.0,2786.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,10.196,7.8361,1.1538,-211.91,7.3421,32.168,Pinned,Fixed,Pinned_Fixed,5.198,5.998
65,80,300,73.0,1692.0,3158.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,11.398,6.6148,1.5917,-266.23,7.732,33.876,Pinned,Fixed,Pinned_Fixed,4.65,7.401
65,80,300,73.0,1701.0,2147.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,8.85,9.5001,0.79577,110.97,0.0,36.5,Pinned,Fixed,Pinned_Fixed,5.989,4.766
65,80,300,73.0,1942.0,2093.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,8.989,8.9054,0.91117,238.11,0.0,36.5,Pinned,Fixed,Pinned_Fixed,5.896,5.372
65,80,600,73.0,3574.0,3792.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,16.892,3.0765,5.7146,425.3,7.732,33.876,Pinned,Fixed,Pinned_Fixed,3.138,17.93
65,80,600,73.0,919.0,4135.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,7.892,7.3568,1.2244,-1014.1,7.732,33.876,Pinned,Fixed,Pinned_Fixed,6.716,8.223
65,80,600,73.0,3327.0,4278.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,18.482,2.8735,6.4407,157.7,7.3421,32.168,Pinned,Fixed,Pinned_Fixed,2.868,18.47
65,80,600,73.0,3581.0,1483.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,4.443,7.77,1.1146,1237.9,14.316,29.727,Pinned,Fixed,Pinned_Fixed,11.929,13.296
65,80,600,73.0,351.0,3052.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,2.146,18.4971,0.17608,-946.29,0.0,36.5,Pinned,Fixed,Pinned_Fixed,24.697,4.349
65,XS,150,73.0,1329.0,4170.0,7.01,0.0,1.5,69.9,88.9,20.9,52.3,8.138,8.8975,1.9404,-966.71,0.0,36.5,Pinned,Fixed,Pinned_Fixed,6.513,12.637
65,XS,150,73.0,422.0,1317.0,7.01,0.0,1.5,69.9,88.9,20.9,52.3,2.912,78.3156,0.058593,-302.38,0.0,36.5,Pinned,Fixed,Pinned_Fixed,18.201,1.066
65,XS,150,73.0,1633.0,2877.0,7.01,0.0,1.5,69.9,88.9,20.9,52.3,9.413,12.5048,1.2901,-276.92,7.732,33.876,Pinned,Fixed,Pinned_Fixed,5.631,7.264
65,XS,150,73.0,860.0,1578.0,7.01,0.0,1.5,69.9,88.9,20.9,52.3,5.098,39.4598,0.19518,-184.13,0.0,36.5,Pinned,Fixed,Pinned_Fixed,10.396,2.029
65,XS,150,73.0,1617.0,4795.0,7.01,0.0,1.5,69.9,88.9,20.9,52.3,9.832,6.5861,3.1721,-1051.3,7.3421,32.168,Pinned,Fixed,Pinned_Fixed,5.391,17.099
65,XS,300,73.0,3059.0,4267.0,7.01,0.0,1.5,76.2,95.25,23.9,52.3,15.477,4.818,5.709,-50.483,0.0,41.114,Pinned,Fixed,Pinned_Fixed,3.424,19.55
65,XS,300,73.0,433.0,3947.0,7.01,0.0,1.5,76.2,95.25,23.9,52.3,1.635,14.6977,0.45854,-1396.9,0.0,36.5,Pinned,Fixed,Pinned_Fixed,32.416,14.864
65,XS,300,73.0,3247.0,2028.0,7.01,0.0,1.5,76.2,95.25,23.9,52.3,5.866,9.4049,1.686,987.15,13.556,28.149,Pinned,Fixed,Pinned_Fixed,9.035,15.233
65,XS,300,73.0,3189.0,1486.0,7.01,0.0,1.5,76.2,95.25,23.9,52.3,2.72,12.2594,0.95099,1177.3,0.0,36.5,Pinned,Fixed,Pinned_Fixed,19.485,18.53
65,XS,600,73.0,1713.0,463.0,7.01,0.0,6.4,79.2,95.25,28.4,52.3,0.566,56.8692,0.057208,758.15,0.0,36.5,Pinned,Fixed,Pinned_Fixed,93.64,5.357
65,XS,600,73.0,1980.0,2634.0,7.01,0.0,6.4,79.2,95.25,28.4,52.3,10.213,11.2211,1.3938,100.13,7.732,33.876,Pinned,Fixed,Pinned_Fixed,5.189,7.233
65,XS,600,73.0,2930.0,4570.0,7.01,0.0,6.4,79.2,95.25,28.4,52.3,16.477,4.5349,6.0978,-246.35,7.732,33.876,Pinned,Fixed,Pinned_Fixed,3.217,19.614
65,XS,600,73.0,2216.0,3490.0,7.01,0.0,6.4,79.2,95.25,28.4,52.3,12.63,7.5812,2.6545,-213.85,0.0,36.5,Pinned,Fixed,Pinned_Fixed,4.196,11.139
65,XS,600,73.0,880.0,3104.0,7.01,0.0,6.4,79.2,95.25,28.4,52.3,5.877,16.0015,0.68679,-742.25,0.0,36.5,Pinned,Fixed,Pinned_Fixed,9.018,6.194
65,XS,150,73.0,4910.0,4240.0,7.01,23.0,1.5,69.9,88.9,20.9,52.3,16.535,2.7801,10.429,967.22,30.459,6.9521,Pinned,Fixed,Pinned_Fixed,3.205,33.428
65,XS,150,73.0,4638.0,4620.0,7.01,23.0,1.5,69.9,88.9,20.9,52.3,18.57,2.6799,11.277,677.05,24.426,19.479,Pinned,Fixed,Pinned_Fixed,2.854,32.185
65,XS,150,73.0,4277.0,756.0,7.01,23.0,1.5,69.9,88.9,20.9,52.3,1.297,11.2593,0.38207,2133.2,8.122,35.585,Pinned,Fixed,Pinned_Fixed,40.864,15.613
65,XS,150,73.0,395.0,1008.0,7.01,23.0,1.5,69.9,88.9,20.9,52.3,1.261,70.6737,0.013838,-181.29,0.0,36.5,Pinned,Fixed,Pinned_Fixed,42.03,0.582
65,XS,150,73.0,734.0,932.0,7.01,23.0,1.5,69.9,88.9,20.9,52.3,2.996,49.9464,0.047837,69.9,0.0,36.5,Pinned,Fixed,Pinned_Fixed,17.69,0.846
65,XS,300,73.0,751.0,876.0,7.01,45.0,1.5,76.2,95.25,23.9,52.3,2.109,40.8598,0.032126,92.539,0.0,36.5,Pinned,Fixed,Pinned_Fixed,25.13,0.807
65,XS,300,73.0,3084.0,1083.0,7.01,45.0,1.5,76.2,95.25,23.9,52.3,2.173,12.9036,0.53745,1174.4,0.0,36.5,Pinned,Fixed,Pinned_Fixed,24.39,13.109
65,XS,300,73.0,3266.0,1657.0,7.01,45.0,1.5,76.2,95.25,23.9,52.3,5.521,8.3268,1.2046,1030.5,0.0,36.5,Pinned,Fixed,Pinned_Fixed,9.6,11.564
65,XS,300,73.0,3887.0,4053.0,7.01,45.0,1.5,76.2,95.25,23.9,52.3,17.049,3.052,7.1621,505.85,7.732,33.876,Pinned,Fixed,Pinned_Fixed,3.109,22.265
65,XS,300,73.0,3708.0,2828.0,7.01,45.0,1.5,76.2,95.25,23.9,52.3,11.546,4.5054,3.5928,808.17,7.3421,32.168,Pinned,Fixed,Pinned_Fixed,4.59,16.492
65,XS,600,73.0,3784.0,2327.0,7.01,55.0,6.4,79.2,95.25,28.4,52.3,9.199,5.0827,2.6173,1010.7,6.9521,30.459,Pinned,Fixed,Pinned_Fixed,5.761,15.08
65,XS,600,73.0,791.0,2192.0,7.01,55.0,6.4,79.2,95.25,28.4,52.3,5.705,16.0107,0.28162,-370.55,0.0,36.5,Pinned,Fixed,Pinned_Fixed,9.29,2.616
65,XS,600,73.0,2885.0,1470.0,7.01,55.0,6.4,79.2,95.25,28.4,52.3,5.425,9.6951,0.82934,885.86,0.0,36.5,Pinned,Fixed,Pinned_Fixed,9.77,8.102
65,XS,600,73.0,3677.0,3684.0,7.01,55.0,6.4,79.2,95.25,28.4,52.3,16.249,3.298,5.6327,511.44,7.3421,32.168,Pinned,Fixed,Pinned_Fixed,3.262,18.372
65,XS,600,73.0,1561.0,521.0,7.01,55.0,6.4,79.2,95.25,28.4,52.3,1.323,40.5391,0.053537,555.46,0.0,36.5,Pinned,Fixed,Pinned_Fixed,40.06,2.145
65,XS,150,73.0,1614.0,895.0,7.01,17.25,1.5,69.9,88.9,20.9,52.3,3.21,32.0117,0.16746,479.48,8.122,35.585,Pinned,Fixed,Pinned_Fixed,16.511,2.765
65,XS,150,73.0,1975.0,1260.0,7.01,17.25,1.5,69.9,88.9,20.9,52.3,4.728,19.7552,0.39362,548.37,0.0,36.5,Pinned,Fixed,Pinned_Fixed,11.21,4.412
65,XS,150,73.0,2319.0,3152.0,7.01,17.25,1.5,69.9,88.9,20.9,52.3,12.476,7.0857,2.3777,69.9,0.0,36.5,Pinned,Fixed,Pinned_Fixed,4.248,10.101
65,XS,150,73.0,1224.0,392.0,7.01,17.25,1.5,69.9,88.9,20.9,52.3,0.787,83.7254,0.027972,494.03,0.0,36.5,Pinned,Fixed,Pinned_Fixed,67.344,1.884
65,XS,150,73.0,1114.0,4599.0,7.01,17.25,1.5,69.9,88.9,20.9,52.3,7.614,7.5262,1.9038,-1160.3,8.122,35.585,Pinned,Fixed,Pinned_Fixed,6.961,13.252
65,XS,300,73.0,578.0,1524.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,3.096,32.715,0.077889,-246.94,0.0,36.5,Pinned,Fixed,Pinned_Fixed,17.119,1.333
65,XS,300,73.0,4361.0,4752.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,19.459,2.5363,10.947,499.11,24.426,19.479,Pinned,Fixed,Pinned_Fixed,2.724,29.816
65,XS,300,73.0,2628.0,1220.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,3.732,14.0197,0.53693,864.0,0.0,36.5,Pinned,Fixed,Pinned_Fixed,14.202,7.625
65,XS,300,73.0,1543.0,1727.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,7.222,14.6215,0.47927,164.31,0.0,36.5,Pinned,Fixed,Pinned_Fixed,7.339,3.517
65,XS,300,73.0,369.0,3391.0,7.01,33.75,1.5,76.2,95.25,23.9,52.3,2.139,17.7325,0.2945,-1141.7,0.0,36.5,Pinned,Fixed,Pinned_Fixed,24.778,7.297
65,XS,600,73.0,3289.0,1949.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,7.442,7.163,1.6085,925.04,15.076,31.306,Pinned,Fixed,Pinned_Fixed,7.122,11.455
65,XS,600,73.0,1745.0,3699.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,12.622,6.0052,2.2024,-455.7,7.732,33.876,Pinned,Fixed,Pinned_Fixed,4.199,9.248
65,XS,600,73.0,3348.0,1737.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,6.0,7.8904,1.3486,1018.2,15.076,31.306,Pinned,Fixed,Pinned_Fixed,8.833,11.913
65,XS,600,73.0,2591.0,2834.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,12.416,5.8894,2.2662,294.94,7.3421,32.168,Pinned,Fixed,Pinned_Fixed,4.269,9.674
65,XS,600,73.0,4732.0,3501.0,7.01,41.25,6.4,79.2,95.25,28.4,52.3,14.109,3.0687,7.1065,1073.4,0.0,36.5,Pinned,Fixed,Pinned_Fixed,3.756,26.695
65,XS,150,73.0,3234.0,2753.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,11.352,5.7301,2.8865,616.94,0.0,36.5,Pinned,Fixed,Pinned_Fixed,4.669,13.476
65,XS,150,73.0,2552.0,3115.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,12.926,6.0576,2.6413,180.04,0.0,36.5,Pinned,Fixed,Pinned_Fixed,4.1,10.83
65,XS,150,73.0,4998.0,4013.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,15.54,2.7954,9.6934,1061.1,8.122,35.585,Pinned,Fixed,Pinned_Fixed,3.411,33.06
65,XS,150,73.0,3972.0,359.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,0.667,15.7306,0.081119,2180.3,0.0,36.5,Pinned,Fixed,Pinned_Fixed,79.46,6.446
65,XS,150,73.0,664.0,3706.0,7.01,28.75,1.5,69.9,88.9,20.9,52.3,4.733,12.3306,0.69638,-1059.8,0.0,36.5,Pinned,Fixed,Pinned_Fixed,11.198,7.798
65,XS,300,73.0,767.0,4769.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,5.695,7.3623,1.3164,-1401.1,7.3421,32.168,Pinned,Fixed,Pinned_Fixed,9.306,12.251
65,XS,300,73.0,2515.0,3857.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,15.248,4.1263,3.7667,-153.97,8.122,35.585,Pinned,Fixed,Pinned_Fixed,3.476,13.093
65,XS,300,73.0,3735.0,4729.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,19.618,2.5523,8.9238,190.62,8.122,35.585,Pinned,Fixed,Pinned_Fixed,2.702,24.109
65,XS,300,73.0,2960.0,4186.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,16.966,3.3955,5.3492,-59.267,0.0,41.767,Pinned,Fixed,Pinned_Fixed,3.124,16.71
65,XS,300,73.0,1184.0,1035.0,7.01,56.25,1.5,76.2,95.25,23.9,52.3,3.784,24.22,0.11606,228.05,0.0,36.5,Pinned,Fixed,Pinned_Fixed,14.006,1.626
65,XS,600,73.0,2166.0,4730.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,16.28,3.5303,4.4909,-561.14,0.0,36.5,Pinned,Fixed,Pinned_Fixed,3.256,14.62
65,XS,600,73.0,969.0,1690.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,5.56,16.1781,0.21837,-143.49,0.0,36.5,Pinned,Fixed,Pinned_Fixed,9.532,2.082
65,XS,600,73.0,1109.0,3755.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,9.361,7.102,1.2792,-764.14,13.556,28.149,Pinned,Fixed,Pinned_Fixed,5.662,7.243
65,XS,600,73.0,859.0,4186.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,7.33,7.5976,1.1567,-1068.5,6.9521,30.459,Pinned,Fixed,Pinned_Fixed,7.231,8.364
65,XS,600,73.0,3934.0,1455.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,3.531,7.345,1.2196,1441.7,13.556,28.149,Pinned,Fixed,Pinned_Fixed,15.01,18.306
65,XXS,150,73.0,3490.0,456.0,14.02,0.0,1.5,69.9,88.9,20.9,52.3,0.548,17.2246,0.074379,1855.1,0.0,36.5,Pinned,Fixed,Pinned_Fixed,96.715,7.194
65,XXS,150,73.0,2447.0,2764.0,14.02,0.0,1.5,69.9,88.9,20.9,52.3,6.036,9.137,1.3537,280.84,14.316,29.727,Pinned,Fixed,Pinned_Fixed,8.781,11.886
65,XXS,150,73.0,325.0,4121.0,14.02,0.0,1.5,69.9,88.9,20.9,52.3,0.527,13.332,0.23888,-1537.3,8.122,35.585,Pinned,Fixed,Pinned_Fixed,100.569,24.024
65,XXS,150,73.0,3487.0,3869.0,14.02,0.0,1.5,69.9,88.9,20.9,52.3,8.33,4.6713,3.8328,414.77,0.0,36.5,Pinned,Fixed,Pinned_Fixed,6.363,24.386
65,XXS,150,73.0,4545.0,4278.0,14.02,0.0,1.5,69.9,88.9,20.9,52.3,8.837,3.2803,6.3935,847.0,7.3421,32.168,Pinned,Fixed,Pinned_Fixed,5.998,38.345
65,XXS,300,73.0,4574.0,1408.0,14.02,0.0,1.5,76.2,95.25,23.9,52.3,0.518,7.3011,0.86134,2039.7,0.0,36.5,Pinned,Fixed,Pinned_Fixed,102.317,88.129
65,XXS,300,73.0,3964.0,2533.0,14.02,0.0,1.5,76.2,95.25,23.9,52.3,4.006,5.9833,2.1342,1203.9,8.122,35.585,Pinned,Fixed,Pinned_Fixed,13.23,28.236
65,XXS,300,73.0,3379.0,3331.0,14.02,0.0,1.5,76.2,95.25,23.9,52.3,7.115,5.517,2.8299,566.23,7.3421,32.168,Pinned,Fixed,Pinned_Fixed,7.449,21.08
65,XXS,300,73.0,366.0,2879.0,14.02,0.0,1.5,76.2,95.25,23.9,52.3,0.921,24.5229,0.14002,-990.76,0.0,36.5,Pinned,Fixed,Pinned_Fixed,57.546,8.058
65,XXS,300,73.0,4189.0,3042.0,14.02,0.0,1.5,76.2,95.25,23.9,52.3,5.456,4.825,3.162,1114.9,14.316,29.727,Pinned,Fixed,Pinned_Fixed,9.714,30.716
65,XXS,600,73.0,4135.0,1357.0,14.02,0.0,6.4,79.2,95.25,28.4,52.3,0.328,8.5944,0.72107,1806.6,8.122,35.585,Pinned,Fixed,Pinned_Fixed,161.585,116.514
65,XXS,600,73.0,2811.0,3155.0,14.02,0.0,6.4,79.2,95.25,28.4,52.3,7.022,6.8197,2.0272,319.7,8.122,35.585,Pinned,Fixed,Pinned_Fixed,7.548,15.301
65,XXS,600,73.0,4338.0,3542.0,14.02,0.0,6.4,79.2,95.25,28.4,52.3,7.066,4.0259,4.3175,986.86,7.3421,32.168,Pinned,Fixed,Pinned_Fixed,7.501,32.384
65,XXS,600,73.0,4702.0,4792.0,14.02,0.0,6.4,79.2,95.25,28.4,52.3,10.329,2.7818,8.1231,699.64,0.0,36.5,Pinned,Fixed,Pinned_Fixed,5.131,41.681
65,XXS,600,73.0,1651.0,3490.0,14.02,0.0,6.4,79.2,95.25,28.4,52.3,5.979,9.1702,1.2321,-517.82,7.3421,32.168,Pinned,Fixed,Pinned_Fixed,8.864,10.922
65,XXS,150,73.0,1087.0,3489.0,14.02,23.0,1.5,69.9,88.9,20.9,52.3,4.547,10.5384,0.74985,-750.13,8.122,35.585,Pinned,Fixed,Pinned_Fixed,11.656,8.74
65,XXS,150,73.0,2562.0,1477.0,14.02,23.0,1.5,69.9,88.9,20.9,52.3,2.691,13.4414,0.48629,791.94,8.122,35.585,Pinned,Fixed,Pinned_Fixed,19.695,9.578
65,XXS,150,73.0,1535.0,3191.0,14.02,23.0,1.5,69.9,88.9,20.9,52.3,5.961,9.361,0.97533,-416.82,0.0,36.5,Pinned,Fixed,Pinned_Fixed,8.891,8.672
65,XXS,150,73.0,1882.0,1400.0,14.02,23.0,1.5,69.9,88.9,20.9,52.3,3.193,18.6014,0.29792,460.94,0.0,36.5,Pinned,Fixed,Pinned_Fixed,16.599,4.945
65,XXS,150,73.0,3380.0,2392.0,14.02,23.0,1.5,69.9,88.9,20.9,52.3,4.88,6.7103,1.6008,866.74,7.3421,32.168,Pinned,Fixed,Pinned_Fixed,10.861,17.386
65,XXS,300,73.0,3070.0,4024.0,14.02,45.0,1.5,76.2,95.25,23.9,52.3,9.393,3.8931,3.5105,134.04,7.3421,32.168,Pinned,Fixed,Pinned_Fixed,5.642,19.808
65,XXS,300,73.0,1489.0,3095.0,14.02,45.0,1.5,76.2,95.25,23.9,52.3,6.015,8.6231,0.8853,-376.39,0.0,36.5,Pinned,Fixed,Pinned_Fixed,8.811,7.801
65,XXS,300,73.0,2854.0,1618.0,14.02,45.0,1.5,76.2,95.25,23.9,52.3,3.186,10.035,0.65378,846.97,0.0,36.5,Pinned,Fixed,Pinned_Fixed,16.635,10.876
65,XXS,300,73.0,1776.0,777.0,14.02,45.0,1.5,76.2,95.25,23.9,52.3,1.342,29.2641,0.098187,598.63,0.0,36.5,Pinned,Fixed,Pinned_Fixed,39.493,3.878
65,XXS,300,73.0,479.0,4390.0,14.02,45.0,1.5,76.2,95.25,23.9,52.3,1.386,10.3293,0.43384,-1509.1,8.122,35.585,Pinned,Fixed,Pinned_Fixed,38.24,16.59
65,XXS,600,73.0,3854.0,3365.0,14.02,55.0,6.4,79.2,95.25,28.4,52.3,8.111,3.7348,3.4289,736.51,8.122,35.585,Pinned,Fixed,Pinned_Fixed,6.534,22.406
65,XXS,600,73.0,4856.0,1034.0,14.02,55.0,6.4,79.2,95.25,28.4,52.3,0.857,7.3636,0.53963,2325.8,8.122,35.585,Pinned,Fixed,Pinned_Fixed,61.844,33.373
65,XXS,600,73.0,606.0,2180.0,14.02,55.0,6.4,79.2,95.25,28.4,52.3,2.67,21.7569,0.13693,-490.16,8.122,35.585,Pinned,Fixed,Pinned_Fixed,19.85,2.718
65,XXS,600,73.0,1380.0,723.0,14.02,55.0,6.4,79.2,95.25,28.4,52.3,1.512,35.7245,0.057245,399.6,0.0,36.5,Pinned,Fixed,Pinned_Fixed,35.053,2.007
65,XXS,600,73.0,1526.0,1497.0,14.02,55.0,6.4,79.2,95.25,28.4,52.3,3.783,16.3941,0.24609,235.95,0.0,36.5,Pinned,Fixed,Pinned_Fixed,14.01,3.448
65,XXS,150,73.0,4449.0,3517.0,14.02,17.25,1.5,69.9,88.9,20.9,52.3,7.215,3.7176,4.4372,1066.1,8.122,35.585,Pinned,Fixed,Pinned_Fixed,7.346,32.595
65,XXS,150,73.0,1162.0,2235.0,14.02,17.25,1.5,69.9,88.9,20.9,52.3,4.375,17.6173,0.36265,-237.57,0.0,36.5,Pinned,Fixed,Pinned_Fixed,12.114,4.393
65,XXS,150,73.0,622.0,1417.0,14.02,17.25,1.5,69.9,88.9,20.9,52.3,2.456,44.5457,0.069823,-221.46,0.0,36.5,Pinned,Fixed,Pinned_Fixed,21.58,1.507
65,XXS,150,73.0,1888.0,4910.0,14.02,17.25,1.5,69.9,88.9,20.9,52.3,7.325,5.0467,2.7159,-906.55,0.0,36.5,Pinned,Fixed,Pinned_Fixed,7.235,19.651
65,XXS,150,73.0,3449.0,4516.0,14.02,17.25,1.5,69.9,88.9,20.9,52.3,10.041,3.6228,4.9753,133.41,8.122,35.585,Pinned,Fixed,Pinned_Fixed,5.278,26.261
65,XXS,300,73.0,2317.0,3795.0,14.02,33.75,1.5,76.2,95.25,23.9,52.3,8.123,5.3706,2.2165,-222.53,7.3421,32.168,Pinned,Fixed,Pinned_Fixed,6.525,14.462
65,XXS,300,73.0,2073.0,3693.0,14.02,33.75,1.5,76.2,95.25,23.9,52.3,7.594,5.9928,1.8374,-304.67,0.0,36.5,Pinned,Fixed,Pinned_Fixed,6.979,12.824
65,XXS,300,73.0,1184.0,2389.0,14.02,33.75,1.5,76.2,95.25,23.9,52.3,4.672,14.1213,0.41479,-281.79,0.0,36.5,Pinned,Fixed,Pinned_Fixed,11.344,4.705
65,XXS,300,73.0,4872.0,2363.0,14.02,33.75,1.5,76.2,95.25,23.9,52.3,3.031,4.4727,2.4701,1720.4,6.5621,28.751,Pinned,Fixed,Pinned_Fixed,17.486,43.192
65,XXS,300,73.0,2768.0,2275.0,14.02,33.75,1.5,76.2,95.25,23.9,52.3,5.298,7.8549,1.1359,583.5,6.5621,28.751,Pinned,Fixed,Pinned_Fixed,10.004,11.363
65,XXS,600,73.0,4429.0,4538.0,14.02,41.25,6.4,79.2,95.25,28.4,52.3,10.776,2.6101,6.8959,635.19,0.0,36.5,Pinned,Fixed,Pinned_Fixed,4.918,33.916
65,XXS,600,73.0,3448.0,1522.0,14.02,41.25,6.4,79.2,95.25,28.4,52.3,2.052,8.9506,0.74544,1236.9,0.0,36.5,Pinned,Fixed,Pinned_Fixed,25.828,19.254
65,XXS,600,73.0,957.0,1796.0,14.02,41.25,6.4,79.2,95.25,28.4,52.3,3.617,20.6922,0.18175,-176.76,0.0,36.5,Pinned,Fixed,Pinned_Fixed,14.653,2.663
65,XXS,600,73.0,4554.0,3662.0,14.02,41.25,6.4,79.2,95.25,28.4,52.3,8.263,3.1454,4.9102,985.38,0.0,36.5,Pinned,Fixed,Pinned_Fixed,6.414,31.495
65,XXS,600,73.0,2679.0,2002.0,14.02,41.25,6.4,79.2,95.25,28.4,52.3,4.707,8.7316,0.86981,610.38,0.0,36.5,Pinned,Fixed,Pinned_Fixed,11.26,9.794
65,XXS,150,73.0,543.0,580.0,14.02,28.75,1.5,69.9,88.9,20.9,52.3,0.633,100.7729,0.0053292,83.92,0.0,36.5,Pinned,Fixed,Pinned_Fixed,83.728,0.446
65,XXS,150,73.0,2805.0,2924.0,14.02,28.75,1.5,69.9,88.9,20.9,52.3,6.939,6.3074,1.7937,386.26,14.316,29.727,Pinned,Fixed,Pinned_Fixed,7.638,13.7
65,XXS,150,73.0,1460.0,627.0,14.02,28.75,1.5,69.9,88.9,20.9,52.3,1.013,46.214,0.053198,523.75,0.0,36.5,Pinned,Fixed,Pinned_Fixed,52.32,2.783
