Pipe DN,Pipe Schedule,Flange Class,Outside Diamter (mm),Length1,Length2,Wall Thickness (mm),Lumped Mass,Raised Face Depth,W Neck C (mm),Flange Outer Radius,Flange Thickness D (mm),Raised Face Radius,new_col
125,XXS,600,141.3,2042.0,3457.0,19.05,0.0001,6.4,114.3,165.1,44.5,92.85,1694
125,XXS,600,141.3,1614.0,4316.0,19.05,0.0001,6.4,114.3,165.1,44.5,92.85,1695
125,XXS,150,141.3,301.0,4488.0,19.05,63.5,1.5,88.9,127.0,22.4,92.85,1696
125,XXS,150,141.3,4085.0,980.0,19.05,63.5,1.5,88.9,127.0,22.4,92.85,1697
125,XXS,150,141.3,3220.0,4982.0,19.05,63.5,1.5,88.9,127.0,22.4,92.85,1698
125,XXS,150,141.3,685.0,3569.0,19.05,63.5,1.5,88.9,127.0,22.4,92.85,1699
125,XXS,150,141.3,3046.0,2753.0,19.05,63.5,1.5,88.9,127.0,22.4,92.85,1700
125,XXS,300,141.3,577.0,2529.0,19.05,117.5,1.5,98.6,139.7,33.6,92.85,1701
125,XXS,300,141.3,952.0,4372.0,19.05,117.5,1.5,98.6,139.7,33.6,92.85,1702
125,XXS,300,141.3,3108.0,4475.0,19.05,117.5,1.5,98.6,139.7,33.6,92.85,1703
125,XXS,300,141.3,4053.0,2919.0,19.05,117.5,1.5,98.6,139.7,33.6,92.85,1704
125,XXS,300,141.3,1046.0,968.0,19.05,117.5,1.5,98.6,139.7,33.6,92.85,1705
125,XXS,600,141.3,3932.0,1208.0,19.05,202.0,6.4,114.3,165.1,44.5,92.85,1706
125,XXS,600,141.3,4824.0,4368.0,19.05,202.0,6.4,114.3,165.1,44.5,92.85,1707
125,XXS,600,141.3,2665.0,786.0,19.05,202.0,6.4,114.3,165.1,44.5,92.85,1708
125,XXS,600,141.3,2091.0,760.0,19.05,202.0,6.4,114.3,165.1,44.5,92.85,1709
125,XXS,600,141.3,3078.0,4706.0,19.05,202.0,6.4,114.3,165.1,44.5,92.85,1710
125,XXS,150,141.3,4680.0,3978.0,19.05,47.625,1.5,88.9,127.0,22.4,92.85,1711
125,XXS,150,141.3,1063.0,4783.0,19.05,47.625,1.5,88.9,127.0,22.4,92.85,1712
125,XXS,150,141.3,954.0,2727.0,19.05,47.625,1.5,88.9,127.0,22.4,92.85,1713
125,XXS,150,141.3,3798.0,1672.0,19.05,47.625,1.5,88.9,127.0,22.4,92.85,1714
125,XXS,150,141.3,807.0,3880.0,19.05,47.625,1.5,88.9,127.0,22.4,92.85,1715
125,XXS,300,141.3,2311.0,3441.0,19.05,88.125,1.5,98.6,139.7,33.6,92.85,1716
125,XXS,300,141.3,3457.0,2776.0,19.05,88.125,1.5,98.6,139.7,33.6,92.85,1717
125,XXS,300,141.3,1530.0,4903.0,19.05,88.125,1.5,98.6,139.7,33.6,92.85,1718
125,XXS,300,141.3,702.0,555.0,19.05,88.125,1.5,98.6,139.7,33.6,92.85,1719
125,XXS,300,141.3,4833.0,2674.0,19.05,88.125,1.5,98.6,139.7,33.6,92.85,1720
125,XXS,600,141.3,3075.0,3430.0,19.05,151.5,6.4,114.3,165.1,44.5,92.85,1721
125,XXS,600,141.3,3606.0,3316.0,19.05,151.5,6.4,114.3,165.1,44.5,92.85,1722
125,XXS,600,141.3,1614.0,3820.0,19.05,151.5,6.4,114.3,165.1,44.5,92.85,1723
125,XXS,600,141.3,3724.0,311.0,19.05,151.5,6.4,114.3,165.1,44.5,92.85,1724
125,XXS,600,141.3,4065.0,3572.0,19.05,151.5,6.4,114.3,165.1,44.5,92.85,1725
125,XXS,150,141.3,3230.0,2420.0,19.05,79.375,1.5,88.9,127.0,22.4,92.85,1726
125,XXS,150,141.3,646.0,914.0,19.05,79.375,1.5,88.9,127.0,22.4,92.85,1727
125,XXS,150,141.3,2801.0,1118.0,19.05,79.375,1.5,88.9,127.0,22.4,92.85,1728
125,XXS,150,141.3,3699.0,484.0,19.05,79.375,1.5,88.9,127.0,22.4,92.85,1729
125,XXS,150,141.3,1618.0,567.0,19.05,79.375,1.5,88.9,127.0,22.4,92.85,1730
125,XXS,300,141.3,779.0,1575.0,19.05,146.875,1.5,98.6,139.7,33.6,92.85,1731
125,XXS,300,141.3,4180.0,1820.0,19.05,146.875,1.5,98.6,139.7,33.6,92.85,1732
125,XXS,300,141.3,2177.0,1558.0,19.05,146.875,1.5,98.6,139.7,33.6,92.85,1733
125,XXS,300,141.3,3773.0,1581.0,19.05,146.875,1.5,98.6,139.7,33.6,92.85,1734
125,XXS,300,141.3,4095.0,4593.0,19.05,146.875,1.5,98.6,139.7,33.6,92.85,1735
125,XXS,600,141.3,505.0,3905.0,19.05,252.5,6.4,114.3,165.1,44.5,92.85,1736
125,XXS,600,141.3,1712.0,2509.0,19.05,252.5,6.4,114.3,165.1,44.5,92.85,1737
125,XXS,600,141.3,3072.0,4179.0,19.05,252.5,6.4,114.3,165.1,44.5,92.85,1738
125,XXS,600,141.3,4592.0,2196.0,19.05,252.5,6.4,114.3,165.1,44.5,92.85,1739
125,XXS,600,141.3,1961.0,3778.0,19.05,252.5,6.4,114.3,165.1,44.5,92.85,1740
150,40,150,168.3,3967.0,354.0,7.11,0.0001,1.5,88.9,139.7,23.9,107.95,1741
150,40,150,168.3,4766.0,4035.0,7.11,0.0001,1.5,88.9,139.7,23.9,107.95,1742
150,40,150,168.3,4537.0,3558.0,7.11,0.0001,1.5,88.9,139.7,23.9,107.95,1743
150,40,150,168.3,735.0,4881.0,7.11,0.0001,1.5,88.9,139.7,23.9,107.95,1744
150,40,150,168.3,3337.0,4665.0,7.11,0.0001,1.5,88.9,139.7,23.9,107.95,1745
150,40,300,168.3,624.0,4724.0,7.11,0.0001,1.5,98.6,158.75,35.1,107.95,1746
150,40,300,168.3,367.0,2978.0,7.11,0.0001,1.5,98.6,158.75,35.1,107.95,1747
150,40,300,168.3,473.0,642.0,7.11,0.0001,1.5,98.6,158.75,35.1,107.95,1748
150,40,300,168.3,2218.0,2277.0,7.11,0.0001,1.5,98.6,158.75,35.1,107.95,1749
150,40,300,168.3,910.0,1323.0,7.11,0.0001,1.5,98.6,158.75,35.1,107.95,1750
150,40,600,168.3,1239.0,3665.0,7.11,0.0001,6.4,117.3,177.8,47.8,107.95,1751
150,40,600,168.3,795.0,4209.0,7.11,0.0001,6.4,117.3,177.8,47.8,107.95,1752
150,40,600,168.3,4189.0,4714.0,7.11,0.0001,6.4,117.3,177.8,47.8,107.95,1753
150,40,600,168.3,3176.0,2926.0,7.11,0.0001,6.4,117.3,177.8,47.8,107.95,1754
150,40,600,168.3,4449.0,3538.0,7.11,0.0001,6.4,117.3,177.8,47.8,107.95,1755
150,40,150,168.3,1710.0,3388.0,7.11,80.0,1.5,88.9,139.7,23.9,107.95,1756
150,40,150,168.3,800.0,3843.0,7.11,80.0,1.5,88.9,139.7,23.9,107.95,1757
150,40,150,168.3,3159.0,2061.0,7.11,80.0,1.5,88.9,139.7,23.9,107.95,1758
150,40,150,168.3,1899.0,1247.0,7.11,80.0,1.5,88.9,139.7,23.9,107.95,1759
150,40,150,168.3,4312.0,997.0,7.11,80.0,1.5,88.9,139.7,23.9,107.95,1760
150,40,300,168.3,4610.0,4822.0,7.11,147.0,1.5,98.6,158.75,35.1,107.95,1761
150,40,300,168.3,2818.0,671.0,7.11,147.0,1.5,98.6,158.75,35.1,107.95,1762
150,40,300,168.3,1163.0,4809.0,7.11,147.0,1.5,98.6,158.75,35.1,107.95,1763
150,40,300,168.3,2275.0,3124.0,7.11,147.0,1.5,98.6,158.75,35.1,107.95,1764
150,40,300,168.3,4443.0,2291.0,7.11,147.0,1.5,98.6,158.75,35.1,107.95,1765
150,40,600,168.3,3584.0,3267.0,7.11,277.0,6.4,117.3,177.8,47.8,107.95,1766
150,40,600,168.3,3116.0,3112.0,7.11,277.0,6.4,117.3,177.8,47.8,107.95,1767
150,40,600,168.3,4015.0,388.0,7.11,277.0,6.4,117.3,177.8,47.8,107.95,1768
150,40,600,168.3,423.0,1641.0,7.11,277.0,6.4,117.3,177.8,47.8,107.95,1769
150,40,600,168.3,630.0,1199.0,7.11,277.0,6.4,117.3,177.8,47.8,107.95,1770
150,40,150,168.3,2376.0,4918.0,7.11,60.0,1.5,88.9,139.7,23.9,107.95,1771
150,40,150,168.3,1580.0,351.0,7.11,60.0,1.5,88.9,139.7,23.9,107.95,1772
150,40,150,168.3,4119.0,4868.0,7.11,60.0,1.5,88.9,139.7,23.9,107.95,1773
150,40,150,168.3,4767.0,701.0,7.11,60.0,1.5,88.9,139.7,23.9,107.95,1774
150,40,150,168.3,3478.0,1840.0,7.11,60.0,1.5,88.9,139.7,23.9,107.95,1775
150,40,300,168.3,2883.0,2795.0,7.11,110.25,1.5,98.6,158.75,35.1,107.95,1776
150,40,300,168.3,1299.0,1640.0,7.11,110.25,1.5,98.6,158.75,35.1,107.95,1777
150,40,300,168.3,601.0,3029.0,7.11,110.25,1.5,98.6,158.75,35.1,107.95,1778
150,40,300,168.3,1241.0,1226.0,7.11,110.25,1.5,98.6,158.75,35.1,107.95,1779
150,40,300,168.3,3353.0,3812.0,7.11,110.25,1.5,98.6,158.75,35.1,107.95,1780
150,40,600,168.3,3464.0,4947.0,7.11,207.75,6.4,117.3,177.8,47.8,107.95,1781
150,40,600,168.3,4060.0,1897.0,7.11,207.75,6.4,117.3,177.8,47.8,107.95,1782
150,40,600,168.3,2037.0,4910.0,7.11,207.75,6.4,117.3,177.8,47.8,107.95,1783
150,40,600,168.3,2824.0,2387.0,7.11,207.75,6.4,117.3,177.8,47.8,107.95,1784
150,40,600,168.3,2596.0,2192.0,7.11,207.75,6.4,117.3,177.8,47.8,107.95,1785
150,40,150,168.3,393.0,1027.0,7.11,100.0,1.5,88.9,139.7,23.9,107.95,1786
150,40,150,168.3,1375.0,640.0,7.11,100.0,1.5,88.9,139.7,23.9,107.95,1787
150,40,150,168.3,4668.0,1970.0,7.11,100.0,1.5,88.9,139.7,23.9,107.95,1788
150,40,150,168.3,4251.0,2721.0,7.11,100.0,1.5,88.9,139.7,23.9,107.95,1789
150,40,150,168.3,4032.0,3683.0,7.11,100.0,1.5,88.9,139.7,23.9,107.95,1790
150,40,300,168.3,2248.0,4946.0,7.11,183.75,1.5,98.6,158.75,35.1,107.95,1791
150,40,300,168.3,818.0,3892.0,7.11,183.75,1.5,98.6,158.75,35.1,107.95,1792
150,40,300,168.3,4860.0,745.0,7.11,183.75,1.5,98.6,158.75,35.1,107.95,1793
150,40,300,168.3,470.0,4784.0,7.11,183.75,1.5,98.6,158.75,35.1,107.95,1794
150,40,300,168.3,1324.0,1915.0,7.11,183.75,1.5,98.6,158.75,35.1,107.95,1795
150,40,600,168.3,2676.0,644.0,7.11,346.25,6.4,117.3,177.8,47.8,107.95,1796
150,40,600,168.3,3122.0,2208.0,7.11,346.25,6.4,117.3,177.8,47.8,107.95,1797
150,40,600,168.3,3586.0,2224.0,7.11,346.25,6.4,117.3,177.8,47.8,107.95,1798
150,40,600,168.3,1579.0,537.0,7.11,346.25,6.4,117.3,177.8,47.8,107.95,1799
150,40,600,168.3,4340.0,1778.0,7.11,346.25,6.4,117.3,177.8,47.8,107.95,1800
150,STD,150,168.3,4398.0,4413.0,7.11,0.0001,1.5,88.9,139.7,23.9,107.95,1801
150,STD,150,168.3,1264.0,1351.0,7.11,0.0001,1.5,88.9,139.7,23.9,107.95,1802
150,STD,150,168.3,1088.0,1563.0,7.11,0.0001,1.5,88.9,139.7,23.9,107.95,1803
150,STD,150,168.3,3630.0,728.0,7.11,0.0001,1.5,88.9,139.7,23.9,107.95,1804
150,STD,150,168.3,1511.0,3921.0,7.11,0.0001,1.5,88.9,139.7,23.9,107.95,1805
150,STD,300,168.3,2593.0,3518.0,7.11,0.0001,1.5,98.6,158.75,35.1,107.95,1806
150,STD,300,168.3,690.0,1333.0,7.11,0.0001,1.5,98.6,158.75,35.1,107.95,1807
150,STD,300,168.3,4628.0,753.0,7.11,0.0001,1.5,98.6,158.75,35.1,107.95,1808
150,STD,300,168.3,1248.0,1791.0,7.11,0.0001,1.5,98.6,158.75,35.1,107.95,1809
150,STD,300,168.3,372.0,1300.0,7.11,0.0001,1.5,98.6,158.75,35.1,107.95,1810
150,STD,600,168.3,2104.0,739.0,7.11,0.0001,6.4,117.3,177.8,47.8,107.95,1811
150,STD,600,168.3,1393.0,380.0,7.11,0.0001,6.4,117.3,177.8,47.8,107.95,1812
150,STD,600,168.3,3273.0,3784.0,7.11,0.0001,6.4,117.3,177.8,47.8,107.95,1813
150,STD,600,168.3,3821.0,3665.0,7.11,0.0001,6.4,117.3,177.8,47.8,107.95,1814
150,STD,600,168.3,1301.0,1356.0,7.11,0.0001,6.4,117.3,177.8,47.8,107.95,1815
150,STD,150,168.3,639.0,1269.0,7.11,80.0,1.5,88.9,139.7,23.9,107.95,1816
150,STD,150,168.3,3362.0,2011.0,7.11,80.0,1.5,88.9,139.7,23.9,107.95,1817
150,STD,150,168.3,3868.0,1388.0,7.11,80.0,1.5,88.9,139.7,23.9,107.95,1818
150,STD,150,168.3,2070.0,4779.0,7.11,80.0,1.5,88.9,139.7,23.9,107.95,1819
150,STD,150,168.3,605.0,1575.0,7.11,80.0,1.5,88.9,139.7,23.9,107.95,1820
150,STD,300,168.3,2072.0,4187.0,7.11,147.0,1.5,98.6,158.75,35.1,107.95,1821
150,STD,300,168.3,2294.0,4339.0,7.11,147.0,1.5,98.6,158.75,35.1,107.95,1822
150,STD,300,168.3,616.0,3576.0,7.11,147.0,1.5,98.6,158.75,35.1,107.95,1823
150,STD,300,168.3,798.0,3978.0,7.11,147.0,1.5,98.6,158.75,35.1,107.95,1824
150,STD,300,168.3,4991.0,417.0,7.11,147.0,1.5,98.6,158.75,35.1,107.95,1825
150,STD,600,168.3,3769.0,2350.0,7.11,277.0,6.4,117.3,177.8,47.8,107.95,1826
150,STD,600,168.3,2135.0,2945.0,7.11,277.0,6.4,117.3,177.8,47.8,107.95,1827
150,STD,600,168.3,2653.0,2675.0,7.11,277.0,6.4,117.3,177.8,47.8,107.95,1828
150,STD,600,168.3,4465.0,3036.0,7.11,277.0,6.4,117.3,177.8,47.8,107.95,1829
150,STD,600,168.3,412.0,3564.0,7.11,277.0,6.4,117.3,177.8,47.8,107.95,1830
150,STD,150,168.3,457.0,2022.0,7.11,60.0,1.5,88.9,139.7,23.9,107.95,1831
150,STD,150,168.3,3723.0,3551.0,7.11,60.0,1.5,88.9,139.7,23.9,107.95,1832
150,STD,150,168.3,1248.0,4073.0,7.11,60.0,1.5,88.9,139.7,23.9,107.95,1833
150,STD,150,168.3,748.0,3651.0,7.11,60.0,1.5,88.9,139.7,23.9,107.95,1834
150,STD,150,168.3,4696.0,3980.0,7.11,60.0,1.5,88.9,139.7,23.9,107.95,1835
150,STD,300,168.3,4479.0,2544.0,7.11,110.25,1.5,98.6,158.75,35.1,107.95,1836
150,STD,300,168.3,755.0,624.0,7.11,110.25,1.5,98.6,158.75,35.1,107.95,1837
150,STD,300,168.3,1888.0,4258.0,7.11,110.25,1.5,98.6,158.75,35.1,107.95,1838
150,STD,300,168.3,2546.0,3803.0,7.11,110.25,1.5,98.6,158.75,35.1,107.95,1839
150,STD,300,168.3,4265.0,3383.0,7.11,110.25,1.5,98.6,158.75,35.1,107.95,1840
150,STD,600,168.3,4215.0,2499.0,7.11,207.75,6.4,117.3,177.8,47.8,107.95,1841
150,STD,600,168.3,499.0,1689.0,7.11,207.75,6.4,117.3,177.8,47.8,107.95,1842
150,STD,600,168.3,4442.0,2063.0,7.11,207.75,6.4,117.3,177.8,47.8,107.95,1843
150,STD,600,168.3,3366.0,3452.0,7.11,207.75,6.4,117.3,177.8,47.8,107.95,1844
150,STD,600,168.3,449.0,2482.0,7.11,207.75,6.4,117.3,177.8,47.8,107.95,1845
150,STD,150,168.3,2722.0,733.0,7.11,100.0,1.5,88.9,139.7,23.9,107.95,1846
150,STD,150,168.3,3264.0,2869.0,7.11,100.0,1.5,88.9,139.7,23.9,107.95,1847
150,STD,150,168.3,1690.0,4859.0,7.11,100.0,1.5,88.9,139.7,23.9,107.95,1848
150,STD,150,168.3,1006.0,1479.0,7.11,100.0,1.5,88.9,139.7,23.9,107.95,1849
150,STD,150,168.3,3966.0,3543.0,7.11,100.0,1.5,88.9,139.7,23.9,107.95,1850
150,STD,300,168.3,2032.0,2456.0,7.11,183.75,1.5,98.6,158.75,35.1,107.95,1851
150,STD,300,168.3,2908.0,2785.0,7.11,183.75,1.5,98.6,158.75,35.1,107.95,1852
150,STD,300,168.3,2183.0,3022.0,7.11,183.75,1.5,98.6,158.75,35.1,107.95,1853
150,STD,300,168.3,3932.0,4706.0,7.11,183.75,1.5,98.6,158.75,35.1,107.95,1854
150,STD,300,168.3,556.0,4296.0,7.11,183.75,1.5,98.6,158.75,35.1,107.95,1855
150,STD,600,168.3,1506.0,4300.0,7.11,346.25,6.4,117.3,177.8,47.8,107.95,1856
150,STD,600,168.3,1591.0,1298.0,7.11,346.25,6.4,117.3,177.8,47.8,107.95,1857
150,STD,600,168.3,2180.0,3799.0,7.11,346.25,6.4,117.3,177.8,47.8,107.95,1858
150,STD,600,168.3,800.0,3888.0,7.11,346.25,6.4,117.3,177.8,47.8,107.95,1859
150,STD,600,168.3,3981.0,953.0,7.11,346.25,6.4,117.3,177.8,47.8,107.95,1860
150,80,150,168.3,2122.0,1609.0,10.97,0.0001,1.5,88.9,139.7,23.9,107.95,1861
150,80,150,168.3,1092.0,2868.0,10.97,0.0001,1.5,88.9,139.7,23.9,107.95,1862
150,80,150,168.3,2198.0,3675.0,10.97,0.0001,1.5,88.9,139.7,23.9,107.95,1863
150,80,150,168.3,3285.0,906.0,10.97,0.0001,1.5,88.9,139.7,23.9,107.95,1864
150,80,150,168.3,725.0,4169.0,10.97,0.0001,1.5,88.9,139.7,23.9,107.95,1865
150,80,300,168.3,944.0,1942.0,10.97,0.0001,1.5,98.6,158.75,35.1,107.95,1866
150,80,300,168.3,505.0,4908.0,10.97,0.0001,1.5,98.6,158.75,35.1,107.95,1867
150,80,300,168.3,2715.0,3463.0,10.97,0.0001,1.5,98.6,158.75,35.1,107.95,1868
150,80,300,168.3,1815.0,3732.0,10.97,0.0001,1.5,98.6,158.75,35.1,107.95,1869
150,80,300,168.3,2722.0,2118.0,10.97,0.0001,1.5,98.6,158.75,35.1,107.95,1870
150,80,600,168.3,3925.0,1267.0,10.97,0.0001,6.4,117.3,177.8,47.8,107.95,1871
150,80,600,168.3,3452.0,1977.0,10.97,0.0001,6.4,117.3,177.8,47.8,107.95,1872
150,80,600,168.3,1215.0,1946.0,10.97,0.0001,6.4,117.3,177.8,47.8,107.95,1873
150,80,600,168.3,4953.0,1925.0,10.97,0.0001,6.4,117.3,177.8,47.8,107.95,1874
150,80,600,168.3,1789.0,1960.0,10.97,0.0001,6.4,117.3,177.8,47.8,107.95,1875
150,80,150,168.3,4716.0,547.0,10.97,80.0,1.5,88.9,139.7,23.9,107.95,1876
150,80,150,168.3,2358.0,1210.0,10.97,80.0,1.5,88.9,139.7,23.9,107.95,1877
150,80,150,168.3,3270.0,1427.0,10.97,80.0,1.5,88.9,139.7,23.9,107.95,1878
150,80,150,168.3,1279.0,4241.0,10.97,80.0,1.5,88.9,139.7,23.9,107.95,1879
150,80,150,168.3,3350.0,3293.0,10.97,80.0,1.5,88.9,139.7,23.9,107.95,1880
150,80,300,168.3,1430.0,2254.0,10.97,147.0,1.5,98.6,158.75,35.1,107.95,1881
150,80,300,168.3,2469.0,3385.0,10.97,147.0,1.5,98.6,158.75,35.1,107.95,1882
150,80,300,168.3,788.0,4152.0,10.97,147.0,1.5,98.6,158.75,35.1,107.95,1883
150,80,300,168.3,1850.0,2599.0,10.97,147.0,1.5,98.6,158.75,35.1,107.95,1884
150,80,300,168.3,4717.0,809.0,10.97,147.0,1.5,98.6,158.75,35.1,107.95,1885
150,80,600,168.3,1287.0,3610.0,10.97,277.0,6.4,117.3,177.8,47.8,107.95,1886
150,80,600,168.3,1931.0,4382.0,10.97,277.0,6.4,117.3,177.8,47.8,107.95,1887
150,80,600,168.3,3864.0,3499.0,10.97,277.0,6.4,117.3,177.8,47.8,107.95,1888
150,80,600,168.3,4266.0,2654.0,10.97,277.0,6.4,117.3,177.8,47.8,107.95,1889
150,80,600,168.3,805.0,608.0,10.97,277.0,6.4,117.3,177.8,47.8,107.95,1890
150,80,150,168.3,3788.0,1702.0,10.97,60.0,1.5,88.9,139.7,23.9,107.95,1891
150,80,150,168.3,1455.0,4785.0,10.97,60.0,1.5,88.9,139.7,23.9,107.95,1892
150,80,150,168.3,555.0,2226.0,10.97,60.0,1.5,88.9,139.7,23.9,107.95,1893
150,80,150,168.3,2571.0,4572.0,10.97,60.0,1.5,88.9,139.7,23.9,107.95,1894
150,80,150,168.3,789.0,3753.0,10.97,60.0,1.5,88.9,139.7,23.9,107.95,1895
150,80,300,168.3,4597.0,703.0,10.97,110.25,1.5,98.6,158.75,35.1,107.95,1896
150,80,300,168.3,2721.0,2443.0,10.97,110.25,1.5,98.6,158.75,35.1,107.95,1897
150,80,300,168.3,1852.0,2155.0,10.97,110.25,1.5,98.6,158.75,35.1,107.95,1898
150,80,300,168.3,1070.0,3918.0,10.97,110.25,1.5,98.6,158.75,35.1,107.95,1899
150,80,300,168.3,3396.0,2936.0,10.97,110.25,1.5,98.6,158.75,35.1,107.95,1900
150,80,600,168.3,2313.0,2607.0,10.97,207.75,6.4,117.3,177.8,47.8,107.95,1901
150,80,600,168.3,2651.0,1568.0,10.97,207.75,6.4,117.3,177.8,47.8,107.95,1902
150,80,600,168.3,3803.0,4484.0,10.97,207.75,6.4,117.3,177.8,47.8,107.95,1903
150,80,600,168.3,1774.0,1498.0,10.97,207.75,6.4,117.3,177.8,47.8,107.95,1904
150,80,600,168.3,4224.0,536.0,10.97,207.75,6.4,117.3,177.8,47.8,107.95,1905
150,80,150,168.3,2978.0,2672.0,10.97,100.0,1.5,88.9,139.7,23.9,107.95,1906
150,80,150,168.3,2785.0,1462.0,10.97,100.0,1.5,88.9,139.7,23.9,107.95,1907
150,80,150,168.3,1228.0,3315.0,10.97,100.0,1.5,88.9,139.7,23.9,107.95,1908
150,80,150,168.3,598.0,3790.0,10.97,100.0,1.5,88.9,139.7,23.9,107.95,1909
150,80,150,168.3,4150.0,4456.0,10.97,100.0,1.5,88.9,139.7,23.9,107.95,1910
150,80,300,168.3,3083.0,4078.0,10.97,183.75,1.5,98.6,158.75,35.1,107.95,1911
150,80,300,168.3,2503.0,4828.0,10.97,183.75,1.5,98.6,158.75,35.1,107.95,1912
150,80,300,168.3,708.0,3273.0,10.97,183.75,1.5,98.6,158.75,35.1,107.95,1913
150,80,300,168.3,455.0,1967.0,10.97,183.75,1.5,98.6,158.75,35.1,107.95,1914
150,80,300,168.3,3978.0,344.0,10.97,183.75,1.5,98.6,158.75,35.1,107.95,1915
150,80,600,168.3,3620.0,2418.0,10.97,346.25,6.4,117.3,177.8,47.8,107.95,1916
150,80,600,168.3,3065.0,3336.0,10.97,346.25,6.4,117.3,177.8,47.8,107.95,1917
150,80,600,168.3,3938.0,2379.0,10.97,346.25,6.4,117.3,177.8,47.8,107.95,1918
150,80,600,168.3,2027.0,2951.0,10.97,346.25,6.4,117.3,177.8,47.8,107.95,1919
150,80,600,168.3,2030.0,1129.0,10.97,346.25,6.4,117.3,177.8,47.8,107.95,1920
150,XS,150,168.3,4786.0,4105.0,10.97,0.0001,1.5,88.9,139.7,23.9,107.95,1921
150,XS,150,168.3,2946.0,4434.0,10.97,0.0001,1.5,88.9,139.7,23.9,107.95,1922
150,XS,150,168.3,3865.0,4835.0,10.97,0.0001,1.5,88.9,139.7,23.9,107.95,1923
150,XS,150,168.3,3343.0,2715.0,10.97,0.0001,1.5,88.9,139.7,23.9,107.95,1924
150,XS,150,168.3,3170.0,2990.0,10.97,0.0001,1.5,88.9,139.7,23.9,107.95,1925
150,XS,300,168.3,1206.0,351.0,10.97,0.0001,1.5,98.6,158.75,35.1,107.95,1926
150,XS,300,168.3,4675.0,392.0,10.97,0.0001,1.5,98.6,158.75,35.1,107.95,1927
150,XS,300,168.3,2245.0,2557.0,10.97,0.0001,1.5,98.6,158.75,35.1,107.95,1928
150,XS,300,168.3,3306.0,2309.0,10.97,0.0001,1.5,98.6,158.75,35.1,107.95,1929
150,XS,300,168.3,1133.0,1648.0,10.97,0.0001,1.5,98.6,158.75,35.1,107.95,1930
150,XS,600,168.3,4596.0,955.0,10.97,0.0001,6.4,117.3,177.8,47.8,107.95,1931
150,XS,600,168.3,3767.0,4034.0,10.97,0.0001,6.4,117.3,177.8,47.8,107.95,1932
150,XS,600,168.3,801.0,1698.0,10.97,0.0001,6.4,117.3,177.8,47.8,107.95,1933
150,XS,600,168.3,756.0,3702.0,10.97,0.0001,6.4,117.3,177.8,47.8,107.95,1934
150,XS,600,168.3,3425.0,3203.0,10.97,0.0001,6.4,117.3,177.8,47.8,107.95,1935
150,XS,150,168.3,3856.0,1171.0,10.97,80.0,1.5,88.9,139.7,23.9,107.95,1936
150,XS,150,168.3,3487.0,3122.0,10.97,80.0,1.5,88.9,139.7,23.9,107.95,1937
150,XS,150,168.3,4131.0,3323.0,10.97,80.0,1.5,88.9,139.7,23.9,107.95,1938
150,XS,150,168.3,3459.0,4658.0,10.97,80.0,1.5,88.9,139.7,23.9,107.95,1939
150,XS,150,168.3,4357.0,3376.0,10.97,80.0,1.5,88.9,139.7,23.9,107.95,1940
150,XS,300,168.3,772.0,2431.0,10.97,147.0,1.5,98.6,158.75,35.1,107.95,1941
150,XS,300,168.3,4172.0,4605.0,10.97,147.0,1.5,98.6,158.75,35.1,107.95,1942
150,XS,300,168.3,3916.0,3448.0,10.97,147.0,1.5,98.6,158.75,35.1,107.95,1943
150,XS,300,168.3,2844.0,1278.0,10.97,147.0,1.5,98.6,158.75,35.1,107.95,1944
150,XS,300,168.3,360.0,2528.0,10.97,147.0,1.5,98.6,158.75,35.1,107.95,1945
150,XS,600,168.3,1063.0,4172.0,10.97,277.0,6.4,117.3,177.8,47.8,107.95,1946
150,XS,600,168.3,4130.0,3375.0,10.97,277.0,6.4,117.3,177.8,47.8,107.95,1947
150,XS,600,168.3,2240.0,505.0,10.97,277.0,6.4,117.3,177.8,47.8,107.95,1948
150,XS,600,168.3,2239.0,1278.0,10.97,277.0,6.4,117.3,177.8,47.8,107.95,1949
150,XS,600,168.3,1951.0,4244.0,10.97,277.0,6.4,117.3,177.8,47.8,107.95,1950
150,XS,150,168.3,3699.0,1611.0,10.97,60.0,1.5,88.9,139.7,23.9,107.95,1951
150,XS,150,168.3,2720.0,4977.0,10.97,60.0,1.5,88.9,139.7,23.9,107.95,1952
150,XS,150,168.3,1788.0,2692.0,10.97,60.0,1.5,88.9,139.7,23.9,107.95,1953
150,XS,150,168.3,4879.0,2091.0,10.97,60.0,1.5,88.9,139.7,23.9,107.95,1954
150,XS,150,168.3,972.0,326.0,10.97,60.0,1.5,88.9,139.7,23.9,107.95,1955
150,XS,300,168.3,3928.0,2819.0,10.97,110.25,1.5,98.6,158.75,35.1,107.95,1956
150,XS,300,168.3,4100.0,3550.0,10.97,110.25,1.5,98.6,158.75,35.1,107.95,1957
150,XS,300,168.3,1366.0,4096.0,10.97,110.25,1.5,98.6,158.75,35.1,107.95,1958
150,XS,300,168.3,4732.0,4657.0,10.97,110.25,1.5,98.6,158.75,35.1,107.95,1959
150,XS,300,168.3,1530.0,2216.0,10.97,110.25,1.5,98.6,158.75,35.1,107.95,1960
150,XS,600,168.3,3523.0,4357.0,10.97,207.75,6.4,117.3,177.8,47.8,107.95,1961
150,XS,600,168.3,2277.0,3493.0,10.97,207.75,6.4,117.3,177.8,47.8,107.95,1962
