pipe_dn,pipe_schedule,flange_class,length1,length2,wall_thickness,lumped_mass,raised_face_depth,w_neck_c,flange_outer_radius,flange_thickness_d,raised_face_radius,frequency,x_deformation_position,y_deformation_position,z_deformation_position,support,allowable_deformation
125,STD,600,4739,3897,6.55,151.5,6.4,114.3,165.1,44.5,92.85,5.7062,114.3,0,-70.65,Pinned_Fixed,5.717
125,STD,600,4572,2683,6.55,151.5,6.4,114.3,165.1,44.5,92.85,8.22,597.76,15.721,-68.879,Pinned_Fixed,4.065
125,STD,600,3162,3176,6.55,151.5,6.4,114.3,165.1,44.5,92.85,7.2656,114.3,0,-70.65,Pinned_Fixed,4.151
125,STD,600,763,4875,6.55,151.5,6.4,114.3,165.1,44.5,92.85,5.5489,-467.51,0,70.65,Pinned_Fixed,4.549
125,STD,600,3986,4640,6.55,151.5,6.4,114.3,165.1,44.5,92.85,5.0221,-50.9,0,-165.1,Pinned_Fixed,6.279
125,STD,150,2049,2510,6.55,79.375,1.5,88.9,127,22.4,92.85,12.425,555.11,0,70.65,Pinned_Fixed,4.573
125,STD,150,2726,1727,6.55,79.375,1.5,88.9,127,22.4,92.85,17.4447,884.61,15.721,68.879,Pinned_Fixed,4.205
125,STD,150,1084,1067,6.55,79.375,1.5,88.9,127,22.4,92.85,34.9606,672.1,0,70.65,Pinned_Fixed,1.974
125,STD,150,771,4686,6.55,79.375,1.5,88.9,127,22.4,92.85,7.5248,-436.64,0,70.65,Pinned_Fixed,6.844
125,STD,150,3850,3122,6.55,79.375,1.5,88.9,127,22.4,92.85,9.7079,441.26,0,70.65,Pinned_Fixed,5.606
125,STD,300,4811,3205,6.55,146.875,1.5,98.6,139.7,33.6,92.85,7.2172,458.09,0,-70.65,Pinned_Fixed,5.401
125,STD,300,1231,4197,6.55,146.875,1.5,98.6,139.7,33.6,92.85,6.3118,-35.1,0,-139.7,Pinned_Fixed,5.241
125,STD,300,1044,2082,6.55,146.875,1.5,98.6,139.7,33.6,92.85,13.2908,355.51,0,-70.65,Pinned_Fixed,2.449
125,STD,300,4952,3921,6.55,146.875,1.5,98.6,139.7,33.6,92.85,5.9089,98.6,0,-70.65,Pinned_Fixed,6.527
125,STD,300,2666,2529,6.55,146.875,1.5,98.6,139.7,33.6,92.85,9.655,509.49,0,-70.65,Pinned_Fixed,3.872
125,STD,600,3939,3992,6.55,252.5,6.4,114.3,165.1,44.5,92.85,4.9445,114.3,0,-70.65,Pinned_Fixed,5.301
125,STD,600,4448,1352,6.55,252.5,6.4,114.3,165.1,44.5,92.85,14.0634,1085.1,15.357,-67.282,Pinned_Fixed,3.22
125,STD,600,3221,4495,6.55,252.5,6.4,114.3,165.1,44.5,92.85,4.4609,50.9,0,-165.1,Pinned_Fixed,5.875
125,STD,600,4114,3787,6.55,252.5,6.4,114.3,165.1,44.5,92.85,5.1685,114.3,0,-70.65,Pinned_Fixed,5.092
125,STD,600,2305,3155,6.55,252.5,6.4,114.3,165.1,44.5,92.85,6.2562,114.3,0,-70.65,Pinned_Fixed,4.044
125,80,150,888,3697,9.53,0,1.5,88.9,127,22.4,92.85,14.3506,-215.77,0,70.65,Pinned_Fixed,5.583
125,80,150,1764,1731,9.53,0,1.5,88.9,127,22.4,92.85,26.6043,838.68,0,70.65,Pinned_Fixed,4.683
125,80,150,3874,4129,9.53,0,1.5,88.9,127,22.4,92.85,10.2678,124.65,0,70.65,Pinned_Fixed,8.065
125,80,150,4698,976,9.53,0,1.5,88.9,127,22.4,92.85,14.0226,4698,70.65,0,Pinned_Fixed,49.018
125,80,150,480,2137,9.53,0,1.5,88.9,127,22.4,92.85,34.2793,117.51,0,70.65,Pinned_Fixed,2.188
125,80,300,2232,2777,9.53,0,1.5,98.6,139.7,33.6,92.85,14.9713,545.4,0,70.65,Pinned_Fixed,5.224
125,80,300,2956,3699,9.53,0,1.5,98.6,139.7,33.6,92.85,11.0572,233.77,0,70.65,Pinned_Fixed,7.317
125,80,300,3889,1873,9.53,0,1.5,98.6,139.7,33.6,92.85,20.4701,975.6,15.191,66.556,Pinned_Fixed,7.331
125,80,300,3038,1729,9.53,0,1.5,98.6,139.7,33.6,92.85,22.456,1015,15.721,-68.879,Pinned_Fixed,6.163
125,80,300,712,3546,9.53,0,1.5,98.6,139.7,33.6,92.85,14.5653,-161.85,38.108,47.786,Pinned_Fixed,4.383
125,80,600,4212,1605,9.53,0,6.4,114.3,165.1,44.5,92.85,20.7246,1102.1,0,-70.65,Pinned_Fixed,6.664
125,80,600,3300,2612,9.53,0,6.4,114.3,165.1,44.5,92.85,14.3048,625.33,0,-70.65,Pinned_Fixed,3.88
125,80,600,2710,2731,9.53,0,6.4,114.3,165.1,44.5,92.85,13.5537,554.86,0,-70.65,Pinned_Fixed,4.77
125,80,600,2234,1833,9.53,0,6.4,114.3,165.1,44.5,92.85,20.175,845.73,0,-70.65,Pinned_Fixed,4.452
125,80,600,2101,4887,9.53,0,6.4,114.3,165.1,44.5,92.85,7.6387,-286.21,26.519,55.067,Pinned_Fixed,6.175
125,80,150,478,3526,9.53,63.5,1.5,88.9,127,22.4,92.85,12.8585,-312.65,0,70.65,Pinned_Fixed,4.189
125,80,150,830,1820,9.53,63.5,1.5,88.9,127,22.4,92.85,24.8325,385.83,0,70.65,Pinned_Fixed,2.286
125,80,150,1188,1132,9.53,63.5,1.5,88.9,127,22.4,92.85,36.7586,734.01,0,70.65,Pinned_Fixed,2.406
125,80,150,3119,1231,9.53,63.5,1.5,88.9,127,22.4,92.85,25.9452,1128.2,0,70.65,Pinned_Fixed,5.936
125,80,150,2502,1602,9.53,63.5,1.5,88.9,127,22.4,92.85,20.9757,939.68,0,70.65,Pinned_Fixed,4.677
125,80,300,544,724,9.53,117.5,1.5,98.6,139.7,33.6,92.85,58.4673,35.1,19.881,-138.28,Pinned_Fixed,0.72
125,80,300,3081,3263,9.53,117.5,1.5,98.6,139.7,33.6,92.85,8.9104,355.87,0,70.65,Pinned_Fixed,5.986
125,80,300,4883,4820,9.53,117.5,1.5,98.6,139.7,33.6,92.85,5.6923,98.6,0,-70.65,Pinned_Fixed,8.243
125,80,300,3673,3516,9.53,117.5,1.5,98.6,139.7,33.6,92.85,8.1893,98.6,0,-70.65,Pinned_Fixed,5.507
125,80,300,1486,3419,9.53,117.5,1.5,98.6,139.7,33.6,92.85,8.9567,98.6,0,-70.65,Pinned_Fixed,4.77
125,80,600,4297,3966,9.53,202,6.4,114.3,165.1,44.5,92.85,5.9207,114.3,0,-70.65,Pinned_Fixed,5.837
125,80,600,2210,1551,9.53,202,6.4,114.3,165.1,44.5,92.85,15.5144,853.99,0,-70.65,Pinned_Fixed,3.143
125,80,600,3838,1809,9.53,202,6.4,114.3,165.1,44.5,92.85,12.958,775.02,0,-70.65,Pinned_Fixed,3.494
125,80,600,3710,2313,9.53,202,6.4,114.3,165.1,44.5,92.85,10.3488,667.54,0,-70.65,Pinned_Fixed,3.191
125,80,600,1466,1973,9.53,202,6.4,114.3,165.1,44.5,92.85,12.8357,518.59,0,-70.65,Pinned_Fixed,2.799
125,80,150,1307,4132,9.53,47.625,1.5,88.9,127,22.4,92.85,9.5203,-164.19,0,70.65,Pinned_Fixed,6.754
125,80,150,3613,1479,9.53,47.625,1.5,88.9,127,22.4,92.85,22.9171,1056.9,0,-70.65,Pinned_Fixed,5.477
125,80,150,743,3004,9.53,47.625,1.5,88.9,127,22.4,92.85,15.3398,65.072,0,75.337,Pinned_Fixed,3.77
125,80,150,4748,766,9.53,47.625,1.5,88.9,127,22.4,92.85,13.2131,4748,70.65,0,Pinned_Fixed,52.393
125,80,150,4358,4029,9.53,47.625,1.5,88.9,127,22.4,92.85,8.6739,210.52,0,70.65,Pinned_Fixed,7.655
125,80,300,2742,3016,9.53,88.125,1.5,98.6,139.7,33.6,92.85,10.2337,400.78,0,70.65,Pinned_Fixed,4.908
125,80,300,3491,3565,9.53,88.125,1.5,98.6,139.7,33.6,92.85,8.6547,98.6,0,-70.65,Pinned_Fixed,5.645
125,80,300,2447,1008,9.53,88.125,1.5,98.6,139.7,33.6,92.85,28.9189,1171.3,0,-70.65,Pinned_Fixed,7.657
125,80,300,2420,4561,9.53,88.125,1.5,98.6,139.7,33.6,92.85,6.8038,-98.6,0,-70.65,Pinned_Fixed,7.094
125,80,300,325,4007,9.53,88.125,1.5,98.6,139.7,33.6,92.85,10.0257,-420.04,0,70.65,Pinned_Fixed,4.063
125,80,600,498,3005,9.53,151.5,6.4,114.3,165.1,44.5,92.85,10.7825,-6.4,0,-165.1,Pinned_Fixed,2.699
125,80,600,1193,4411,9.53,151.5,6.4,114.3,165.1,44.5,92.85,6.3433,-193.73,47.786,38.108,Pinned_Fixed,5.529
125,80,600,4316,1067,9.53,151.5,6.4,114.3,165.1,44.5,92.85,22.2411,1331.4,0,-70.65,Pinned_Fixed,7.428
125,80,600,1611,2313,9.53,151.5,6.4,114.3,165.1,44.5,92.85,11.6806,495.62,15.721,-68.879,Pinned_Fixed,3.287
125,80,600,2007,2590,9.53,151.5,6.4,114.3,165.1,44.5,92.85,10.1115,456.15,0,-70.65,Pinned_Fixed,3.821
125,80,150,3681,864,9.53,79.375,1.5,88.9,127,22.4,92.85,32.1229,1344.5,0,70.65,Pinned_Fixed,19.701
125,80,150,2892,2363,9.53,79.375,1.5,88.9,127,22.4,92.85,13.899,686.55,0,70.65,Pinned_Fixed,4.807
125,80,150,4120,4782,9.53,79.375,1.5,88.9,127,22.4,92.85,6.7758,-190.87,0,70.65,Pinned_Fixed,8.777
125,80,150,1662,4356,9.53,79.375,1.5,88.9,127,22.4,92.85,7.8879,-153.93,0,70.65,Pinned_Fixed,7.392
125,80,150,2155,2113,9.53,79.375,1.5,88.9,127,22.4,92.85,15.8363,726.83,0,70.65,Pinned_Fixed,4.385
125,80,300,4161,4304,9.53,146.875,1.5,98.6,139.7,33.6,92.85,6.3071,98.6,49.957,49.957,Pinned_Fixed,7.816
125,80,300,3120,1109,9.53,146.875,1.5,98.6,139.7,33.6,92.85,23.8889,1134.9,0,-70.65,Pinned_Fixed,4.997
125,80,300,4716,3475,9.53,146.875,1.5,98.6,139.7,33.6,92.85,7.4382,396.12,0,70.65,Pinned_Fixed,5.99
125,80,300,2393,3096,9.53,146.875,1.5,98.6,139.7,33.6,92.85,8.8241,376.94,0,70.65,Pinned_Fixed,4.787
125,80,300,983,3461,9.53,146.875,1.5,98.6,139.7,33.6,92.85,8.8627,98.6,0,-70.65,Pinned_Fixed,4.215
125,80,600,3346,481,9.53,252.5,6.4,114.3,165.1,44.5,92.85,40.4554,1533.5,0,-70.65,Pinned_Fixed,1.865
125,80,600,2817,2155,9.53,252.5,6.4,114.3,165.1,44.5,92.85,10.2453,662.46,0,-70.65,Pinned_Fixed,3.505
125,80,600,2033,826,9.53,252.5,6.4,114.3,165.1,44.5,92.85,27.7537,1078.4,0,-70.65,Pinned_Fixed,3.831
125,80,600,762,3373,9.53,252.5,6.4,114.3,165.1,44.5,92.85,7.6054,50.9,0,-165.1,Pinned_Fixed,3.495
125,80,600,4971,3388,9.53,252.5,6.4,114.3,165.1,44.5,92.85,6.1402,487.37,15.721,68.879,Pinned_Fixed,5.673
125,XS,150,1558,4619,9.53,0,1.5,88.9,127,22.4,92.85,9.704,-294.98,0,70.65,Pinned_Fixed,8.613
125,XS,150,1911,2282,9.53,0,1.5,88.9,127,22.4,92.85,20.0514,684.85,0,70.65,Pinned_Fixed,5.042
125,XS,150,827,590,9.53,0,1.5,88.9,127,22.4,92.85,110.2786,654.44,0,70.65,Pinned_Fixed,2.301
125,XS,150,4947,3708,9.53,0,1.5,88.9,127,22.4,92.85,10.4632,522.68,0,70.65,Pinned_Fixed,8.59
125,XS,150,1336,3672,9.53,0,1.5,88.9,127,22.4,92.85,13.2188,78.067,0,74.35,Pinned_Fixed,6.22
125,XS,300,412,4239,9.53,0,1.5,98.6,139.7,33.6,92.85,12.4225,-521.22,0,70.65,Pinned_Fixed,5.209
125,XS,300,1304,2994,9.53,0,1.5,98.6,139.7,33.6,92.85,15.5903,98.6,0,-70.65,Pinned_Fixed,4.442
125,XS,300,608,3790,9.53,0,1.5,98.6,139.7,33.6,92.85,13.7278,-261.54,0,70.65,Pinned_Fixed,4.646
125,XS,300,4601,2095,9.53,0,1.5,98.6,139.7,33.6,92.85,15.8288,1027.1,0,-70.65,Pinned_Fixed,6.637
125,XS,300,1283,2388,9.53,0,1.5,98.6,139.7,33.6,92.85,20.1195,421.43,0,-70.65,Pinned_Fixed,3.717
125,XS,600,324,576,9.53,0,6.4,114.3,165.1,44.5,92.85,120.7401,50.9,-110.01,-123.11,Pinned_Fixed,0.532
125,XS,600,4366,3273,9.53,0,6.4,114.3,165.1,44.5,92.85,10.837,441.99,0,70.65,Pinned_Fixed,5.747
125,XS,600,460,4386,9.53,0,6.4,114.3,165.1,44.5,92.85,10.5433,-464.8,0,70.65,Pinned_Fixed,4.979
125,XS,600,3140,3445,9.53,0,6.4,114.3,165.1,44.5,92.85,10.7427,291.39,15.721,68.879,Pinned_Fixed,5.505
125,XS,600,4456,1978,9.53,0,6.4,114.3,165.1,44.5,92.85,16.9501,1010,0,-70.65,Pinned_Fixed,5.797
125,XS,150,1768,1117,9.53,63.5,1.5,88.9,127,22.4,92.85,31.6719,1013.1,0,70.65,Pinned_Fixed,4.194
125,XS,150,4300,2548,9.53,63.5,1.5,88.9,127,22.4,92.85,12.9278,698.65,0,70.65,Pinned_Fixed,5.551
125,XS,150,3727,4343,9.53,63.5,1.5,88.9,127,22.4,92.85,7.8888,-67.233,0,78.05,Pinned_Fixed,7.83
125,XS,150,1214,3679,9.53,63.5,1.5,88.9,127,22.4,92.85,10.4265,1.5,0,127,Pinned_Fixed,5.575
125,XS,150,2056,4052,9.53,63.5,1.5,88.9,127,22.4,92.85,8.6709,95.571,3.9614,70.539,Pinned_Fixed,7.099
125,XS,300,2780,1937,9.53,117.5,1.5,98.6,139.7,33.6,92.85,14.7837,776.1,15.191,-66.556,Pinned_Fixed,3.938
125,XS,300,2065,1060,9.53,117.5,1.5,98.6,139.7,33.6,92.85,27.3413,1086.6,0,-70.65,Pinned_Fixed,4.755
125,XS,300,3192,2442,9.53,117.5,1.5,98.6,139.7,33.6,92.85,11.7613,570.71,0,-70.65,Pinned_Fixed,4.246
125,XS,300,2662,4369,9.53,117.5,1.5,98.6,139.7,33.6,92.85,6.6455,98.6,0,-70.65,Pinned_Fixed,6.711
125,XS,300,4646,3922,9.53,117.5,1.5,98.6,139.7,33.6,92.85,7.0518,98.6,0,-70.65,Pinned_Fixed,6.598
125,XS,600,2494,2698,9.53,202,6.4,114.3,165.1,44.5,92.85,8.965,518.86,0,-70.65,Pinned_Fixed,3.38
125,XS,600,1257,1851,9.53,202,6.4,114.3,165.1,44.5,92.85,14.1013,513.36,0,-70.65,Pinned_Fixed,2.468
125,XS,600,1337,3455,9.53,202,6.4,114.3,165.1,44.5,92.85,7.3523,114.3,0,-70.65,Pinned_Fixed,4.309
125,XS,600,1249,3802,9.53,202,6.4,114.3,165.1,44.5,92.85,6.7461,114.3,0,-70.65,Pinned_Fixed,4.664
125,XS,600,4717,934,9.53,202,6.4,114.3,165.1,44.5,92.85,13.688,4717,70.65,0,Pinned_Fixed,24.817
125,XS,150,1881,644,9.53,47.625,1.5,88.9,127,22.4,92.85,47.9635,1262,0,70.65,Pinned_Fixed,4.857
125,XS,150,1307,2317,9.53,47.625,1.5,88.9,127,22.4,92.85,17.9061,474.43,15.721,68.879,Pinned_Fixed,3.689
125,XS,150,2144,3274,9.53,47.625,1.5,88.9,127,22.4,92.85,11.2969,354.13,0,70.65,Pinned_Fixed,5.912
125,XS,150,1961,2338,9.53,47.625,1.5,88.9,127,22.4,92.85,16.0533,646.24,15.721,68.879,Pinned_Fixed,4.61
125,XS,150,1426,1637,9.53,47.625,1.5,88.9,127,22.4,92.85,25.0043,684.12,0,70.65,Pinned_Fixed,3.225
125,XS,300,1331,4688,9.53,88.125,1.5,98.6,139.7,33.6,92.85,7.0165,-257.47,0,70.65,Pinned_Fixed,6.69
125,XS,300,4998,3799,9.53,88.125,1.5,98.6,139.7,33.6,92.85,7.5082,352.62,0,70.65,Pinned_Fixed,7.06
125,XS,300,1801,3125,9.53,88.125,1.5,98.6,139.7,33.6,92.85,10.2391,319.74,0,70.65,Pinned_Fixed,4.693
125,XS,300,4977,1703,9.53,88.125,1.5,98.6,139.7,33.6,92.85,10.2152,4977,70.65,0,Pinned_Fixed,43.147
125,XS,300,3432,3765,9.53,88.125,1.5,98.6,139.7,33.6,92.85,8.203,98.6,0,-70.65,Pinned_Fixed,5.927
125,XS,600,1699,3038,9.53,151.5,6.4,114.3,165.1,44.5,92.85,8.795,114.3,0,-70.65,Pinned_Fixed,4.12
125,XS,600,3903,3250,9.53,151.5,6.4,114.3,165.1,44.5,92.85,7.8597,322.73,0,70.65,Pinned_Fixed,4.834
125,XS,600,2717,2481,9.53,151.5,6.4,114.3,165.1,44.5,92.85,10.3454,533.28,0,-70.65,Pinned_Fixed,3.915
125,XS,600,4926,4664,9.53,151.5,6.4,114.3,165.1,44.5,92.85,5.2783,114.3,0,-70.65,Pinned_Fixed,7.445
125,XS,600,3287,2610,9.53,151.5,6.4,114.3,165.1,44.5,92.85,9.995,540.04,0,-70.65,Pinned_Fixed,3.398
125,XS,150,987,1201,9.53,79.375,1.5,88.9,127,22.4,92.85,35.0138,594.98,0,70.65,Pinned_Fixed,1.945
125,XS,150,3426,3406,9.53,79.375,1.5,88.9,127,22.4,92.85,9.7034,352.38,0,70.65,Pinned_Fixed,6.147
125,XS,150,658,4800,9.53,79.375,1.5,88.9,127,22.4,92.85,8.0668,-521.99,0,70.65,Pinned_Fixed,7.072
125,XS,150,1822,3595,9.53,79.375,1.5,88.9,127,22.4,92.85,9.5255,213.33,0,70.65,Pinned_Fixed,6.086
125,XS,150,3554,3864,9.53,79.375,1.5,88.9,127,22.4,92.85,8.5411,196.07,0,70.65,Pinned_Fixed,6.898
125,XS,300,4184,3788,9.53,146.875,1.5,98.6,139.7,33.6,92.85,7.0762,98.6,0,-70.65,Pinned_Fixed,5.991
125,XS,300,302,709,9.53,146.875,1.5,98.6,139.7,33.6,92.85,61.0092,35.1,44.905,-132.29,Pinned_Fixed,0.401
125,XS,300,3748,1908,9.53,146.875,1.5,98.6,139.7,33.6,92.85,14.0348,811.94,15.721,-68.879,Pinned_Fixed,3.897
125,XS,300,3316,2608,9.53,146.875,1.5,98.6,139.7,33.6,92.85,10.3826,509.11,0,-70.65,Pinned_Fixed,4.31
125,XS,300,1148,4938,9.53,146.875,1.5,98.6,139.7,33.6,92.85,5.9884,-359.69,0,70.65,Pinned_Fixed,6.758
125,XS,600,4763,4988,9.53,252.5,6.4,114.3,165.1,44.5,92.85,4.3709,-114.3,0,-70.65,Pinned_Fixed,7.571
125,XS,600,3125,2086,9.53,252.5,6.4,114.3,165.1,44.5,92.85,10.5819,649.03,0,-70.65,Pinned_Fixed,3.455
125,XS,600,2698,2589,9.53,252.5,6.4,114.3,165.1,44.5,92.85,8.5378,530.28,0,-70.65,Pinned_Fixed,3.877
125,XS,600,4262,2491,9.53,252.5,6.4,114.3,165.1,44.5,92.85,8.6579,625.43,0,-70.65,Pinned_Fixed,4.043
125,XS,600,4432,912,9.53,252.5,6.4,114.3,165.1,44.5,92.85,19.9639,4432,68.879,15.721,Pinned_Fixed,7.747
125,XXS,150,1164,3073,19.05,0,1.5,88.9,127,22.4,92.85,16.644,184.11,0,70.65,Pinned_Fixed,6.527
125,XXS,150,3462,2483,19.05,0,1.5,88.9,127,22.4,92.85,16.8049,746.3,15.721,68.879,Pinned_Fixed,8.011
125,XXS,150,1896,1346,19.05,0,1.5,88.9,127,22.4,92.85,30.6417,1044.7,0,70.65,Pinned_Fixed,8.422
125,XXS,150,2947,2583,19.05,0,1.5,88.9,127,22.4,92.85,16.2745,725.57,0,70.65,Pinned_Fixed,8.024
125,XXS,150,2654,1115,19.05,0,1.5,88.9,127,22.4,92.85,30.5123,1265.2,0,70.65,Pinned_Fixed,23.51
125,XXS,300,2588,915,19.05,0,1.5,98.6,139.7,33.6,92.85,33.7781,1352.8,0,70.65,Pinned_Fixed,13.705
125,XXS,300,1285,1397,19.05,0,1.5,98.6,139.7,33.6,92.85,35.5069,733.94,0,-70.65,Pinned_Fixed,5.607
125,XXS,300,2395,2864,19.05,0,1.5,98.6,139.7,33.6,92.85,14.3512,497.21,15.721,68.879,Pinned_Fixed,8.234
125,XXS,300,1263,3708,19.05,0,1.5,98.6,139.7,33.6,92.85,12.3198,98.6,0,70.65,Pinned_Fixed,8.131
125,XXS,300,1554,820,19.05,0,1.5,98.6,139.7,33.6,92.85,48.4269,1076.3,0,-70.65,Pinned_Fixed,14.473
125,XXS,600,1915,1585,19.05,0,6.4,114.3,165.1,44.5,92.85,24.703,930.4,0,70.65,Pinned_Fixed,7.901
125,XXS,600,4467,3833,19.05,0,6.4,114.3,165.1,44.5,92.85,9.4314,114.3,0,70.65,Pinned_Fixed,9.971
125,XXS,600,1912,4651,19.05,0,6.4,114.3,165.1,44.5,92.85,8.2379,-210.36,15.721,68.879,Pinned_Fixed,10.747
125,XXS,600,2042,3457,19.05,0,6.4,114.3,165.1,44.5,92.85,11.3482,114.3,0,70.65,Pinned_Fixed,8.212
125,XXS,600,1614,4316,19.05,0,6.4,114.3,165.1,44.5,92.85,9.2012,-114.3,-27.037,65.272,Pinned_Fixed,9.587
125,XXS,150,301,4488,19.05,63.5,1.5,88.9,127,22.4,92.85,10.5934,-626.64,15.721,68.879,Pinned_Fixed,8.243
125,XXS,150,4085,980,19.05,63.5,1.5,88.9,127,22.4,92.85,28.2372,1448,0,70.65,Pinned_Fixed,25.13
125,XXS,150,3220,4982,19.05,63.5,1.5,88.9,127,22.4,92.85,7.1512,-290.73,0,70.65,Pinned_Fixed,12.771
125,XXS,150,685,3569,19.05,63.5,1.5,88.9,127,22.4,92.85,12.9504,-199.54,15.721,68.879,Pinned_Fixed,6.384
125,XXS,150,3046,2753,19.05,63.5,1.5,88.9,127,22.4,92.85,13.2572,569.28,0,70.65,Pinned_Fixed,7.473
125,XXS,300,577,2529,19.05,117.5,1.5,98.6,139.7,33.6,92.85,17.5478,111.93,0,70.65,Pinned_Fixed,3.547
125,XXS,300,952,4372,19.05,117.5,1.5,98.6,139.7,33.6,92.85,8.432,-366.78,15.721,68.879,Pinned_Fixed,8.645
125,XXS,300,3108,4475,19.05,117.5,1.5,98.6,139.7,33.6,92.85,7.1316,-98.6,-39.251,58.743,Pinned_Fixed,10.535
125,XXS,300,4053,2919,19.05,117.5,1.5,98.6,139.7,33.6,92.85,10.7492,485.8,15.721,68.879,Pinned_Fixed,7.845
125,XXS,300,1046,968,19.05,117.5,1.5,98.6,139.7,33.6,92.85,42.2146,684.97,0,-70.65,Pinned_Fixed,3.421
125,XXS,600,3932,1208,19.05,202,6.4,114.3,165.1,44.5,92.85,21.412,1165.6,0,-70.65,Pinned_Fixed,8.863
125,XXS,600,4824,4368,19.05,202,6.4,114.3,165.1,44.5,92.85,5.9847,114.3,0,70.65,Pinned_Fixed,10.641
125,XXS,600,2665,786,19.05,202,6.4,114.3,165.1,44.5,92.85,31.4479,1344.1,0,-70.65,Pinned_Fixed,12.487
125,XXS,600,2091,760,19.05,202,6.4,114.3,165.1,44.5,92.85,34.4146,1240.3,0,-70.65,Pinned_Fixed,13.148
125,XXS,600,3078,4706,19.05,202,6.4,114.3,165.1,44.5,92.85,5.8782,-114.3,-39.251,58.743,Pinned_Fixed,10.334
125,XXS,150,4680,3978,19.05,47.625,1.5,88.9,127,22.4,92.85,8.8241,288.43,0,70.65,Pinned_Fixed,10.932
125,XXS,150,1063,4783,19.05,47.625,1.5,88.9,127,22.4,92.85,8.6095,-455.42,0,70.65,Pinned_Fixed,10.879
125,XXS,150,954,2727,19.05,47.625,1.5,88.9,127,22.4,92.85,17.4358,205.57,15.721,68.879,Pinned_Fixed,5.067
125,XXS,150,3798,1672,19.05,47.625,1.5,88.9,127,22.4,92.85,20.8585,1055.1,0,70.65,Pinned_Fixed,8.061
125,XXS,150,807,3880,19.05,47.625,1.5,88.9,127,22.4,92.85,11.7623,-269.37,15.721,68.879,Pinned_Fixed,7.58
125,XXS,300,2311,3441,19.05,88.125,1.5,98.6,139.7,33.6,92.85,9.8917,254.73,0,70.65,Pinned_Fixed,8.332
125,XXS,300,3457,2776,19.05,88.125,1.5,98.6,139.7,33.6,92.85,12.1046,507.24,15.721,68.879,Pinned_Fixed,7.516
125,XXS,300,1530,4903,19.05,88.125,1.5,98.6,139.7,33.6,92.85,7.1064,-325.71,0,70.65,Pinned_Fixed,11.089
125,XXS,300,702,555,19.05,88.125,1.5,98.6,139.7,33.6,92.85,93.8432,539.68,0,-70.65,Pinned_Fixed,1.882
125,XXS,300,4833,2674,19.05,88.125,1.5,98.6,139.7,33.6,92.85,11.1646,4833,70.65,0,Pinned_Fixed,10.064
125,XXS,600,3075,3430,19.05,151.5,6.4,114.3,165.1,44.5,92.85,8.571,270.01,15.721,68.879,Pinned_Fixed,7.846
125,XXS,600,3606,3316,19.05,151.5,6.4,114.3,165.1,44.5,92.85,8.8343,328.31,0,70.65,Pinned_Fixed,7.702
125,XXS,600,1614,3820,19.05,151.5,6.4,114.3,165.1,44.5,92.85,8.063,114.3,0,70.65,Pinned_Fixed,7.927
125,XXS,600,3724,311,19.05,151.5,6.4,114.3,165.1,44.5,92.85,44.2674,1713.2,0,-70.65,Pinned_Fixed,1.985
125,XXS,600,4065,3572,19.05,151.5,6.4,114.3,165.1,44.5,92.85,8.0987,114.3,-70.65,0,Pinned_Fixed,8.354
125,XXS,150,3230,2420,19.05,79.375,1.5,88.9,127,22.4,92.85,14.5355,702.15,15.721,68.879,Pinned_Fixed,6.946
125,XXS,150,646,914,19.05,79.375,1.5,88.9,127,22.4,92.85,62.3047,448.71,0,70.65,Pinned_Fixed,1.496
125,XXS,150,2801,1118,19.05,79.375,1.5,88.9,127,22.4,92.85,27.7744,1209.7,0,70.65,Pinned_Fixed,11.78
125,XXS,150,3699,484,19.05,79.375,1.5,88.9,127,22.4,92.85,40.6597,1620.4,0,70.65,Pinned_Fixed,3.317
125,XXS,150,1618,567,19.05,79.375,1.5,88.9,127,22.4,92.85,55.3715,1159.5,0,70.65,Pinned_Fixed,4.233
125,XXS,300,779,1575,19.05,146.875,1.5,98.6,139.7,33.6,92.85,25.6133,377.47,0,-70.65,Pinned_Fixed,2.882
125,XXS,300,4180,1820,19.05,146.875,1.5,98.6,139.7,33.6,92.85,15.8952,948.59,0,70.65,Pinned_Fixed,7.808
125,XXS,300,2177,1558,19.05,146.875,1.5,98.6,139.7,33.6,92.85,19.7114,889.91,0,-70.65,Pinned_Fixed,6.798
125,XXS,300,3773,1581,19.05,146.875,1.5,98.6,139.7,33.6,92.85,18.6479,992.39,0,70.65,Pinned_Fixed,8.181
125,XXS,300,4095,4593,19.05,146.875,1.5,98.6,139.7,33.6,92.85,6.5574,-98.6,-39.251,58.743,Pinned_Fixed,10.959
125,XXS,600,505,3905,19.05,252.5,6.4,114.3,165.1,44.5,92.85,8.2064,-294.75,0,70.65,Pinned_Fixed,5.917
125,XXS,600,1712,2509,19.05,252.5,6.4,114.3,165.1,44.5,92.85,10.795,429.35,0,70.65,Pinned_Fixed,5.645
125,XXS,600,3072,4179,19.05,252.5,6.4,114.3,165.1,44.5,92.85,6.2593,114.3,0,70.65,Pinned_Fixed,9.102
125,XXS,600,4592,2196,19.05,252.5,6.4,114.3,165.1,44.5,92.85,11.1019,823.38,14.661,64.236,Pinned_Fixed,7.261
