File Name,Max Deformation,X,Y,Z
1299,1.9878,-484.41,0.0,57.15
13,29.523,-326.8,6.0565,26.535
130,20.965,-253.59,16.208,20.324
1300,1.9449,-123.78,12.241,53.631
1301,2.0973,-463.42,0.0,-57.15
1302,2.1998,-362.78,0.0,-57.15
1303,2.1175,-309.82,0.0,-57.15
1304,2.3137,-304.27,0.0,-57.15
1305,1.5441,44.5,0.0,-136.55
1306,2.2365,-23.9,0.0,-114.3
1307,1.3906,-469.62,0.0,-57.15
1308,1.8394,-18.3,0.0,-114.3
1309,2.2508,-290.25,0.0,-57.15
131,20.771,-216.35,6.709,29.394
1310,2.2093,-414.13,0.0,-57.15
1311,2.1524,-395.55,11.765,51.544
1312,1.6322,89.324,0.0,57.15
1313,2.1234,-417.93,12.241,53.631
1314,1.9143,-261.01,12.717,55.717
1315,1.9885,-455.58,12.241,53.631
1316,2.1413,-312.73,0.0,-57.15
1317,1.735,44.5,0.0,-136.55
1318,2.3321,-44.5,0.0,-136.55
1319,1.9288,-451.87,0.0,-57.15
132,20.305,-186.97,6.709,29.394
1320,2.065,-357.95,0.0,-57.15
1321,2.1124,-347.23,11.288,-49.458
1322,1.3977,220.44,12.241,-53.631
1323,1.6796,76.2,0.0,57.15
1324,1.9069,-179.36,12.717,-55.717
1325,2.1677,-415.58,11.288,-49.458
1326,1.7306,-403.08,11.288,49.458
1327,2.1321,-449.08,0.0,57.15
1328,1.7811,85.9,0.0,57.15
1329,2.0417,-480.59,0.0,57.15
133,17.675,118.68,11.279,23.421
1330,2.1056,-478.76,12.241,53.631
1331,2.1498,-482.5,12.717,-55.717
1332,2.1704,-413.72,0.0,-57.15
1333,1.5628,-693.42,0.0,-57.15
1334,2.0737,-518.06,12.717,-55.717
1335,1.9401,-191.05,0.0,-57.15
1336,1.6203,375.53,0.0,-57.15
1337,2.2192,-371.45,0.0,-57.15
1338,2.2088,-400.65,0.0,-57.15
1339,1.9748,-23.9,0.0,-114.3
134,20.029,-214.47,16.208,20.324
1340,2.1282,-445.76,0.0,-57.15
1341,1.6595,-94.46,0.0,57.15
1342,0.83339,-140.57,0.0,57.15
1343,1.8971,-428.97,11.288,49.458
1344,2.102,-422.81,0.0,57.15
1345,2.0721,-372.96,12.717,55.717
1346,1.6723,44.5,0.0,-136.55
1347,1.6176,44.5,0.0,-136.55
1348,2.0564,-477.8,0.0,-57.15
1349,2.1295,-401.76,0.0,-57.15
135,24.87,-363.83,0.0,30.15
1350,2.1132,-300.48,0.0,-57.15
1351,2.2244,-248.6,0.0,-57.15
1352,1.7236,-740.45,0.0,-57.15
1353,1.4049,23.9,0.0,-114.3
1354,2.1539,-299.35,0.0,-57.15
1355,1.689,-724.89,0.0,-57.15
1356,2.1237,-421.21,0.0,57.15
1357,2.1709,-381.47,0.0,57.15
1358,1.7573,-506.74,12.717,55.717
1359,1.5631,-640.52,11.288,49.458
136,23.933,-384.7,16.208,20.324
1360,1.756,-141.16,0.0,57.15
1361,1.1415,44.5,0.0,-136.55
1362,1.6788,44.5,0.0,-136.55
1363,1.7523,262.34,0.0,-57.15
1364,1.6256,44.5,0.0,-136.55
1365,2.1773,-323.98,0.0,-57.15
1366,2.1493,-291.77,0.0,-57.15
1367,1.7942,1.5,0.0,-114.3
1368,1.6278,-209.84,0.0,-57.15
1369,1.952,-23.9,0.0,-114.3
137,20.406,-349.83,11.279,23.421
1370,1.8759,-23.9,0.0,-114.3
1371,1.9905,-443.01,11.765,51.544
1372,1.9501,1.5,0.0,78.6
1373,2.068,-435.04,11.288,49.458
1374,2.0152,-341.25,11.765,51.544
1375,2.1226,-413.86,12.717,55.717
1376,1.0002,44.5,0.0,-136.55
1377,1.7937,-623.5,0.0,-57.15
1378,2.0849,-239.59,0.0,-57.15
1379,2.1427,-308.86,0.0,-57.15
138,22.935,-358.33,17.935,22.489
1380,2.2051,-357.65,0.0,-57.15
1381,1.3718,-444.52,0.0,57.15
1382,1.272,76.2,0.0,57.15
1383,1.3812,-432.69,11.765,-51.544
1384,1.3714,-471.93,10.812,47.372
1385,1.3715,-470.58,12.717,-55.717
1386,1.2928,-537.06,11.765,51.544
1387,1.0439,-339.7,22.939,47.634
1388,1.3567,-399.39,19.225,39.922
1389,1.2853,-364.02,12.717,55.717
139,15.828,287.94,20.324,16.208
1390,1.2968,-402.5,12.717,55.717
1391,1.2005,-257.33,10.812,-47.372
1392,1.3647,-411.67,10.812,-47.372
1393,1.1008,101.6,0.0,57.15
1394,1.3063,-460.21,0.0,-57.15
1395,0.86745,218.69,0.0,-57.15
1396,1.1372,23.9,0.0,-114.3
1397,1.3921,-358.44,0.0,-57.15
1398,0.95844,-316.15,0.0,-57.15
1399,1.3373,-327.49,0.0,-57.15
14,31.488,-456.29,6.0565,26.535
140,17.192,-809.63,11.279,23.421
1400,1.3361,-176.46,0.0,-57.15
1401,1.1021,-124.39,0.0,57.15
1402,1.1421,-586.65,10.812,47.372
1403,1.0344,1.5,0.0,78.6
1404,1.3408,-442.47,10.812,47.372
1405,1.2932,-103.02,0.0,57.15
1406,1.4849,-308.76,0.0,-57.15
1407,1.3614,-377.44,0.0,-57.15
1408,1.39,-390.74,0.0,-57.15
1409,0.99868,305.21,0.0,-57.15
141,19.051,-659.42,0.0,30.15
1410,1.4251,-361.84,0.0,-57.15
1411,0.78279,389.06,0.0,-57.15
1412,1.0982,-770.52,0.0,-57.15
1413,1.2658,-190.24,0.0,-57.15
1414,1.3854,-422.01,0.0,-57.15
1415,1.3773,-395.87,0.0,-57.15
1416,1.2533,-526.2,22.939,47.634
1417,1.3357,-456.52,10.812,47.372
1418,1.3319,-437.02,11.765,51.544
1419,1.2978,-478.17,12.717,55.717
142,19.004,278.55,6.709,29.394
1420,1.33,-431.12,21.082,43.778
1421,1.5077,-44.5,0.0,-136.55
1422,1.3625,-410.41,0.0,-57.15
1423,1.0863,-408.27,0.0,-57.15
1424,1.3296,-25.45,0.0,-136.55
1425,1.4008,-422.36,0.0,-57.15
1426,1.3358,-385.03,0.0,-57.15
1427,0.65678,23.9,0.0,-114.3
1428,0.98786,23.9,0.0,-114.3
1429,1.3312,-298.64,0.0,-57.15
143,18.073,96.867,12.481,25.916
1430,1.3472,-337.45,0.0,-57.15
1431,1.3748,-399.8,22.939,47.634
1432,1.1676,92.748,0.0,57.15
1433,1.3662,-369.93,0.0,57.15
1434,0.88509,103.02,0.0,57.15
1435,1.3738,-202.28,12.717,55.717
1436,1.2433,-44.5,0.0,-136.55
1437,0.50018,-44.5,-8.9308,-136.26
1438,1.4302,-256.82,0.0,-57.15
1439,0.82759,-296.37,0.0,-57.15
144,23.696,-401.06,16.208,20.324
1440,1.3749,-434.9,0.0,-57.15
1441,1.3259,-451.3,0.0,70.65
1442,1.1739,-245.78,15.721,68.879
1443,1.3891,-387.73,14.992,65.686
1444,1.0298,-871.44,15.357,67.282
1445,1.3762,-479.81,0.0,70.65
1446,0.96684,98.6,39.251,-58.743
1447,1.3896,-459.81,14.628,64.089
1448,1.3766,-450.43,0.0,70.65
1449,1.386,-442.26,0.0,70.65
145,23.848,-323.93,20.324,16.208
1450,1.3623,-340.73,0.0,70.65
1451,0.95184,114.3,63.697,7.1769
1452,1.3913,-418.61,0.0,70.65
1453,1.1453,-571.6,14.628,64.089
1454,1.344,-323.91,0.0,70.65
1455,1.275,-517.41,14.628,64.089
1456,1.0658,50.092,0.0,77.018
1457,1.0496,-95.45,0.0,70.65
1458,1.355,-443.99,29.943,62.178
1459,0.86172,233.85,0.0,70.65
146,15.891,-106.81,0.0,30.15
1460,1.3336,-436.39,29.943,62.178
1461,1.406,-359.23,0.0,-70.65
1462,0.67887,-312.57,0.0,70.65
1463,1.1401,-35.1,0.0,-139.7
1464,1.0197,-653.24,0.0,-70.65
1465,0.78189,332.98,0.0,-70.65
1466,1.3474,-373.61,0.0,-70.65
1467,1.4295,-331.71,0.0,-70.65
1468,0.92822,50.9,0.0,-165.1
1469,1.063,-276.02,14.628,64.089
147,18.767,-556.89,6.4008,28.044
1470,1.1712,-50.9,0.0,-165.1
1471,1.367,-419.91,29.943,62.178
1472,0.96598,-546.22,0.0,70.65
1473,1.2438,-542.25,0.0,70.65
1474,1.3346,-439.87,14.628,64.089
1475,0.98819,182.46,0.0,-70.65
1476,1.0408,35.1,0.0,-139.7
1477,0.94184,-480.8,0.0,-70.65
1478,1.2908,-35.1,0.0,-139.7
1479,1.3617,-438.35,0.0,-70.65
148,23.172,-351.15,0.0,30.15
1480,1.2648,-35.1,0.0,-139.7
1481,1.1034,50.9,0.0,-165.1
1482,1.1673,-578.37,0.0,-70.65
1483,1.415,-343.59,0.0,-70.65
1484,1.1604,50.9,0.0,-165.1
1485,1.352,-50.9,0.0,-165.1
1486,1.2499,-332.1,15.721,68.879
1487,0.73854,-328.67,0.0,-70.65
1488,1.307,-232.42,15.721,68.879
1489,1.3011,-368.46,14.628,64.089
149,23.468,-416.35,16.208,20.324
1490,1.1965,88.9,0.0,70.65
1491,1.2351,-467.04,0.0,-70.65
1492,1.3912,-343.01,0.0,-70.65
1493,1.2408,-35.1,0.0,-139.7
1494,1.2899,-35.1,0.0,-139.7
1495,0.61236,35.1,0.0,-139.7
1496,0.9357,50.9,0.0,-165.1
1497,1.3198,-50.9,0.0,-165.1
1498,0.92075,50.9,0.0,-165.1
1499,0.98445,50.9,0.0,-165.1
15,30.007,-375.33,11.809,24.522
150,21.73,-267.17,11.279,23.421
1500,1.0326,50.9,0.0,-165.1
1501,1.2339,-280.01,0.0,70.65
1502,1.1084,-118.75,14.628,64.089
1503,1.3409,-448.29,15.721,68.879
1504,1.3201,-504.55,15.721,68.879
1505,0.99317,180.98,0.0,70.65
1506,1.3526,-392.36,14.628,64.089
1507,1.0114,223.12,14.628,64.089
1508,1.1718,-185.62,59.227,28.522
1509,1.3822,-428.16,15.357,67.282
151,17.068,126.2,11.279,23.421
1510,1.0364,-433.31,0.0,70.65
1511,1.4101,-339.3,28.522,59.227
1512,1.3285,-388.17,28.522,59.227
1513,1.1791,114.3,-70.65,0.0
1514,1.391,-376.97,14.628,64.089
1515,1.0919,-415.84,28.522,59.227
1516,1.1518,-95.45,0.0,70.65
1517,1.2553,-556.16,14.628,64.089
1518,0.79407,320.3,0.0,70.65
1519,0.94151,-88.9,62.493,14.264
152,17.584,-135.92,17.935,22.489
1520,1.363,-405.09,14.628,64.089
1521,0.90673,35.1,0.0,-139.7
1522,1.3994,-355.39,0.0,-70.65
1523,1.0515,-674.18,0.0,-70.65
1524,1.1551,-622.84,0.0,-70.65
1525,1.1375,35.1,0.0,-139.7
1526,0.83221,-515.06,0.0,-70.65
1527,1.1949,-534.11,0.0,-70.65
1528,1.4031,-394.44,0.0,-70.65
1529,1.0614,-679.38,0.0,-70.65
153,17.186,69.04,0.0,30.15
1530,1.4237,-50.9,0.0,-165.1
1531,1.1872,-565.74,0.0,70.65
1532,0.96053,-843.66,0.0,-70.65
1533,1.3412,-414.32,14.628,64.089
1534,1.2936,-514.72,14.628,64.089
1535,1.3298,-423.1,0.0,70.65
1536,1.3204,-461.04,0.0,-70.65
1537,1.3463,-461.76,0.0,-70.65
1538,1.3254,-432.16,0.0,-70.65
1539,1.3942,-349.32,0.0,-70.65
154,14.631,282.1,0.0,-30.15
1540,1.3982,-386.04,0.0,-70.65
1541,1.4935,-50.9,0.0,-165.1
1542,1.4403,-50.9,0.0,-165.1
1543,1.3923,-375.45,0.0,-70.65
1544,1.1382,-665.6,0.0,-70.65
1545,1.4196,-358.7,0.0,-70.65
1546,1.2769,-413.15,15.357,67.282
1547,1.1834,-248.41,0.0,70.65
1548,0.85331,-176.41,0.0,70.65
1549,1.1259,-653.76,15.721,68.879
155,20.928,-204.37,16.208,20.324
1550,1.3414,-431.73,29.943,62.178
1551,1.499,-35.1,0.0,-139.7
1552,1.2854,-460.96,0.0,-70.65
1553,1.1489,-387.56,0.0,-70.65
1554,1.5337,-35.1,0.0,-139.7
1555,1.3585,-307.14,0.0,-70.65
1556,1.4122,-324.59,0.0,-70.65
1557,1.2222,50.9,0.0,-165.1
1558,1.4014,-339.56,0.0,-70.65
1559,1.4214,-324.52,0.0,-70.65
156,24.457,-226.61,16.208,20.324
1560,1.3821,-348.41,0.0,-70.65
1561,0.83838,-724.27,0.0,70.65
1562,0.83904,-266.87,0.0,70.65
1563,0.98684,-469.67,0.0,70.65
1564,0.78103,257.71,0.0,70.65
1565,0.68576,-691.59,0.0,70.65
1566,0.98834,-389.06,0.0,-70.65
1567,1.0021,-454.62,15.721,68.879
1568,0.91976,-225.79,0.0,70.65
1569,0.90148,-184.11,0.0,-70.65
157,23.572,-391.32,6.709,29.394
1570,0.83292,-681.11,0.0,-70.65
1571,0.89972,-118.11,57.808,19.846
1572,0.95255,-416.56,0.0,70.65
1573,0.9907,-341.09,0.0,-70.65
1574,0.90369,-224.37,0.0,-70.65
1575,0.9733,-502.72,0.0,70.65
1576,0.75412,-812.51,0.0,70.65
1577,0.72937,-487.83,0.0,70.65
1578,0.66218,-184.56,0.0,70.65
1579,0.78122,-92.712,0.0,-70.65
158,20.224,-192.05,0.0,-30.15
1580,0.84886,-192.4,0.0,70.65
1581,0.45842,-35.1,0.0,-139.7
1582,1.0048,-357.2,14.131,61.91
1583,1.118,-294.12,0.0,-70.65
1584,1.0298,-375.8,0.0,-70.65
1585,0.97098,-484.37,0.0,-70.65
1586,1.0528,-337.28,0.0,-70.65
1587,0.88019,-50.9,0.0,-165.1
1588,0.93527,-50.9,0.0,-165.1
1589,0.94962,-329.06,0.0,-70.65
159,18.133,-447.33,6.709,29.394
1590,0.88674,-318.48,0.0,-70.65
1591,0.91042,-536.86,0.0,70.65
1592,0.83223,-147.74,0.0,70.65
1593,0.80703,-666.91,0.0,-70.65
