allowable_deformation,frequency,0,0
2239.763779527559,5.4518,5.585708,5717.896
731.1811023622047,17.5992,17.864464,448.68268
5501.732283464567,3.5856,4.149384,5111.863
978.3464566929135,9.6985,10.462412,898.5408
57816.29921259843,1.7544,1.3058383,48850.656
452.99212598425197,8.4561,8.862644,451.33
103.77952755905513,44.8817,43.762707,238.02261
70.39370078740158,47.307,48.96766,111.93006
455.1968503937008,22.156,21.491213,447.7051
58.74015748031496,93.5979,95.04559,49.05484
589.8425196850394,17.2165,16.908894,573.0088
1952.0472440944884,2.8535,2.5327308,1661.7885
354.96062992125985,31.2967,31.1669,490.1522
749.3700787401575,6.3934,6.9162087,614.99835
482.6771653543307,9.8426,9.875424,579.54584
1268.3464566929135,4.3799,5.297912,1449.3822
2531.8110236220477,1.9806,1.9792564,2314.775
189.0551181102362,49.0912,50.004753,201.0196
42.36220472440945,83.9143,83.22124,16.730536
6989.92125984252,3.1784,2.8398235,7239.8306
606.9291338582677,26.5643,27.104794,658.28723
1391.1811023622047,2.5206,2.2937038,1379.4686
670.7874015748032,9.8863,10.516605,693.7226
71.81102362204724,26.2848,27.140892,-2.4652016
121.10236220472441,29.3464,30.53007,237.53798
1710.3937007874017,7.899,8.932655,1765.1849
255.98425196850394,15.0947,16.439314,275.86096
1001.3385826771654,8.8909,7.750977,891.75226
688.1889763779528,10.5384,10.388857,712.20135
244.88188976377953,32.0527,32.4513,385.368
747.007874015748,13.0467,12.693211,1007.05145
3265.9055118110236,5.7064,4.6566186,2683.107
181.18110236220474,10.56,11.096777,187.21835
950.4724409448819,17.2572,16.541752,1292.4869
290.78740157480314,20.3481,20.856764,275.67758
381.25984251968504,23.5136,24.514927,310.21863
1023.9370078740158,8.4996,8.361298,1004.9564
12072.047244094489,5.0178,5.8470416,12014.625
42.36220472440945,86.8377,84.21291,90.42298
28.11023622047244,37.5386,33.421036,51.268864
277.00787401574803,8.9837,8.546516,305.1365
196.06299212598427,18.3712,18.359762,231.3801
2540.0000000000005,2.4072,1.9454811,2204.7864
84.64566929133858,32.9277,29.28616,53.958977
446.2204724409449,12.7768,12.841023,481.7516
24.015748031496063,69.546,70.71033,-174.10046
452.99212598425197,16.3191,16.625137,348.62946
8248.346456692914,1.8331,2.043784,7261.4404
533.6220472440946,11.9181,11.16164,626.32965
308.8188976377953,7.756,8.402251,342.79523
1035.8267716535433,8.885,9.103537,1141.3662
127.16535433070867,41.9048,39.942482,361.71042
841.1811023622048,15.1526,13.685275,650.94916
3392.992125984252,3.2196,2.7640998,2873.6323
242.5196850393701,20.4674,21.042332,297.54617
212.91338582677167,10.1719,10.931414,276.17065
177.00787401574806,11.3487,12.315667,220.65643
152.5984251968504,12.5815,13.35174,143.68336
213.1496062992126,18.4135,18.621658,256.50558
1163.464566929134,2.8734,3.20205,1104.3824
153.38582677165354,47.1894,46.094715,125.50708
214.01574803149606,25.3753,25.789448,376.34116
125.35433070866142,15.2289,14.365093,70.92627
11568.740157480315,4.5563,5.3368344,13145.906
252.1259842519685,30.6653,31.351753,521.5474
944.0157480314962,4.7533,5.1186366,987.6512
174.96062992125985,25.3452,24.59697,43.00629
301.496062992126,27.0214,27.472435,-43.120262
296.85039370078744,11.802,11.672785,241.50465
3017.7165354330714,1.7426,1.3185966,2722.699
962.6771653543308,5.1976,5.1597285,994.11487
224.1732283464567,21.6672,20.897238,245.7181
1497.3228346456692,14.0422,13.273106,1588.3218
946.5354330708662,4.0117,3.568278,1009.273
208.58267716535434,20.7664,20.761463,185.8688
587.8740157480315,9.6584,10.081994,525.5921
176.37795275590554,48.0956,43.88206,239.08849
1457.6377952755906,4.881,4.8744864,1221.2268
291.65354330708664,27.9481,26.944468,402.14188
3436.0629921259842,4.4727,4.7311826,3080.3494
1478.1102362204724,3.1088,3.7456348,1486.9558
564.5669291338583,5.2897,5.2108493,476.86563
93.22834645669292,20.0453,19.067379,83.41295
340.7874015748032,12.5027,12.295339,407.13385
308.66141732283467,13.9642,13.393472,371.94537
247.55905511811025,18.4756,18.637808,378.29474
45.90551181102362,34.9191,34.85421,308.34476
161.496062992126,12.8437,13.382922,299.2308
5960.078740157481,2.5888,2.2467067,5403.9707
280.0,21.8926,22.180006,376.63657
7101.023622047245,4.1527,4.0878673,6452.517
944.4094488188977,7.5028,8.973264,1202.226
355.5905511811024,28.6974,27.895332,303.45535
526.3779527559055,11.3373,12.171727,507.39642
854.8818897637796,4.4306,4.5054374,1076.099
203.6220472440945,13.8041,13.650753,379.8582
1947.5590551181106,4.6699,4.7783217,1859.268
1120.6299212598426,3.2727,3.3151882,1048.5961
691.3385826771653,9.9582,11.827053,679.58075
208.50393700787404,31.5322,31.74962,313.43106
1578.6614173228347,7.9849,8.285959,1562.7858
338.2677165354331,12.7594,12.685045,405.58875
305.43307086614175,22.7913,22.83772,325.64728
1322.5984251968505,11.1344,10.692905,1661.7648
1245.3543307086616,10.49,10.845938,1244.0994
3285.511811023622,4.4137,4.70773,4275.283
1692.2834645669293,4.7665,5.101498,1419.0925
81.57480314960631,38.5496,42.871254,124.89763
11334.094488188977,10.0332,9.665187,10166.515
3431.968503937008,3.5983,3.8698032,3330.435
523.9370078740158,8.2388,8.3926735,807.23706
17085.905511811026,1.1514,0.33876488,17305.932
515.275590551181,14.1748,12.889498,453.28824
874.3307086614172,5.125,5.4439034,643.55035
179.4488188976378,26.6993,22.832462,197.87549
2591.181102362205,8.9933,9.257652,2093.4644
465.82677165354335,20.6018,21.170502,615.49365
351.1023622047244,24.365,22.331583,572.51074
1081.4173228346458,7.9145,7.1299005,621.6607
705.5905511811025,5.6824,5.569615,461.93335
168.03149606299212,28.7492,28.596573,273.698
575.511811023622,8.0022,8.551732,549.2557
219.29133858267718,66.8701,65.16522,414.2376
735.5905511811025,23.8078,22.822866,1175.7526
105.59055118110237,31.3067,28.012774,168.03523
77.95275590551181,62.4044,62.5832,68.65728
293.46456692913387,16.9676,17.141558,358.03284
1904.8818897637796,6.8039,6.2897716,2042.4901
449.4488188976378,10.3586,10.783683,362.0964
6669.685039370079,11.443,10.868526,3934.408
517.0866141732283,37.2882,37.59769,593.7106
89.76377952755905,64.5021,68.886986,210.9171
330.1574803149606,25.7504,27.511889,408.01663
194.33070866141733,30.1776,29.21285,323.76697
6828.661417322835,8.9673,8.972414,6790.2197
1125.5118110236222,7.073,7.122646,1129.2648
174.80314960629923,21.9111,20.899944,248.3256
511.4173228346457,16.7988,17.26167,-165.8547
57.795275590551185,23.086,26.693306,133.30289
137.00787401574803,42.3976,43.27398,221.61717
201.18110236220474,64.0114,62.553493,255.16188
128.03149606299212,30.9275,30.1991,307.1517
542.5984251968504,6.3489,6.252212,687.83673
1151.8897637795276,5.6802,5.4090295,1107.8387
221.0236220472441,42.3866,42.29931,370.18927
2070.8661417322837,4.2222,4.27169,1975.7249
313.46456692913387,54.0346,53.18959,313.77124
150.9448818897638,32.1484,30.845459,304.11346
67.79527559055119,58.3106,53.39581,176.19073
307.79527559055117,16.5844,17.556978,333.31165
103.30708661417324,33.0218,33.567776,87.39225
251.81102362204726,61.1935,60.133774,134.23914
463.9370078740158,8.6638,8.349522,365.71976
794.4094488188977,5.1595,5.335114,773.65283
1442.755905511811,6.1895,6.7212577,1145.9894
788.503937007874,8.7828,9.37868,1109.2112
250.07874015748033,29.5307,29.459833,137.59427
1110.1574803149606,3.2736,3.3664787,1160.9392
143.6220472440945,41.1763,38.534744,149.70007
405.3543307086614,12.3215,12.641718,490.25912
266.06299212598424,63.3833,64.777756,206.26616
64.64566929133858,73.7474,72.05574,128.73335
402.7559055118111,13.0782,12.031569,495.12
139.84251968503938,13.1655,13.362722,196.29944
3360.629921259843,10.9912,10.533602,2935.1792
49.4488188976378,118.2203,125.17321,13.23363
862.1259842519685,13.9127,15.994156,1817.1226
899.1338582677166,9.0028,9.228034,1039.7588
598.5826771653544,15.8617,16.026018,451.69882
312.3622047244095,26.632,27.189825,427.69086
609.4488188976378,12.5818,11.56376,509.1881
2898.661417322835,2.5801,2.4294612,2919.019
596.0629921259844,3.7019,3.6110942,674.2035
98.9763779527559,62.2139,61.197563,131.07533
130.0,22.4647,22.025248,260.2225
97.24409448818899,34.3921,33.92402,132.23807
2434.0944881889764,9.823,10.263307,1783.6421
774.488188976378,7.4591,7.4979568,836.2418
324.40944881889766,23.5482,22.544973,371.4352
1233.6220472440946,6.0283,6.2122083,1049.837
188.11023622047244,14.8713,14.69671,139.53856
262.2834645669291,10.4542,10.790338,249.09456
629.3700787401575,6.6708,6.8242145,666.89417
452.755905511811,29.0542,30.28612,447.93866
4302.047244094489,7.3425,7.1251273,2925.3713
31.417322834645674,47.8553,43.703094,-40.196163
108.8976377952756,15.9952,16.182558,29.502863
382.04724409448824,13.5328,12.657873,358.1776
677.1653543307086,7.6515,8.018404,681.8454
131.81102362204723,41.406,39.715656,21.407295
2605.433070866142,3.6943,3.007405,2676.2402
685.511811023622,16.4718,15.297448,830.44464
708.9763779527559,4.6118,4.3272853,728.4676
3961.968503937008,2.6374,1.888747,3521.1362
664.6456692913387,10.1154,10.657509,596.1164
701.5748031496063,8.6722,8.771106,579.68915
442.51968503937013,14.9911,14.60726,417.87164
225.51181102362204,26.5169,26.779343,258.04947
193.85826771653547,12.0865,12.446831,222.79762
1162.5984251968505,11.8646,10.603285,1080.3889
2079.212598425197,2.8285,2.801152,2201.753
1190.708661417323,4.2883,4.256143,1265.1826
63.14960629921261,22.4571,21.003595,38.709198
341.65354330708664,26.621,24.585415,305.50912
1067.3228346456692,3.8053,3.318917,905.9273
2778.897637795276,1.8381,1.2674091,2475.9575
631.9685039370079,8.5588,8.856752,741.51807
188.58267716535434,21.2327,20.844862,201.64182
248.03149606299212,17.9982,18.321136,275.16846
232.0472440944882,11.5244,11.193893,307.87317
4748.818897637796,2.8768,3.2152908,4282.957
132.91338582677164,14.5897,14.763239,42.89125
1904.8031496062993,15.2943,15.381564,4044.9062
867.9527559055118,7.4123,7.647614,748.23535
14464.8031496063,3.6981,4.4944882,14917.466
185.51181102362204,20.8515,20.706001,217.79541
1553.3070866141734,2.3944,2.2031085,1590.7932
10111.732283464567,2.1075,1.8405807,9244.518
745.8267716535433,9.2386,9.559426,570.5777
684.4094488188977,6.0963,5.7080092,823.5901
6813.779527559055,8.3287,8.529941,6400.0254
633.5433070866142,7.3243,7.774506,635.2878
3450.629921259843,2.3929,1.8827064,3461.2844
227.16535433070865,48.0609,48.37552,226.69733
1904.8031496062993,4.3905,4.829945,1817.5995
244.6456692913386,8.1471,8.018382,138.46143
1825.5905511811022,5.7328,5.8145814,1902.0511
425.748031496063,7.7425,8.405308,443.1653
305.90551181102364,19.9119,19.931747,424.7776
359.21259842519686,8.7699,9.179216,365.62003
91.96850393700787,35.3769,35.953945,260.0968
180.23622047244098,24.9931,24.371964,194.83304
15052.519685039371,5.801,4.4408,16101.88
2065.5905511811025,1.7946,1.7551143,1971.2211
3904.4094488188975,8.5945,6.9924293,2836.4587
407.6377952755905,12.325,11.981286,392.0556
1694.9606299212599,2.779,3.1032417,1589.6262
1286.456692913386,5.1841,5.3703074,997.82007
79.37007874015748,91.7487,91.72386,6.853773
298.5826771653543,11.5451,11.8893175,322.3163
545.0393700787401,7.8762,7.8887553,390.94196
307.4803149606299,18.9949,18.860054,302.69705
109.05511811023622,46.9178,46.944553,161.23787
43.85826771653544,34.6932,34.784485,-18.84437
176.37795275590554,26.512,26.405516,187.63527
1186.5354330708662,5.1539,5.320951,1068.7439
488.1102362204725,13.2123,13.409907,361.54147
96.85039370078741,79.6581,77.166855,83.929886
872.992125984252,5.5626,6.6622615,863.80176
378.8976377952756,18.4299,18.879168,332.01767
795.1181102362206,11.092,11.319302,649.0226
77.40157480314961,84.0731,82.05292,106.4333
834.8818897637796,11.2891,10.126166,831.59656
79.68503937007874,34.9959,35.285583,188.36487
56.06299212598425,87.027,83.29137,14.161472
2037.952755905512,2.1591,2.2985141,1697.9568
111.96850393700787,28.0215,29.93961,20.148745
244.251968503937,13.3766,13.171888,331.70917
656.4566929133858,10.7093,12.375309,605.4337
747.7952755905512,7.6404,7.89469,636.64526
102.28346456692913,48.0324,47.672886,116.933624
4035.2755905511813,6.7521,7.4868236,3799.0586
5014.4094488188975,4.5046,4.3446393,4180.3374
127.95275590551182,73.2019,59.096012,208.46742
1120.472440944882,5.9403,6.2754426,1224.6715
1048.5826771653544,3.5941,2.797425,1052.7699
87.55905511811025,26.7135,28.86719,53.916927
1085.0393700787401,5.0414,5.204556,1205.356
8022.992125984252,5.9374,6.2928214,10073.617
2416.692913385827,5.5662,5.4742904,2470.325
337.9527559055118,9.564,8.913553,276.96393
7347.32283464567,7.3277,6.442304,5431.4644
942.1259842519685,3.9334,3.7368972,1037.4775
37120.47244094488,3.6119,4.638762,33675.258
211.88976377952756,23.9246,24.155756,260.63687
5413.858267716536,4.9491,5.521916,4693.5767
538.0314960629921,12.3846,12.699547,513.6354
421.8110236220473,56.8692,52.885906,118.6151
375.90551181102364,16.7394,16.6262,374.46622
694.4094488188978,8.9552,9.570795,746.43243
1735.5118110236222,8.4186,8.122384,2028.8047
860.0000000000001,9.1702,9.359551,883.4347
2443.3858267716537,3.7293,3.5559604,2289.3208
126.45669291338584,24.0363,22.971756,116.40467
57112.125984251965,3.3213,3.451392,50237.984
6437.952755905512,3.1587,3.2234542,4918.737
5072.28346456693,3.1627,3.2269142,4500.2153
7308.2677165354335,8.2449,10.69909,7621.091
3176.377952755906,7.591,7.0227027,3191.2112
66.2992125984252,71.183,80.906136,78.13395
679.2913385826772,12.2843,11.76465,866.72156
84.40944881889764,39.3565,41.113316,95.30009
27.16535433070866,66.2872,75.259155,233.97694
505.748031496063,35.1383,30.172215,718.5928
303.2283464566929,10.446,9.846101,337.2767
139.5275590551181,25.4159,25.732258,186.8794
65.98425196850394,25.4899,26.935976,222.97198
4203.070866141732,1.7918,1.2325542,4015.3865
811.2598425196851,9.2096,11.047274,844.6392
16720.787401574806,3.3114,3.0711124,17274.02
192.67716535433073,15.116,14.241966,332.47018
24691.417322834648,2.5688,2.6541126,26738.238
9290.866141732284,3.1384,3.1410358,8311.451
183.70078740157481,23.3324,23.029583,263.96014
3261.889763779528,3.182,2.8479946,2294.2583
3001.0236220472443,3.1543,2.8198497,2980.673
23723.385826771653,2.9924,3.1162803,23104.496
1106.6141732283465,38.7049,38.932747,641.3147
25567.00787401575,1.2046,1.1843975,26105.955
468.8976377952756,9.0406,8.874714,357.60406
35.118110236220474,33.409,34.19964,149.03175
754.0157480314962,8.5072,9.088241,797.346
469.4488188976378,12.1531,12.1229,527.7624
469.29133858267716,12.4972,12.728522,394.84122
25.35433070866142,91.2409,80.13944,50.72039
531.3385826771654,13.162,13.089195,575.3511
100.4724409448819,14.7215,14.913296,273.85193
242.83464566929135,17.1012,16.986813,212.89563
668.8976377952755,9.4797,9.563236,567.15546
724.96062992126,40.3885,39.10423,367.18466
88.03149606299213,28.6761,27.3306,94.52873
184.40944881889766,18.0377,18.391588,272.59656
99.76377952755905,22.162,21.787197,71.91659
562.3622047244095,8.9021,9.670904,530.5243
464.33070866141736,31.7984,30.667757,504.9104
244.33070866141736,15.5699,15.491115,355.50208
1816.1417322834648,2.7119,2.357497,1709.5299
25.275590551181104,103.3719,94.272125,-30.069792
391.65354330708664,8.2692,8.097116,441.37708
213.1496062992126,13.2456,12.714072,285.22275
432.12598425196853,16.0475,15.334955,365.04678
10297.24409448819,1.7873,1.6950634,9510.384
1613.6220472440943,12.8567,11.89018,1132.2642
262.3622047244094,17.2016,16.929115,323.94882
41.5748031496063,39.5689,40.5358,145.46815
587.9527559055118,10.2116,10.278421,642.2628
1622.6771653543308,3.5845,3.1658103,1419.6387
224.6456692913386,20.9359,21.198256,262.66617
3366.9291338582675,5.2201,4.691116,3301.6118
265.03937007874015,44.8017,44.32696,380.35123
978.503937007874,4.365,3.8673656,786.4804
30.866141732283467,142.8354,139.50072,38.549404
1052.9133858267717,3.8709,4.238157,900.97284
1002.9133858267717,6.4295,6.6437783,933.2114
3916.5354330708665,19.0935,18.304573,1157.7129
1021.1023622047245,6.1679,5.7245994,847.6195
19459.370078740158,1.1256,0.3833892,17879.12
11992.913385826772,6.369,5.9101853,11888.241
352.6771653543307,18.6779,18.091661,375.87558
10258.188976377953,3.8372,4.336908,10122.616
5761.732283464567,3.703,4.1938214,5536.2935
356.45669291338584,17.1199,17.382452,267.38828
600.6299212598426,6.413,6.47817,492.80746
2908.5826771653547,1.6439,1.3632972,2655.594
232.75590551181102,36.4484,37.00941,234.44432
152.1259842519685,22.941,21.641556,105.907646
155.748031496063,31.6128,31.357626,203.80943
374.96062992125985,22.5464,22.541119,414.46573
81.02362204724409,56.9157,54.371593,70.93318
88.66141732283464,20.3859,20.548607,207.49933
55.196850393700785,54.6799,56.27741,56.173004
575.511811023622,9.4886,9.478057,711.42474
2225.511811023622,2.6643,2.2858856,2211.2075
1770.5511811023623,2.2247,2.1887653,1695.1538
190.31496062992125,18.6832,18.58332,187.17511
83.30708661417323,28.8995,28.892202,194.2766
125.1968503937008,41.084,35.536118,284.47287
4957.4803149606305,9.4435,9.502405,6207.9375
163.93700787401573,41.1731,41.00137,383.4859
2376.1417322834645,5.2394,5.7943673,2239.3464
116.14173228346458,18.811,18.863695,12.422631
30.0,103.9683,109.977425,-42.23147
127.48031496062993,34.3852,33.36334,64.351776
122.51968503937009,109.8462,108.14238,27.73068
310.9448818897638,11.5207,10.774607,532.49744
1704.1732283464569,2.5098,2.936568,1568.5421
49.4488188976378,74.9354,74.47468,-18.355368
56936.77165354331,1.5375,0.8662898,62763.008
62.83464566929135,24.8155,27.552992,222.97229
2144.251968503937,5.4808,5.78112,1728.5111
1121.1023622047244,3.389,3.6605384,943.5219
3402.1259842519685,1.5334,1.2403896,3275.7893
441.4173228346457,18.5677,17.790209,543.8197
234.33070866141733,14.8899,14.6851,336.76306
413.3070866141732,16.1934,16.641853,399.71967
1352.992125984252,17.4743,16.61423,924.28186
856.6141732283464,6.6809,6.5455546,974.2026
920.1574803149607,4.9968,4.883969,1026.3247
1566.7716535433071,3.3913,3.9185512,1343.4099
12056.141732283466,11.7223,12.267325,11491.547
8485.03937007874,3.6917,2.4107368,7272.9307
289.9212598425197,11.6627,10.6462755,368.0637
1832.0472440944882,15.6869,16.386806,1492.8229
2374.3307086614172,2.1405,1.5778491,2212.108
7023.779527559055,4.164,4.744044,6530.3623
4639.527559055118,3.418,3.767018,4500.238
415.74803149606305,12.7552,12.888041,455.6424
570.3937007874016,16.3618,17.089828,764.76276
1825.0393700787404,10.5539,10.220117,1265.2789
79.21259842519686,31.875,32.83798,150.03258
867.007874015748,5.7697,6.0223956,946.5262
156.2204724409449,25.6308,26.75886,162.70247
651.496062992126,12.0601,12.011392,1264.1144
92.59842519685039,61.931,62.381393,67.654945
571.496062992126,21.2249,21.300545,482.18954
81.02362204724409,26.9416,24.86729,156.99455
2081.023622047244,6.5105,7.8295093,2207.707
126.37795275590551,39.4704,38.35238,57.61748
301.9685039370079,50.0222,48.058006,269.6828
54.80314960629921,40.2383,38.507603,129.46956
648.1102362204724,21.349,22.858898,747.0366
105.98425196850395,36.4773,37.045376,239.69583
482.12598425196853,7.7504,8.2235155,475.87875
581.8110236220473,4.3135,4.2233167,693.70953
610.236220472441,17.9392,18.028694,817.21625
460.3149606299213,14.5934,14.121737,570.6289
70.94488188976378,92.1607,81.21909,6.0205474
25.905511811023626,50.4288,83.924416,-16.240765
523.7007874015748,27.7428,24.768303,654.0406
10610.236220472441,1.5524,1.7936752,10995.219
187.79527559055117,73.0014,72.774925,429.26074
138.18897637795274,31.1259,31.032751,161.0198
264.88188976377955,27.4843,26.162632,592.0558
741.1811023622048,7.8949,8.301937,762.2332
390.62992125984255,15.9406,15.14431,381.13654
10578.661417322834,4.0071,3.962301,8562.382
10204.094488188977,3.2904,2.9495723,10219.277
266.45669291338584,31.4099,29.563334,329.9307
697.007874015748,17.9388,16.923988,512.76135
370.62992125984255,10.9084,11.2022,412.09747
938.2677165354331,19.5564,20.234978,907.5337
19088.346456692914,2.7524,2.8323314,23642.219
20386.299212598427,1.5605,1.2803562,21884.867
450.94488188976385,16.0003,16.205074,443.59982
902.6771653543308,18.8519,18.675814,821.5504
39018.740157480315,1.6383,1.0665596,49293.582
20648.267716535433,7.7129,7.805452,24881.217
1069.212598425197,3.3369,3.6883762,1132.3031
1598.8188976377953,4.9345,4.3924165,1376.7635
300.55118110236225,11.1421,10.650348,344.4195
3031.181102362205,3.247,2.9751556,2415.09
1105.1181102362204,5.5023,5.5197835,1132.201
260.55118110236225,14.5631,14.812143,219.02303
584.3307086614174,13.0227,13.265555,526.492
1429.0551181102364,2.718,2.8099678,1512.4111
575.0393700787401,11.9345,12.178228,541.1017
2975.9842519685044,2.5122,1.9815795,3177.4475
914.0944881889765,38.5943,38.720173,579.0864
11411.338582677166,2.2819,2.1406868,9659.563
1837.9527559055118,4.3042,4.4924703,1513.7438
593.9370078740158,15.6673,16.097633,2899.301
675.9055118110236,12.6774,12.421737,829.3758
636.4566929133858,13.5869,13.172902,799.44305
5887.559055118111,4.6332,4.492004,7392.8525
8048.582677165355,1.5928,1.7332942,8261.469
648.8976377952756,18.6932,18.370855,448.29022
706.5354330708662,3.776,3.6822612,1002.97864
3441.732283464567,5.1834,4.9680676,4065.5442
279.5275590551181,27.4721,25.88591,406.5804
305.1181102362205,12.545,12.99711,369.9386
692.9133858267718,5.9121,5.9309564,662.22626
612.5984251968505,10.1764,10.521117,1050.4401
1670.1574803149606,2.8636,3.1194866,1448.9695
174.80314960629923,17.0822,17.04087,209.04143
279.2913385826772,59.6569,58.165997,233.42471
432.20472440944883,13.2882,11.795224,300.43964
542.5196850393701,19.4266,19.551756,690.4588
396.53543307086613,9.1607,9.110803,416.72556
5821.181102362205,4.9201,5.4159265,5044.928
162.12598425196853,29.2152,26.223282,247.52527
498.5826771653543,51.7351,49.548286,503.5293
424.4094488188976,9.9589,10.237458,449.21628
1053.3070866141734,5.5715,5.871406,1121.3196
77.95275590551181,48.4606,48.514095,162.60185
2105.984251968504,9.5532,9.8762865,2603.0647
1159.448818897638,15.3052,15.68083,881.6966
21132.20472440945,1.653,1.8528354,22634.738
175.90551181102362,25.197,24.384476,257.75153
1822.2834645669293,10.5197,9.994213,2666.04
329.76377952755905,18.545,17.647467,389.95526
900.6299212598426,13.4484,13.651222,784.2646
65.2755905511811,35.911,38.08778,102.94149
611.732283464567,6.4952,6.3005157,500.49136
133.6220472440945,18.8547,17.558144,205.7647
498.8976377952756,14.0328,14.281204,611.6118
74.96062992125984,51.6984,48.91887,65.64877
430.3937007874016,17.8933,18.640265,412.3199
494.3307086614173,7.2773,7.711654,621.5984
620.7086614173229,9.6463,10.240963,555.17596
176.37795275590554,111.0695,109.27016,194.3523
794.8818897637796,7.6506,8.174097,819.8272
3315.354330708661,5.0345,5.768844,3333.0889
258.81889763779526,26.3382,26.06573,299.26294
50.15748031496063,83.9645,56.020237,21.166698
1307.48031496063,4.15,4.4542813,1069.9783
236.06299212598427,10.0965,10.909107,211.22166
570.4724409448819,5.8228,6.9997277,520.1151
141.25984251968504,64.9356,68.53384,151.11182
4223.464566929134,3.6961,3.7952964,4212.198
137.3228346456693,38.2168,38.896244,599.96606
755.5905511811025,7.4553,7.711579,655.5211
77.55905511811024,43.7097,41.927914,30.989094
869.4488188976378,7.2916,6.9606805,808.5956
280.8661417322835,23.1135,22.53623,316.9104
17700.629921259842,1.6672,1.9883354,17986.441
524.3307086614174,9.5633,9.928182,527.8641
1757.5590551181103,3.0358,3.41339,1811.6973
832.2047244094489,6.5883,6.942593,639.5398
3877.637795275591,4.7158,5.298062,3349.1917
4641.889763779528,5.6619,5.6749835,4411.2446
1357.0078740157483,7.8817,6.809873,1487.1074
332.8346456692914,12.9752,12.574663,355.11957
15427.16535433071,1.735,1.7771862,14227.392
1249.9212598425197,7.282,8.09108,2076.3733
1514.0157480314963,9.0462,8.899043,1270.8438
427.244094488189,11.3888,11.013094,488.80157
4239.212598425197,3.0481,2.9732502,4258.316
1802.3622047244096,3.7713,3.9157836,1855.22
6424.409448818898,2.0659,1.9836509,5863.8086
151.0236220472441,12.5955,12.14156,128.65015
388.26771653543307,10.7914,10.061673,415.95737
2620.0787401574803,6.0313,5.676026,2734.2068
237.24409448818898,29.4954,27.645496,607.6958
2120.944881889764,3.8835,3.9847534,1791.5638
83.77952755905513,83.1775,83.11973,106.57987
447.7952755905512,14.9172,15.333768,442.36618
13812.04724409449,1.4643,1.6176975,14180.411
4849.370078740158,10.4972,10.09045,3556.9905
1727.716535433071,3.8184,3.7923458,1597.8691
238.50393700787401,9.1836,9.448857,242.4699
853.464566929134,29.5419,31.784786,904.1009
641.496062992126,9.9255,10.032059,831.8151
316.53543307086613,13.3749,12.976275,528.9394
8374.64566929134,1.8562,2.2351673,8082.297
202.12598425196853,23.8678,23.378843,211.6979
7742.992125984252,3.4559,3.5312145,8033.7383
160.07874015748033,29.0062,28.517298,366.0748
204.09448818897638,12.1629,12.336197,309.9663
69.76377952755905,30.6064,31.26218,83.69169
144.40944881889766,31.0268,30.405502,102.09715
179.84251968503935,12.2748,12.667079,305.88098
3816.6141732283463,4.5883,4.829592,2858.8372
9409.212598425198,2.3894,2.4014785,10394.914
9428.740157480315,6.2171,5.5797143,8381.357
414.8031496062992,4.9097,4.766908,501.23132
3534.251968503937,6.2827,7.0572696,3695.7786
85.35433070866142,28.6989,27.871136,242.89267
36768.740157480315,1.2514,1.3187587,37907.742
525.2755905511812,12.0024,11.642842,591.54144
182.91338582677164,17.4931,15.966368,232.74257
795.4330708661417,7.3294,7.89191,1009.71216
501.57480314960634,8.227,8.598304,411.37134
1376.692913385827,15.5779,14.002948,1190.4573
368.74015748031496,10.4982,10.030955,365.63385
2683.228346456693,2.3475,1.8916557,2408.2751
531.4173228346457,17.8024,16.401922,519.42035
691.2598425196851,19.2468,18.384537,769.1563
527.2440944881889,6.2029,6.5428987,473.23956
632.2834645669291,12.1935,11.555104,914.3324
594.724409448819,17.4307,15.297265,829.94934
784.488188976378,2.6369,2.8921688,907.08044
337.0078740157481,10.0074,8.829802,382.59003
619.9212598425197,10.7822,10.634522,720.4531
1563.5433070866143,3.5039,3.5418632,1592.1099
1033.1496062992126,5.2453,5.3468966,876.2541
13069.52755905512,1.295,1.1024921,13690.14
1062.5196850393702,19.3394,17.766094,963.9819
2627.7952755905512,7.3636,7.945496,4346.0894
183.6220472440945,21.2479,18.988796,156.32173
1686.2992125984254,5.1192,4.9506726,1253.7411
194.7244094488189,12.0292,12.321298,233.9945
441.4173228346457,65.0387,64.91955,431.02182
92.1259842519685,64.8447,64.38754,92.23151
92.04724409448819,94.0276,100.76431,244.55206
1140.3937007874017,5.2895,5.5793977,991.7966
757.8740157480315,35.8887,34.651894,682.83374
28148.031496062995,1.5873,1.7125347,28135.62
4958.188976377953,4.901,5.2668595,4926.3735
1777.9527559055118,6.9943,6.582807,1301.9834
322.3622047244095,18.0199,17.123417,403.52658
695.984251968504,4.9744,5.062445,575.11255
914.3307086614174,4.2286,4.1362967,899.2806
1392.8346456692914,4.6247,4.541367,1861.6624
896.0629921259844,15.3257,15.931357,990.4801
155.6692913385827,26.2186,26.782187,175.51851
4299.685039370079,4.7269,5.1163125,5273.315
52.5984251968504,75.3501,70.77859,77.31604
1381.3385826771653,5.3131,5.36231,1231.0635
225.90551181102364,11.7839,11.878881,192.17162
52.44094488188977,85.9521,71.70432,205.6007
195.90551181102362,57.014,56.74006,161.3466
1132.1259842519685,46.1344,45.260548,674.7661
281.8897637795276,16.4503,17.20956,291.3569
3683.3070866141734,2.7152,2.0435894,2877.8118
14761.023622047245,1.7629,1.119376,15660.207
295.2755905511811,34.2585,33.627113,279.7787
