pipe_dn,pipe_schedule,flange_class,outside_diameter,length1,length2,wall_thickness,lumped_mass,raised_face_depth,w_neck_c,flange_outer_radius,flange_thickness_d,raised_face_radius,x_deformation_position,y_deformation_position,z_deformation_position,frequency,support_right,support_left,support,allowable_deformation,,,
90,40,300,101.6,3492,1470,5.74,54.375,1.5,81,114.3,28.7,69.85,899.36,21.419,44.476,7.1488,Pinned,Pinned,Pinned_Pinned,7.436,585.511811,236.1768896,
90,40,300,101.6,1152,647,5.74,54.375,1.5,81,114.3,28.7,69.85,81,0,-50.8,33.5206,Pinned,Pinned,Pinned_Pinned,0.768,60.47244094,114.3767822,
90,40,300,101.6,645,4396,5.74,54.375,1.5,81,114.3,28.7,69.85,-1792.5,0,-50.8,9.1451,Pinned,Pinned,Pinned_Pinned,8.598,677.007874,349.3419741,
90,40,300,101.6,592,2869,5.74,54.375,1.5,81,114.3,28.7,69.85,-1014.2,0,-50.8,16.2469,Pinned,Pinned,Pinned_Pinned,3.199,251.8897638,230.9136563,
90,40,300,101.6,881,905,5.74,54.375,1.5,81,114.3,28.7,69.85,30.2,0,-114.3,31.6784,Pinned,Pinned,Pinned_Pinned,0.749,58.97637795,105.4168237,
90,40,600,101.6,3628,4370,5.74,76.125,6.4,85.9,114.3,35.1,69.85,-373.11,11.304,49.526,2.5762,Pinned,Pinned,Pinned_Pinned,17.98,1415.748031,205.7946754,
90,40,600,101.6,1138,4984,5.74,76.125,6.4,85.9,114.3,35.1,69.85,-1773.4,10.985,48.127,5.4542,Pinned,Pinned,Pinned_Pinned,13.186,1038.267717,319.5280588,
90,40,600,101.6,3966,4115,5.74,76.125,6.4,85.9,114.3,35.1,69.85,-118.11,0,50.8,2.5172,Pinned,Pinned,Pinned_Pinned,18.324,1442.834646,204.9287433,
90,40,600,101.6,4792,733,5.74,76.125,6.4,85.9,114.3,35.1,69.85,1903.2,0,50.8,7.3375,Pinned,Pinned,Pinned_Pinned,13.275,1045.275591,432.760401,
90,40,600,101.6,1557,1834,5.74,76.125,6.4,85.9,114.3,35.1,69.85,-160.42,0,50.8,10.7687,Pinned,Pinned,Pinned_Pinned,3.029,238.503937,144.9196986,
90,40,150,101.6,1828,965,5.74,47.5,1.5,71.4,107.95,22.4,69.85,368.95,0,50.8,18.9633,Pinned,Pinned,Pinned_Pinned,2.131,167.7952756,179.5404196,
90,40,150,101.6,3836,995,5.74,47.5,1.5,71.4,107.95,22.4,69.85,1302.9,0,50.8,8.9093,Pinned,Pinned,Pinned_Pinned,8.141,641.023622,322.2450154,
90,40,150,101.6,682,1333,5.74,47.5,1.5,71.4,107.95,22.4,69.85,-303.89,0,50.8,32.9277,Pinned,Pinned,Pinned_Pinned,1.075,84.64566929,157.2659603,
90,40,150,101.6,531,2452,5.74,47.5,1.5,71.4,107.95,22.4,69.85,-868.76,11.304,49.526,22.1708,Pinned,Pinned,Pinned_Pinned,3.016,237.480315,297.0828434,
90,40,150,101.6,3169,3667,5.74,47.5,1.5,71.4,107.95,22.4,69.85,-266.08,0,50.8,3.8709,Pinned,Pinned,Pinned_Pinned,13.372,1052.913386,229.9710618,
90,40,300,101.6,4131,2523,5.74,90.625,1.5,81,114.3,28.7,69.85,664.49,0,-50.8,3.4422,Pinned,Pinned,Pinned_Pinned,10.583,833.3070866,161.8489055,
90,40,300,101.6,3381,2271,5.74,90.625,1.5,81,114.3,28.7,69.85,416.17,0,-50.8,4.4344,Pinned,Pinned,Pinned_Pinned,7.543,593.9370079,148.6085661,
90,40,300,101.6,3986,4557,5.74,90.625,1.5,81,114.3,28.7,69.85,-30.2,0,-114.3,2.1812,Pinned,Pinned,Pinned_Pinned,17.358,1366.771654,168.2131887,
90,40,300,101.6,1606,1301,5.74,90.625,1.5,81,114.3,28.7,69.85,81,0,-50.8,12.5815,Pinned,Pinned,Pinned_Pinned,1.938,152.5984252,108.3305792,
90,40,300,101.6,4917,2502,5.74,90.625,1.5,81,114.3,28.7,69.85,1006.8,0,-50.8,2.9772,Pinned,Pinned,Pinned_Pinned,13.478,1061.259843,178.2782379,
90,40,600,101.6,4345,4556,5.74,126.875,6.4,85.9,114.3,35.1,69.85,-150.38,10.985,48.127,1.8569,Pinned,Pinned,Pinned_Pinned,22.007,1732.834646,181.5575151,
90,40,600,101.6,310,3875,5.74,126.875,6.4,85.9,114.3,35.1,69.85,-1718.5,11.304,49.526,13.4173,Pinned,Pinned,Pinned_Pinned,10.038,790.3937008,598.3801692,
90,40,600,101.6,2882,1614,5.74,126.875,6.4,85.9,114.3,35.1,69.85,530.53,10.985,48.127,6.0965,Pinned,Pinned,Pinned_Pinned,5.416,426.4566929,146.6979701,
90,40,600,101.6,1043,4785,5.74,126.875,6.4,85.9,114.3,35.1,69.85,-1656.1,10.985,48.127,5.4312,Pinned,Pinned,Pinned_Pinned,11.02,867.7165354,265.9146477,
90,40,600,101.6,625,3077,5.74,126.875,6.4,85.9,114.3,35.1,69.85,-1086.8,0,50.8,12.1596,Pinned,Pinned,Pinned_Pinned,4.138,325.8267717,223.5499853,
90,STD,150,101.6,2587,868,5.74,0,1.5,71.4,107.95,22.4,69.85,841.01,0,50.8,20.2617,Pinned,Pinned,Pinned_Pinned,4.426,348.503937,398.4301188,
90,STD,150,101.6,4792,1325,5.74,0,1.5,71.4,107.95,22.4,69.85,1717.1,10.985,48.127,6.8347,Pinned,Pinned,Pinned_Pinned,16.735,1317.716535,508.1711947,
90,STD,150,101.6,1271,955,5.74,0,1.5,71.4,107.95,22.4,69.85,165.68,0,50.8,42.3451,Pinned,Pinned,Pinned_Pinned,1.391,109.5275591,261.6948423,
90,STD,150,101.6,1192,312,5.74,0,1.5,71.4,107.95,22.4,69.85,416.45,0,50.8,100.2285,Pinned,Pinned,Pinned_Pinned,0.807,63.54330709,359.3599185,
90,STD,150,101.6,792,4972,5.74,0,1.5,71.4,107.95,22.4,69.85,-2065.7,20.173,41.891,7.899,Pinned,Pinned,Pinned_Pinned,21.722,1710.393701,762.3190868,
90,STD,300,101.6,1608,4408,5.74,0,1.5,81,114.3,28.7,69.85,-1314.4,10.346,-45.329,6.6615,Pinned,Pinned,Pinned_Pinned,11.173,879.7637795,330.6790654,
90,STD,300,101.6,3102,1225,5.74,0,1.5,81,114.3,28.7,69.85,860.71,0,50.8,12.2553,Pinned,Pinned,Pinned_Pinned,5.714,449.9212598,311.1208047,
90,STD,300,101.6,1268,3591,5.74,0,1.5,81,114.3,28.7,69.85,-1082.3,0,50.8,10.0124,Pinned,Pinned,Pinned_Pinned,7.162,563.9370079,318.5938431,
90,STD,300,101.6,2909,1524,5.74,0,1.5,81,114.3,28.7,69.85,632.46,0,-50.8,11.3082,Pinned,Pinned,Pinned_Pinned,5.427,427.3228346,272.657955,
90,STD,300,101.6,622,3048,5.74,0,1.5,81,114.3,28.7,69.85,-1197.2,0,50.8,18.2752,Pinned,Pinned,Pinned_Pinned,5.172,407.2440945,419.9383381,
90,STD,600,101.6,3407,733,5.74,0,6.4,85.9,114.3,35.1,69.85,1278.9,0,50.8,14.3825,Pinned,Pinned,Pinned_Pinned,7.78,612.5984252,497.1401628,
90,STD,600,101.6,4941,1571,5.74,0,6.4,85.9,114.3,35.1,69.85,1620.2,10.665,46.728,5.7821,Pinned,Pinned,Pinned_Pinned,16.597,1306.850394,426.3635435,
90,STD,600,101.6,3079,1871,5.74,0,6.4,85.9,114.3,35.1,69.85,589.53,0,50.8,9.0551,Pinned,Pinned,Pinned_Pinned,7.39,581.8897638,297.3052373,
90,STD,600,101.6,834,4456,5.74,0,6.4,85.9,114.3,35.1,69.85,-1773.7,0,50.8,9.077,Pinned,Pinned,Pinned_Pinned,14.746,1161.102362,594.6774021,
90,STD,600,101.6,2322,1553,5.74,0,6.4,85.9,114.3,35.1,69.85,370.43,0,50.8,14.08,Pinned,Pinned,Pinned_Pinned,4.342,341.8897638,271.6172479,
90,STD,150,101.6,1038,2692,5.74,38,1.5,71.4,107.95,22.4,69.85,-730.85,0,50.8,13.2198,Pinned,Pinned,Pinned_Pinned,4.17,328.3464567,244.9208795,
90,STD,150,101.6,1769,992,5.74,38,1.5,71.4,107.95,22.4,69.85,359.12,0,50.8,20.2846,Pinned,Pinned,Pinned_Pinned,2.091,164.6456693,188.4453179,
90,STD,150,101.6,4612,4439,5.74,38,1.5,71.4,107.95,22.4,69.85,106.97,0,50.8,2.4599,Pinned,Pinned,Pinned_Pinned,24.035,1892.519685,262.6796624,
90,STD,150,101.6,1313,4882,5.74,38,1.5,71.4,107.95,22.4,69.85,-1696.2,0,50.8,5.8052,Pinned,Pinned,Pinned_Pinned,14.329,1128.267717,369.5710466,
90,STD,150,101.6,660,3599,5.74,38,1.5,71.4,107.95,22.4,69.85,-1397.8,0,50.8,12.5818,Pinned,Pinned,Pinned_Pinned,7.74,609.4488189,432.6618556,
90,STD,300,101.6,935,1668,5.74,72.5,1.5,81,114.3,28.7,69.85,-312.63,0,-50.8,17.7928,Pinned,Pinned,Pinned_Pinned,1.286,101.2598425,101.6600072,
90,STD,300,101.6,1240,2490,5.74,72.5,1.5,81,114.3,28.7,69.85,-487.28,0,-50.8,9.9396,Pinned,Pinned,Pinned_Pinned,3.158,248.6614173,139.4587935,
90,STD,300,101.6,2806,3888,5.74,72.5,1.5,81,114.3,28.7,69.85,-419.35,0,-50.8,3.5381,Pinned,Pinned,Pinned_Pinned,10.624,836.5354331,167.0025244,
90,STD,300,101.6,2572,3203,5.74,72.5,1.5,81,114.3,28.7,69.85,-250.75,0,-50.8,4.4758,Pinned,Pinned,Pinned_Pinned,7.82,615.7480315,155.5042617,
90,STD,300,101.6,1663,4374,5.74,72.5,1.5,81,114.3,28.7,69.85,-1158.6,0,-50.8,4.8105,Pinned,Pinned,Pinned_Pinned,9.02,710.2362205,192.7798451,
90,STD,600,101.6,1308,1854,5.74,101.5,6.4,85.9,114.3,35.1,69.85,-267.88,0,50.8,11.1931,Pinned,Pinned,Pinned_Pinned,2.61,205.511811,129.7943422,
90,STD,600,101.6,3268,3549,5.74,101.5,6.4,85.9,114.3,35.1,69.85,-159.88,11.304,49.526,3.0976,Pinned,Pinned,Pinned_Pinned,12.782,1006.456693,175.9093887,
90,STD,600,101.6,1822,1048,5.74,101.5,6.4,85.9,114.3,35.1,69.85,338.83,0,50.8,13.619,Pinned,Pinned,Pinned_Pinned,2.141,168.5826772,129.5468203,
90,STD,600,101.6,559,980,5.74,101.5,6.4,85.9,114.3,35.1,69.85,-202.68,0,50.8,37.7187,Pinned,Pinned,Pinned_Pinned,0.572,45.03937008,95.85562768,
90,STD,600,101.6,4396,2922,5.74,101.5,6.4,85.9,114.3,35.1,69.85,629.68,0,50.8,2.8345,Pinned,Pinned,Pinned_Pinned,14.919,1174.724409,187.8802138,
90,STD,150,101.6,4278,1533,5.74,28.5,1.5,71.4,107.95,22.4,69.85,1270.6,20.796,43.183,6.398,Pinned,Pinned,Pinned_Pinned,11.371,895.3543307,323.2271001,
90,STD,150,101.6,3980,4828,5.74,28.5,1.5,71.4,107.95,22.4,69.85,-433.45,11.304,49.526,2.7119,Pinned,Pinned,Pinned_Pinned,23.065,1816.141732,277.90221,
90,STD,150,101.6,2343,2209,5.74,28.5,1.5,71.4,107.95,22.4,69.85,106.95,0,50.8,8.7139,Pinned,Pinned,Pinned_Pinned,5.84,459.8425197,226.0946518,
90,STD,150,101.6,302,4204,5.74,28.5,1.5,71.4,107.95,22.4,69.85,-1934.2,10.985,48.127,12.8567,Pinned,Pinned,Pinned_Pinned,20.493,1613.622047,1170.576822,
90,STD,150,101.6,3422,4294,5.74,28.5,1.5,71.4,107.95,22.4,69.85,-393.4,10.665,46.728,3.449,Pinned,Pinned,Pinned_Pinned,17.574,1383.779528,269.2952462,
90,STD,300,101.6,4963,3848,5.74,54.375,1.5,81,114.3,28.7,69.85,452.46,0,-50.8,2.3558,Pinned,Pinned,Pinned_Pinned,19.028,1498.267717,199.1573921,
90,STD,300,101.6,3853,3953,5.74,54.375,1.5,81,114.3,28.7,69.85,30.2,0,-114.3,2.8734,Pinned,Pinned,Pinned_Pinned,14.776,1163.464567,188.6330732,
90,STD,300,101.6,1706,4742,5.74,54.375,1.5,81,114.3,28.7,69.85,-1356.4,0,-50.8,4.6343,Pinned,Pinned,Pinned_Pinned,10.84,853.5433071,223.191832,
90,STD,300,101.6,1530,2295,5.74,54.375,1.5,81,114.3,28.7,69.85,-307.57,0,-50.8,9.756,Pinned,Pinned,Pinned_Pinned,3.369,265.2755906,146.0285165,
90,STD,300,101.6,4854,3633,5.74,54.375,1.5,81,114.3,28.7,69.85,503.88,0,-50.8,2.5206,Pinned,Pinned,Pinned_Pinned,17.668,1391.181102,197.8591746,
90,STD,600,101.6,3846,2733,5.74,76.125,6.4,85.9,114.3,35.1,69.85,514.01,0,50.8,3.6373,Pinned,Pinned,Pinned_Pinned,12.059,949.5275591,194.8746231,
90,STD,600,101.6,3079,4651,5.74,76.125,6.4,85.9,114.3,35.1,69.85,-661.56,10.665,46.728,2.7924,Pinned,Pinned,Pinned_Pinned,16.921,1332.362205,209.9271092,
90,STD,600,101.6,811,4157,5.74,76.125,6.4,85.9,114.3,35.1,69.85,-1531.5,0,50.8,8.3093,Pinned,Pinned,Pinned_Pinned,8.923,702.5984252,329.4125967,
90,STD,600,101.6,2193,3904,5.74,76.125,6.4,85.9,114.3,35.1,69.85,-727.03,10.665,46.728,4.2925,Pinned,Pinned,Pinned_Pinned,10.44,822.0472441,199.1020231,
90,STD,600,101.6,1567,4135,5.74,76.125,6.4,85.9,114.3,35.1,69.85,-1148.4,20.796,43.183,5.2993,Pinned,Pinned,Pinned_Pinned,9.554,752.2834646,224.9409959,
90,STD,150,101.6,2993,1491,5.74,47.5,1.5,71.4,107.95,22.4,69.85,640.96,0,50.8,8.6036,Pinned,Pinned,Pinned_Pinned,5.796,456.3779528,221.5508692,
90,STD,150,101.6,4609,2143,5.74,47.5,1.5,71.4,107.95,22.4,69.85,1107.1,10.665,46.728,4.2763,Pinned,Pinned,Pinned_Pinned,13.921,1096.141732,264.4864754,
90,STD,150,101.6,1192,3266,5.74,47.5,1.5,71.4,107.95,22.4,69.85,-946.83,0,50.8,9.3703,Pinned,Pinned,Pinned_Pinned,6.067,477.7165354,252.5761628,
90,STD,150,101.6,4738,3535,5.74,47.5,1.5,71.4,107.95,22.4,69.85,543.23,0,50.8,2.7989,Pinned,Pinned,Pinned_Pinned,19.991,1574.094488,248.5917844,
90,STD,150,101.6,4155,3840,5.74,47.5,1.5,71.4,107.95,22.4,69.85,184.45,10.665,46.728,2.9394,Pinned,Pinned,Pinned_Pinned,18.462,1453.700787,241.1028294,
90,STD,300,101.6,1379,3147,5.74,90.625,1.5,81,114.3,28.7,69.85,-712.7,0,-50.8,7.024,Pinned,Pinned,Pinned_Pinned,4.714,371.1811024,147.1089012,
90,STD,300,101.6,3580,2543,5.74,90.625,1.5,81,114.3,28.7,69.85,392.4,0,-50.8,3.8587,Pinned,Pinned,Pinned_Pinned,8.858,697.480315,151.8593587,
90,STD,300,101.6,3596,751,5.74,90.625,1.5,81,114.3,28.7,69.85,1256.5,0,-50.8,9.7906,Pinned,Pinned,Pinned_Pinned,5.491,432.3622047,238.8502069,
90,STD,300,101.6,2980,3960,5.74,90.625,1.5,81,114.3,28.7,69.85,-377.23,0,-50.8,3.1178,Pinned,Pinned,Pinned_Pinned,11.327,891.8897638,156.9018353,
90,STD,300,101.6,2406,1091,5.74,90.625,1.5,81,114.3,28.7,69.85,508.42,0,-50.8,10.5553,Pinned,Pinned,Pinned_Pinned,2.863,225.4330709,134.26314,
90,STD,600,101.6,1864,696,5.74,126.875,6.4,85.9,114.3,35.1,69.85,494.45,0,50.8,17.2964,Pinned,Pinned,Pinned_Pinned,1.7,133.8582677,130.6379968,
90,STD,600,101.6,808,989,5.74,126.875,6.4,85.9,114.3,35.1,69.85,-115.25,0,50.8,25.3536,Pinned,Pinned,Pinned_Pinned,0.785,61.81102362,88.42481534,
90,STD,600,101.6,871,2869,5.74,126.875,6.4,85.9,114.3,35.1,69.85,-876.55,0,50.8,10.0787,Pinned,Pinned,Pinned_Pinned,3.855,303.5433071,172.6210569,
90,STD,600,101.6,2276,2857,5.74,126.875,6.4,85.9,114.3,35.1,69.85,-273.57,10.985,48.127,4.6367,Pinned,Pinned,Pinned_Pinned,7.078,557.3228346,145.8090318,
90,STD,600,101.6,1882,2402,5.74,126.875,6.4,85.9,114.3,35.1,69.85,-274.04,0,50.8,6.2318,Pinned,Pinned,Pinned_Pinned,4.869,383.3858268,134.8087718,
90,80,150,101.6,2131,4011,8.08,0,1.5,71.4,107.95,22.4,69.85,-921.95,9.9556,43.618,6.5121,Pinned,Pinned,Pinned_Pinned,13.877,1092.677165,401.4962745,
90,80,150,101.6,1719,2762,8.08,0,1.5,71.4,107.95,22.4,69.85,-501.41,0,50.8,11.8627,Pinned,Pinned,Pinned_Pinned,6.931,545.7480315,365.2954955,
90,80,150,101.6,1768,4417,8.08,0,1.5,71.4,107.95,22.4,69.85,-1311.7,19.412,40.309,6.5145,Pinned,Pinned,Pinned_Pinned,15.695,1235.826772,454.2629103,
90,80,150,101.6,470,3757,8.08,0,1.5,71.4,107.95,22.4,69.85,-1624,10.855,47.557,14.4702,Pinned,Pinned,Pinned_Pinned,15.06,1185.826772,968.1984347,
90,80,150,101.6,2081,1758,8.08,0,1.5,71.4,107.95,22.4,69.85,184.82,0,50.8,15.748,Pinned,Pinned,Pinned_Pinned,4.804,378.2677165,336.1191645,
90,80,300,101.6,350,4268,8.08,0,1.5,81,114.3,28.7,69.85,-1969.6,10.855,-47.557,12.1782,Pinned,Pinned,Pinned_Pinned,21.333,1679.76378,1154.250061,
90,80,300,101.6,1978,3528,8.08,0,1.5,81,114.3,28.7,69.85,-744.11,10.855,-47.557,7.6569,Pinned,Pinned,Pinned_Pinned,9.522,749.7637795,323.9261601,
90,80,300,101.6,691,3283,8.08,0,1.5,81,114.3,28.7,69.85,-1283.2,0,-50.8,15.6292,Pinned,Pinned,Pinned_Pinned,7.422,584.4094488,515.3740761,
90,80,300,101.6,3615,3073,8.08,0,1.5,81,114.3,28.7,69.85,321.05,10.855,47.557,5.2874,Pinned,Pinned,Pinned_Pinned,15.195,1196.456693,356.9502921,
90,80,300,101.6,4136,541,8.08,0,1.5,81,114.3,28.7,69.85,1788.8,0,-50.8,11.7093,Pinned,Pinned,Pinned_Pinned,19.061,1500.866142,991.6113406,
90,80,600,101.6,1534,2480,8.08,0,6.4,85.9,114.3,35.1,69.85,-451.88,0,50.8,13.7432,Pinned,Pinned,Pinned_Pinned,5.26,414.1732283,321.1725955,
90,80,600,101.6,2098,1602,8.08,0,6.4,85.9,114.3,35.1,69.85,294.38,0,50.8,15.7731,Pinned,Pinned,Pinned_Pinned,4.306,339.0551181,301.7560268,
90,80,600,101.6,4516,4134,8.08,0,6.4,85.9,114.3,35.1,69.85,210.35,10.405,45.588,3.1756,Pinned,Pinned,Pinned_Pinned,24.803,1952.992126,349.9410391,
90,80,600,101.6,2354,3188,8.08,0,6.4,85.9,114.3,35.1,69.85,-442.06,11.304,49.526,7.4301,Pinned,Pinned,Pinned_Pinned,10.053,791.5748031,331.8602316,
90,80,600,101.6,4258,1686,8.08,0,6.4,85.9,114.3,35.1,69.85,1276.9,10.405,45.588,6.7938,Pinned,Pinned,Pinned_Pinned,13.795,1086.220472,416.3890816,
90,80,150,101.6,4305,4094,8.08,38,1.5,71.4,107.95,22.4,69.85,135.08,10.855,47.557,2.9395,Pinned,Pinned,Pinned_Pinned,22.773,1793.149606,297.4120642,
90,80,150,101.6,880,4186,8.08,38,1.5,71.4,107.95,22.4,69.85,-1576.6,0,50.8,9.0357,Pinned,Pinned,Pinned_Pinned,12.264,965.6692913,492.3328515,
90,80,150,101.6,1005,1341,8.08,38,1.5,71.4,107.95,22.4,69.85,-179.07,0,50.8,27.8305,Pinned,Pinned,Pinned_Pinned,1.633,128.5826772,201.9166183,
90,80,150,101.6,1306,1843,8.08,38,1.5,71.4,107.95,22.4,69.85,-255.83,0,50.8,16.9175,Pinned,Pinned,Pinned_Pinned,3.02,237.7952756,226.9906658,
90,80,150,101.6,333,1487,8.08,38,1.5,71.4,107.95,22.4,69.85,-547.87,0,50.8,57.6747,Pinned,Pinned,Pinned_Pinned,1.184,93.22834646,303.3904577,
90,80,300,101.6,2814,2154,8.08,72.5,1.5,81,114.3,28.7,69.85,291.25,0,-50.8,6.2805,Pinned,Pinned,Pinned_Pinned,6.886,542.2047244,192.1436821,
90,80,300,101.6,965,4573,8.08,72.5,1.5,81,114.3,28.7,69.85,-1677.1,0,-50.8,6.9707,Pinned,Pinned,Pinned_Pinned,11.298,889.6062992,349.8991063,
90,80,300,101.6,4988,868,8.08,72.5,1.5,81,114.3,28.7,69.85,1977.2,0,-50.8,6.5753,Pinned,Pinned,Pinned_Pinned,16.416,1292.598425,479.5653388,
90,80,300,101.6,3417,1167,8.08,72.5,1.5,81,114.3,28.7,69.85,993.41,0,-50.8,8.5076,Pinned,Pinned,Pinned_Pinned,6.62,521.2598425,250.2245533,
90,80,300,101.6,1757,1331,8.08,72.5,1.5,81,114.3,28.7,69.85,81,0,-50.8,13.7491,Pinned,Pinned,Pinned_Pinned,2.644,208.1889764,161.5104369,
90,80,600,101.6,900,2647,8.08,101.5,6.4,85.9,114.3,35.1,69.85,-790.26,0,50.8,12.3414,Pinned,Pinned,Pinned_Pinned,3.884,305.8267717,212.9651401,
90,80,600,101.6,2873,3246,8.08,101.5,6.4,85.9,114.3,35.1,69.85,-176.93,0,50.8,4.0558,Pinned,Pinned,Pinned_Pinned,11.257,886.3779528,202.8448881,
90,80,600,101.6,439,2335,8.08,101.5,6.4,85.9,114.3,35.1,69.85,-840.99,0,50.8,23.3968,Pinned,Pinned,Pinned_Pinned,2.7,212.5984252,280.6629575,
90,80,600,101.6,1920,2920,8.08,101.5,6.4,85.9,114.3,35.1,69.85,-467.74,11.304,49.526,6.1888,Pinned,Pinned,Pinned_Pinned,6.997,550.9448819,192.3903092,
90,80,600,101.6,4670,554,8.08,101.5,6.4,85.9,114.3,35.1,69.85,1970.1,0,50.8,8.5133,Pinned,Pinned,Pinned_Pinned,15.831,1246.535433,598.7853375,
90,80,150,101.6,3022,4870,8.08,28.5,1.5,71.4,107.95,22.4,69.85,-877.9,11.304,49.526,3.4968,Pinned,Pinned,Pinned_Pinned,21.031,1655.984252,326.7349463,
90,80,150,101.6,3324,4281,8.08,28.5,1.5,71.4,107.95,22.4,69.85,-447.11,10.855,47.557,3.6869,Pinned,Pinned,Pinned_Pinned,18.92,1489.76378,309.9183998,
90,80,150,101.6,2919,2517,8.08,28.5,1.5,71.4,107.95,22.4,69.85,228.93,0,50.8,6.7506,Pinned,Pinned,Pinned_Pinned,9.382,738.7401575,281.386122,
90,80,150,101.6,1743,4886,8.08,28.5,1.5,71.4,107.95,22.4,69.85,-1490.1,0,50.8,5.1601,Pinned,Pinned,Pinned_Pinned,17.164,1351.496063,393.4970624,
90,80,150,101.6,4471,535,8.08,28.5,1.5,71.4,107.95,22.4,69.85,-4293,50.8,0,1.7179,Pinned,Pinned,Pinned_Pinned,204.348,16090.3937,1559.671519,
90,80,300,101.6,3875,4314,8.08,54.375,1.5,81,114.3,28.7,69.85,-30.2,0,-114.3,2.8172,Pinned,Pinned,Pinned_Pinned,19.035,1498.818898,238.2513836,
90,80,300,101.6,1474,2321,8.08,54.375,1.5,81,114.3,28.7,69.85,-368.07,0,-50.8,10.8568,Pinned,Pinned,Pinned_Pinned,3.962,311.9685039,191.1090173,
90,80,300,101.6,3349,1269,8.08,54.375,1.5,81,114.3,28.7,69.85,904.06,0,-50.8,8.6747,Pinned,Pinned,Pinned_Pinned,6.722,529.2913386,259.0704283,
90,80,300,101.6,879,949,8.08,54.375,1.5,81,114.3,28.7,69.85,30.2,0,-114.3,34.2282,Pinned,Pinned,Pinned_Pinned,0.94,74.01574803,142.9475726,
90,80,300,101.6,2689,2069,8.08,54.375,1.5,81,114.3,28.7,69.85,231.66,0,-50.8,7.2502,Pinned,Pinned,Pinned_Pinned,6.364,501.1023622,204.9958308,
90,80,600,101.6,1121,1289,8.08,76.125,6.4,85.9,114.3,35.1,69.85,-124,0,50.8,20.9169,Pinned,Pinned,Pinned_Pinned,1.636,128.8188976,152.0356692,
90,80,600,101.6,3869,1131,8.08,76.125,6.4,85.9,114.3,35.1,69.85,1242.9,0,50.8,7.6592,Pinned,Pinned,Pinned_Pinned,8.763,690,298.1955048,
90,80,600,101.6,2620,3037,8.08,76.125,6.4,85.9,114.3,35.1,69.85,-210.15,10.405,45.588,5.0089,Pinned,Pinned,Pinned_Pinned,9.663,760.8661417,215.0399802,
90,80,600,101.6,1497,447,8.08,76.125,6.4,85.9,114.3,35.1,69.85,458.77,0,50.8,38.6274,Pinned,Pinned,Pinned_Pinned,1.123,88.42519685,192.7259094,
90,80,600,101.6,2148,426,8.08,76.125,6.4,85.9,114.3,35.1,69.85,778.65,0,50.8,27.8611,Pinned,Pinned,Pinned_Pinned,2.348,184.8818898,290.6439065,
90,80,150,101.6,341,1285,8.08,47.5,1.5,71.4,107.95,22.4,69.85,-420.17,0,50.8,63.1319,Pinned,Pinned,Pinned_Pinned,0.847,66.69291339,237.5730322,
90,80,150,101.6,1692,3746,8.08,47.5,1.5,71.4,107.95,22.4,69.85,-912.78,9.9556,43.618,6.6515,Pinned,Pinned,Pinned_Pinned,9.959,784.1732283,294.3067334,
90,80,150,101.6,1392,1593,8.08,47.5,1.5,71.4,107.95,22.4,69.85,-119.31,0,50.8,17.243,Pinned,Pinned,Pinned_Pinned,2.665,209.8425197,204.1620003,
90,80,150,101.6,4255,2893,8.08,47.5,1.5,71.4,107.95,22.4,69.85,601.42,11.304,49.526,3.854,Pinned,Pinned,Pinned_Pinned,16.504,1299.527559,282.5958604,
90,80,150,101.6,2382,493,8.08,47.5,1.5,71.4,107.95,22.4,69.85,894.96,0,50.8,25.1411,Pinned,Pinned,Pinned_Pinned,3.326,261.8897638,371.5107551,
90,80,300,101.6,3385,689,8.08,90.625,1.5,81,114.3,28.7,69.85,1217.4,0,50.8,11.9445,Pinned,Pinned,Pinned_Pinned,6.557,516.2992126,347.966976,
90,80,300,101.6,678,3162,8.08,90.625,1.5,81,114.3,28.7,69.85,-1141.1,0,-50.8,12.7885,Pinned,Pinned,Pinned_Pinned,4.672,367.8740157,265.4528011,
90,80,300,101.6,3681,1825,8.08,90.625,1.5,81,114.3,28.7,69.85,773.26,0,-50.8,5.3468,Pinned,Pinned,Pinned_Pinned,8.729,687.3228346,207.3591975,
90,80,300,101.6,3005,1892,8.08,90.625,1.5,81,114.3,28.7,69.85,453.57,0,-50.8,6.2029,Pinned,Pinned,Pinned_Pinned,6.696,527.2440945,184.5334474,
90,80,300,101.6,3013,1089,8.08,90.625,1.5,81,114.3,28.7,69.85,839.6,0,50.8,9.8145,Pinned,Pinned,Pinned_Pinned,5.485,431.8897638,239.1716402,
90,80,600,101.6,1483,4100,8.08,126.875,6.4,85.9,114.3,35.1,69.85,-1141,0,50.8,5.266,Pinned,Pinned,Pinned_Pinned,9.896,779.2125984,231.5290085,
90,80,600,101.6,1085,3751,8.08,126.875,6.4,85.9,114.3,35.1,69.85,-1167.2,0,50.8,7.246,Pinned,Pinned,Pinned_Pinned,7.651,602.4409449,246.3096359,
90,80,600,101.6,3473,2630,8.08,126.875,6.4,85.9,114.3,35.1,69.85,389.64,9.9556,43.618,3.8582,Pinned,Pinned,Pinned_Pinned,11.15,877.9527559,191.1280701,
90,80,600,101.6,1134,2313,8.08,126.875,6.4,85.9,114.3,35.1,69.85,-516.65,0,50.8,10.7811,Pinned,Pinned,Pinned_Pinned,3.465,272.8346457,165.9706076,
