pipe_dn,pipe_schedule,flange_class,outside_diameter,length1,length2,wall_thickness,lumped_mass,raised_face_depth,w_neck_c,flange_outer_radius,flange_thickness_d,raised_face_radius,x_deformation_position,y_deformation_position,z_deformation_position,frequency,support_right,support_left,support,allowable_deformation
65,XS,600,73.0,1109.0,3755.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,-764.14,13.556,28.149,7.102,Pinned,Fixed,Pinned_Fixed,7.243
65,XS,600,73.0,859.0,4186.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,-1068.5,6.9521,30.459,7.5976,Pinned,Fixed,Pinned_Fixed,8.364
65,XS,600,73.0,3934.0,1455.0,7.01,68.75,6.4,79.2,95.25,28.4,52.3,1441.7,13.556,28.149,7.345,Pinned,Fixed,Pinned_Fixed,19.079
65,XXS,150,73.0,3490.0,456.0,14.02,0.0,1.5,69.9,88.9,20.9,52.3,1855.1,0.0,36.5,17.2246,Pinned,Fixed,Pinned_Fixed,7.194
65,XXS,150,73.0,2447.0,2764.0,14.02,0.0,1.5,69.9,88.9,20.9,52.3,280.84,14.316,29.727,9.137,Pinned,Fixed,Pinned_Fixed,11.988
65,XXS,150,73.0,325.0,4121.0,14.02,0.0,1.5,69.9,88.9,20.9,52.3,-1537.3,8.122,35.585,13.332,Pinned,Fixed,Pinned_Fixed,24.024
65,XXS,150,73.0,3487.0,3869.0,14.02,0.0,1.5,69.9,88.9,20.9,52.3,414.77,0.0,36.5,4.6713,Pinned,Fixed,Pinned_Fixed,24.635
65,XXS,150,73.0,4545.0,4278.0,14.02,0.0,1.5,69.9,88.9,20.9,52.3,847.0,7.3421,32.168,3.2803,Pinned,Fixed,Pinned_Fixed,38.766
65,XXS,300,73.0,4574.0,1408.0,14.02,0.0,1.5,76.2,95.25,23.9,52.3,2039.7,0.0,36.5,7.3011,Pinned,Fixed,Pinned_Fixed,88.129
65,XXS,300,73.0,3964.0,2533.0,14.02,0.0,1.5,76.2,95.25,23.9,52.3,1203.9,8.122,35.585,5.9833,Pinned,Fixed,Pinned_Fixed,28.513
65,XXS,300,73.0,3379.0,3331.0,14.02,0.0,1.5,76.2,95.25,23.9,52.3,566.23,7.3421,32.168,5.517,Pinned,Fixed,Pinned_Fixed,21.277
65,XXS,300,73.0,366.0,2879.0,14.02,0.0,1.5,76.2,95.25,23.9,52.3,-990.76,0.0,36.5,24.5229,Pinned,Fixed,Pinned_Fixed,8.058
65,XXS,300,73.0,4189.0,3042.0,14.02,0.0,1.5,76.2,95.25,23.9,52.3,1114.9,14.316,29.727,4.825,Pinned,Fixed,Pinned_Fixed,31.023
65,XXS,600,73.0,4135.0,1357.0,14.02,0.0,6.4,79.2,95.25,28.4,52.3,1806.6,8.122,35.585,8.5944,Pinned,Fixed,Pinned_Fixed,116.514
65,XXS,600,73.0,2811.0,3155.0,14.02,0.0,6.4,79.2,95.25,28.4,52.3,319.7,8.122,35.585,6.8197,Pinned,Fixed,Pinned_Fixed,15.444
65,XXS,600,73.0,4338.0,3542.0,14.02,0.0,6.4,79.2,95.25,28.4,52.3,986.86,7.3421,32.168,4.0259,Pinned,Fixed,Pinned_Fixed,32.741
65,XXS,600,73.0,4702.0,4792.0,14.02,0.0,6.4,79.2,95.25,28.4,52.3,699.64,0.0,36.5,2.7818,Pinned,Fixed,Pinned_Fixed,42.159
65,XXS,600,73.0,1651.0,3490.0,14.02,0.0,6.4,79.2,95.25,28.4,52.3,-517.82,7.3421,32.168,9.1702,Pinned,Fixed,Pinned_Fixed,10.922
65,XXS,150,73.0,1087.0,3489.0,14.02,23.0,1.5,69.9,88.9,20.9,52.3,-750.13,8.122,35.585,10.5384,Pinned,Fixed,Pinned_Fixed,8.74
65,XXS,150,73.0,2562.0,1477.0,14.02,23.0,1.5,69.9,88.9,20.9,52.3,791.94,8.122,35.585,13.4414,Pinned,Fixed,Pinned_Fixed,9.653
65,XXS,150,73.0,1535.0,3191.0,14.02,23.0,1.5,69.9,88.9,20.9,52.3,-416.82,0.0,36.5,9.361,Pinned,Fixed,Pinned_Fixed,8.67
65,XXS,150,73.0,1882.0,1400.0,14.02,23.0,1.5,69.9,88.9,20.9,52.3,460.94,0.0,36.5,18.6014,Pinned,Fixed,Pinned_Fixed,4.975
65,XXS,150,73.0,3380.0,2392.0,14.02,23.0,1.5,69.9,88.9,20.9,52.3,866.74,7.3421,32.168,6.7103,Pinned,Fixed,Pinned_Fixed,17.551
65,XXS,300,73.0,3070.0,4024.0,14.02,45.0,1.5,76.2,95.25,23.9,52.3,134.04,7.3421,32.168,3.8931,Pinned,Fixed,Pinned_Fixed,19.997
65,XXS,300,73.0,1489.0,3095.0,14.02,45.0,1.5,76.2,95.25,23.9,52.3,-376.39,0.0,36.5,8.6231,Pinned,Fixed,Pinned_Fixed,7.801
65,XXS,300,73.0,2854.0,1618.0,14.02,45.0,1.5,76.2,95.25,23.9,52.3,846.97,0.0,36.5,10.035,Pinned,Fixed,Pinned_Fixed,10.965
65,XXS,300,73.0,1776.0,777.0,14.02,45.0,1.5,76.2,95.25,23.9,52.3,598.63,0.0,36.5,29.2641,Pinned,Fixed,Pinned_Fixed,3.901
65,XXS,300,73.0,479.0,4390.0,14.02,45.0,1.5,76.2,95.25,23.9,52.3,-1509.1,8.122,35.585,10.3293,Pinned,Fixed,Pinned_Fixed,16.59
65,XXS,600,73.0,3854.0,3365.0,14.02,55.0,6.4,79.2,95.25,28.4,52.3,736.51,8.122,35.585,3.7348,Pinned,Fixed,Pinned_Fixed,22.646
65,XXS,600,73.0,4856.0,1034.0,14.02,55.0,6.4,79.2,95.25,28.4,52.3,2325.8,8.122,35.585,7.3636,Pinned,Fixed,Pinned_Fixed,33.373
65,XXS,600,73.0,606.0,2180.0,14.02,55.0,6.4,79.2,95.25,28.4,52.3,-490.16,8.122,35.585,21.7569,Pinned,Fixed,Pinned_Fixed,2.718
65,XXS,600,73.0,1380.0,723.0,14.02,55.0,6.4,79.2,95.25,28.4,52.3,399.6,0.0,36.5,35.7245,Pinned,Fixed,Pinned_Fixed,2.017
65,XXS,600,73.0,1526.0,1497.0,14.02,55.0,6.4,79.2,95.25,28.4,52.3,235.95,0.0,36.5,16.3941,Pinned,Fixed,Pinned_Fixed,3.467
65,XXS,150,73.0,4449.0,3517.0,14.02,17.25,1.5,69.9,88.9,20.9,52.3,1066.1,8.122,35.585,3.7176,Pinned,Fixed,Pinned_Fixed,32.946
65,XXS,150,73.0,1162.0,2235.0,14.02,17.25,1.5,69.9,88.9,20.9,52.3,-237.57,0.0,36.5,17.6173,Pinned,Fixed,Pinned_Fixed,4.393
65,XXS,150,73.0,622.0,1417.0,14.02,17.25,1.5,69.9,88.9,20.9,52.3,-221.46,0.0,36.5,44.5457,Pinned,Fixed,Pinned_Fixed,1.507
65,XXS,150,73.0,1888.0,4910.0,14.02,17.25,1.5,69.9,88.9,20.9,52.3,-906.55,0.0,36.5,5.0467,Pinned,Fixed,Pinned_Fixed,19.651
65,XXS,150,73.0,3449.0,4516.0,14.02,17.25,1.5,69.9,88.9,20.9,52.3,133.41,8.122,35.585,3.6228,Pinned,Fixed,Pinned_Fixed,26.536
65,XXS,300,73.0,2317.0,3795.0,14.02,33.75,1.5,76.2,95.25,23.9,52.3,-222.53,7.3421,32.168,5.3706,Pinned,Fixed,Pinned_Fixed,14.584
65,XXS,300,73.0,2073.0,3693.0,14.02,33.75,1.5,76.2,95.25,23.9,52.3,-304.67,0.0,36.5,5.9928,Pinned,Fixed,Pinned_Fixed,12.864
65,XXS,300,73.0,1184.0,2389.0,14.02,33.75,1.5,76.2,95.25,23.9,52.3,-281.79,0.0,36.5,14.1213,Pinned,Fixed,Pinned_Fixed,4.705
65,XXS,300,73.0,4872.0,2363.0,14.02,33.75,1.5,76.2,95.25,23.9,52.3,1720.4,6.5621,28.751,4.4727,Pinned,Fixed,Pinned_Fixed,43.638
65,XXS,300,73.0,2768.0,2275.0,14.02,33.75,1.5,76.2,95.25,23.9,52.3,583.5,6.5621,28.751,7.8549,Pinned,Fixed,Pinned_Fixed,11.458
65,XXS,600,73.0,4429.0,4538.0,14.02,41.25,6.4,79.2,95.25,28.4,52.3,635.19,0.0,36.5,2.6101,Pinned,Fixed,Pinned_Fixed,34.305
65,XXS,600,73.0,3448.0,1522.0,14.02,41.25,6.4,79.2,95.25,28.4,52.3,1236.9,0.0,36.5,8.9506,Pinned,Fixed,Pinned_Fixed,19.434
65,XXS,600,73.0,957.0,1796.0,14.02,41.25,6.4,79.2,95.25,28.4,52.3,-176.76,0.0,36.5,20.6922,Pinned,Fixed,Pinned_Fixed,2.663
65,XXS,600,73.0,4554.0,3662.0,14.02,41.25,6.4,79.2,95.25,28.4,52.3,985.38,0.0,36.5,3.1454,Pinned,Fixed,Pinned_Fixed,31.845
65,XXS,600,73.0,2679.0,2002.0,14.02,41.25,6.4,79.2,95.25,28.4,52.3,610.38,0.0,36.5,8.7316,Pinned,Fixed,Pinned_Fixed,9.878
65,XXS,150,73.0,543.0,580.0,14.02,28.75,1.5,69.9,88.9,20.9,52.3,83.92,0.0,36.5,100.7729,Pinned,Fixed,Pinned_Fixed,0.448
65,XXS,150,73.0,2805.0,2924.0,14.02,28.75,1.5,69.9,88.9,20.9,52.3,386.26,14.316,29.727,6.3074,Pinned,Fixed,Pinned_Fixed,13.826
65,XXS,150,73.0,1460.0,627.0,14.02,28.75,1.5,69.9,88.9,20.9,52.3,523.75,0.0,36.5,46.214,Pinned,Fixed,Pinned_Fixed,2.797
65,XXS,150,73.0,3948.0,2961.0,14.02,28.75,1.5,69.9,88.9,20.9,52.3,953.34,12.795,26.57,4.6478,Pinned,Fixed,Pinned_Fixed,24.256
65,XXS,150,73.0,1947.0,2378.0,14.02,28.75,1.5,69.9,88.9,20.9,52.3,138.72,0.0,36.5,10.3364,Pinned,Fixed,Pinned_Fixed,7.358
65,XXS,300,73.0,1065.0,4719.0,14.02,56.25,1.5,76.2,95.25,23.9,52.3,-1247.4,8.122,35.585,6.3834,Pinned,Fixed,Pinned_Fixed,14.525
65,XXS,300,73.0,4847.0,2467.0,14.02,56.25,1.5,76.2,95.25,23.9,52.3,1619.2,14.316,29.727,4.094,Pinned,Fixed,Pinned_Fixed,36.748
65,XXS,300,73.0,970.0,4050.0,14.02,56.25,1.5,76.2,95.25,23.9,52.3,-994.08,0.0,36.5,8.1265,Pinned,Fixed,Pinned_Fixed,10.362
65,XXS,300,73.0,3716.0,4779.0,14.02,56.25,1.5,76.2,95.25,23.9,52.3,170.2,7.3421,32.168,2.7079,Pinned,Fixed,Pinned_Fixed,28.888
65,XXS,300,73.0,3681.0,4972.0,14.02,56.25,1.5,76.2,95.25,23.9,52.3,90.22,0.0,36.5,2.6187,Pinned,Fixed,Pinned_Fixed,29.769
65,XXS,600,73.0,4528.0,437.0,14.02,68.75,6.4,79.2,95.25,28.4,52.3,2443.7,0.0,36.5,10.9006,Pinned,Fixed,Pinned_Fixed,9.607
65,XXS,600,73.0,2221.0,4187.0,14.02,68.75,6.4,79.2,95.25,28.4,52.3,-385.63,8.122,35.585,4.2883,Pinned,Fixed,Pinned_Fixed,15.122
65,XXS,600,73.0,343.0,3994.0,14.02,68.75,6.4,79.2,95.25,28.4,52.3,-1419.5,7.3421,32.168,12.8888,Pinned,Fixed,Pinned_Fixed,13.541
65,XXS,600,73.0,2063.0,4642.0,14.02,68.75,6.4,79.2,95.25,28.4,52.3,-610.13,8.122,35.585,4.062,Pinned,Fixed,Pinned_Fixed,16.587
65,XXS,600,73.0,1672.0,625.0,14.02,68.75,6.4,79.2,95.25,28.4,52.3,608.22,0.0,-36.5,33.7804,Pinned,Fixed,Pinned_Fixed,3.157
80,40,150,88.9,935.0,3487.0,5.49,0.0,1.5,69.9,95.25,22.4,63.5,-854.13,0.0,44.45,16.7304,Pinned,Fixed,Pinned_Fixed,4.687
80,40,150,88.9,3926.0,3788.0,5.49,0.0,1.5,69.9,95.25,22.4,63.5,683.38,0.0,-44.45,5.5524,Pinned,Fixed,Pinned_Fixed,12.494
80,40,150,88.9,2975.0,2599.0,5.49,0.0,1.5,69.9,95.25,22.4,63.5,571.38,9.5856,41.997,10.2713,Pinned,Fixed,Pinned_Fixed,8.097
80,40,150,88.9,4997.0,932.0,5.49,0.0,1.5,69.9,95.25,22.4,63.5,2484.9,0.0,44.45,10.3276,Pinned,Fixed,Pinned_Fixed,13.602
80,40,150,88.9,410.0,2469.0,5.49,0.0,1.5,69.9,95.25,22.4,63.5,-773.53,0.0,-44.45,40.0762,Pinned,Fixed,Pinned_Fixed,2.309
80,40,300,88.9,1740.0,4040.0,5.49,0.0,1.5,79.2,107.95,26.9,63.5,-624.05,9.2802,40.659,9.2001,Pinned,Fixed,Pinned_Fixed,5.896
80,40,300,88.9,4716.0,1810.0,5.49,0.0,1.5,79.2,107.95,26.9,63.5,1926.7,9.8911,43.336,8.0864,Pinned,Fixed,Pinned_Fixed,66.721
80,40,300,88.9,962.0,1556.0,5.49,0.0,1.5,79.2,107.95,26.9,63.5,-28.4,0.0,-107.95,38.4323,Pinned,Fixed,Pinned_Fixed,1.245
80,40,300,88.9,3580.0,2344.0,5.49,0.0,1.5,79.2,107.95,26.9,63.5,1002.2,18.691,38.811,9.0028,Pinned,Fixed,Pinned_Fixed,11.419
80,40,300,88.9,2597.0,4917.0,5.49,0.0,1.5,79.2,107.95,26.9,63.5,-487.38,8.9748,39.321,5.5025,Pinned,Fixed,Pinned_Fixed,11.771
80,40,600,88.9,996.0,879.0,5.49,0.0,6.4,82.6,104.8,31.8,63.5,82.6,0.0,-44.45,63.476,Pinned,Fixed,Pinned_Fixed,0.814
80,40,600,88.9,3242.0,994.0,5.49,0.0,6.4,82.6,104.8,31.8,63.5,1425.1,0.0,-44.45,19.0935,Pinned,Fixed,Pinned_Fixed,49.74
80,40,600,88.9,4197.0,770.0,5.49,0.0,6.4,82.6,104.8,31.8,63.5,2099.7,9.5856,-41.997,14.6116,Pinned,Fixed,Pinned_Fixed,8.796
80,40,600,88.9,2898.0,1765.0,5.49,0.0,6.4,82.6,104.8,31.8,63.5,857.47,0.0,-44.45,14.0179,Pinned,Fixed,Pinned_Fixed,7.017
80,40,600,88.9,1275.0,4628.0,5.49,0.0,6.4,82.6,104.8,31.8,63.5,-1124.4,18.691,38.811,9.1408,Pinned,Fixed,Pinned_Fixed,7.774
80,40,150,88.9,1622.0,2802.0,5.49,29.0,1.5,69.9,95.25,22.4,63.5,-172.77,0.0,44.45,11.2291,Pinned,Fixed,Pinned_Fixed,3.673
80,40,150,88.9,3947.0,1835.0,5.49,29.0,1.5,69.9,95.25,22.4,63.5,1351.3,18.691,-38.811,8.7743,Pinned,Fixed,Pinned_Fixed,11.929
80,40,150,88.9,4491.0,573.0,5.49,29.0,1.5,69.9,95.25,22.4,63.5,2371.5,9.2802,40.659,14.1075,Pinned,Fixed,Pinned_Fixed,6.932
80,40,150,88.9,4040.0,3709.0,5.49,29.0,1.5,69.9,95.25,22.4,63.5,649.22,0.0,44.45,4.411,Pinned,Fixed,Pinned_Fixed,13.567
80,40,150,88.9,4700.0,1051.0,5.49,29.0,1.5,69.9,95.25,22.4,63.5,2243.2,0.0,-44.45,10.5197,Pinned,Fixed,Pinned_Fixed,23.143
80,40,300,88.9,1690.0,3452.0,5.49,57.0,1.5,79.2,107.95,26.9,63.5,-325.21,8.9748,39.321,7.2361,Pinned,Fixed,Pinned_Fixed,4.756
80,40,300,88.9,1596.0,1681.0,5.49,57.0,1.5,79.2,107.95,26.9,63.5,79.2,0.0,-44.45,14.6873,Pinned,Fixed,Pinned_Fixed,2.157
80,40,300,88.9,2001.0,594.0,5.49,57.0,1.5,79.2,107.95,26.9,63.5,751.23,0.0,-44.45,36.2906,Pinned,Fixed,Pinned_Fixed,3.511
80,40,300,88.9,802.0,1332.0,5.49,57.0,1.5,79.2,107.95,26.9,63.5,-80.298,38.899,2.1845,28.5801,Pinned,Fixed,Pinned_Fixed,1.063
80,40,300,88.9,967.0,4640.0,5.49,57.0,1.5,79.2,107.95,26.9,63.5,-1176.1,17.5,36.338,8.013,Pinned,Fixed,Pinned_Fixed,5.989
80,40,600,88.9,2696.0,790.0,5.49,76.0,6.4,82.6,104.8,31.8,63.5,1051.9,9.5856,-41.997,20.9469,Pinned,Fixed,Pinned_Fixed,7.743
80,40,600,88.9,846.0,2586.0,5.49,76.0,6.4,82.6,104.8,31.8,63.5,-413.9,0.0,-44.45,13.8724,Pinned,Fixed,Pinned_Fixed,1.867
80,40,600,88.9,4138.0,1328.0,5.49,76.0,6.4,82.6,104.8,31.8,63.5,1628.8,0.0,-44.45,9.2583,Pinned,Fixed,Pinned_Fixed,17.838
80,40,600,88.9,3731.0,3156.0,5.49,76.0,6.4,82.6,104.8,31.8,63.5,663.29,9.2802,-40.659,4.2762,Pinned,Fixed,Pinned_Fixed,8.291
80,40,600,88.9,622.0,2793.0,5.49,76.0,6.4,82.6,104.8,31.8,63.5,-646.71,0.0,-44.45,16.2181,Pinned,Fixed,Pinned_Fixed,1.826
80,40,150,88.9,3200.0,4085.0,5.49,21.75,1.5,69.9,95.25,22.4,63.5,69.9,0.0,44.45,5.0177,Pinned,Fixed,Pinned_Fixed,10.97
80,40,150,88.9,1997.0,666.0,5.49,21.75,1.5,69.9,95.25,22.4,63.5,774.16,0.0,-44.45,40.8461,Pinned,Fixed,Pinned_Fixed,5.408
80,40,150,88.9,3735.0,4514.0,5.49,21.75,1.5,69.9,95.25,22.4,63.5,227.87,8.9748,39.321,4.035,Pinned,Fixed,Pinned_Fixed,14.307
80,40,150,88.9,3205.0,4912.0,5.49,21.75,1.5,69.9,95.25,22.4,63.5,-135.85,8.9748,39.321,4.1443,Pinned,Fixed,Pinned_Fixed,13.247
80,40,150,88.9,4984.0,1625.0,5.49,21.75,1.5,69.9,95.25,22.4,63.5,2102.9,9.2802,40.659,7.6745,Pinned,Fixed,Pinned_Fixed,108.821
80,40,300,88.9,4634.0,4138.0,5.49,42.75,1.5,79.2,107.95,26.9,63.5,743.14,9.2802,40.659,3.2256,Pinned,Fixed,Pinned_Fixed,17.139
80,40,300,88.9,427.0,2883.0,5.49,42.75,1.5,79.2,107.95,26.9,63.5,-822.08,0.0,-44.45,23.6017,Pinned,Fixed,Pinned_Fixed,2.091
80,40,300,88.9,2884.0,4304.0,5.49,42.75,1.5,79.2,107.95,26.9,63.5,-84.69,39.321,8.9748,4.3503,Pinned,Fixed,Pinned_Fixed,9.999
80,40,300,88.9,1480.0,2520.0,5.49,42.75,1.5,79.2,107.95,26.9,63.5,-128.62,35.102,16.904,11.5244,Pinned,Fixed,Pinned_Fixed,2.947
80,40,300,88.9,3168.0,1080.0,5.49,42.75,1.5,79.2,107.95,26.9,63.5,1224.2,9.8911,-43.336,15.6309,Pinned,Fixed,Pinned_Fixed,11.882
80,40,600,88.9,650.0,3212.0,5.49,57.0,6.4,82.6,104.8,31.8,63.5,-803.99,0.0,-44.45,15.0648,Pinned,Fixed,Pinned_Fixed,2.507
80,40,600,88.9,1920.0,1766.0,5.49,57.0,6.4,82.6,104.8,31.8,63.5,280.92,0.0,44.45,12.4208,Pinned,Fixed,Pinned_Fixed,2.702
80,40,600,88.9,2988.0,3441.0,5.49,57.0,6.4,82.6,104.8,31.8,63.5,208.92,0.0,44.45,4.877,Pinned,Fixed,Pinned_Fixed,7.976
80,40,600,88.9,3326.0,3937.0,5.49,57.0,6.4,82.6,104.8,31.8,63.5,223.0,9.5856,41.997,3.9768,Pinned,Fixed,Pinned_Fixed,10.167
80,40,600,88.9,962.0,3635.0,5.49,57.0,6.4,82.6,104.8,31.8,63.5,-782.05,0.0,44.45,10.2128,Pinned,Fixed,Pinned_Fixed,3.565
80,40,150,88.9,1650.0,1235.0,5.49,36.25,1.5,69.9,95.25,22.4,63.5,311.58,0.0,-44.45,23.1564,Pinned,Fixed,Pinned_Fixed,1.847
80,40,150,88.9,3267.0,973.0,5.49,36.25,1.5,69.9,95.25,22.4,63.5,1393.7,9.8911,-43.336,17.258,Pinned,Fixed,Pinned_Fixed,27.161
80,40,150,88.9,1108.0,4645.0,5.49,36.25,1.5,69.9,95.25,22.4,63.5,-1122.6,0.0,44.45,8.2388,Pinned,Fixed,Pinned_Fixed,6.654
80,40,150,88.9,1397.0,3322.0,5.49,36.25,1.5,69.9,95.25,22.4,63.5,-444.32,0.0,44.45,9.9998,Pinned,Fixed,Pinned_Fixed,4.046
80,40,150,88.9,1723.0,2867.0,5.49,36.25,1.5,69.9,95.25,22.4,63.5,-125.24,35.102,16.904,9.9535,Pinned,Fixed,Pinned_Fixed,3.941
80,40,300,88.9,4427.0,4670.0,5.49,71.25,1.5,79.2,107.95,26.9,63.5,446.55,9.8911,43.336,2.6215,Pinned,Fixed,Pinned_Fixed,16.93
80,40,300,88.9,375.0,4825.0,5.49,71.25,1.5,79.2,107.95,26.9,63.5,-1696.4,0.0,-44.45,11.8763,Pinned,Fixed,Pinned_Fixed,8.553
80,40,300,88.9,3540.0,4695.0,5.49,71.25,1.5,79.2,107.95,26.9,63.5,79.2,0.0,44.45,3.0397,Pinned,Fixed,Pinned_Fixed,13.184
80,40,300,88.9,2185.0,3581.0,5.49,71.25,1.5,79.2,107.95,26.9,63.5,-147.12,39.321,8.9748,5.4707,Pinned,Fixed,Pinned_Fixed,6.153
80,40,300,88.9,4361.0,2220.0,5.49,71.25,1.5,79.2,107.95,26.9,63.5,1306.5,8.9748,39.321,5.5468,Pinned,Fixed,Pinned_Fixed,12.578
80,40,600,88.9,2828.0,4500.0,5.49,95.0,6.4,82.6,104.8,31.8,63.5,-193.14,30.46,24.291,3.4103,Pinned,Fixed,Pinned_Fixed,8.062
80,40,600,88.9,415.0,2142.0,5.49,95.0,6.4,82.6,104.8,31.8,63.5,-515.99,0.0,-44.45,24.6758,Pinned,Fixed,Pinned_Fixed,0.937
80,40,600,88.9,1772.0,1348.0,5.49,95.0,6.4,82.6,104.8,31.8,63.5,309.66,0.0,-44.45,14.2754,Pinned,Fixed,Pinned_Fixed,1.996
80,40,600,88.9,1170.0,2820.0,5.49,95.0,6.4,82.6,104.8,31.8,63.5,-336.45,0.0,44.45,9.4479,Pinned,Fixed,Pinned_Fixed,2.61
80,STD,150,88.9,4109.0,4672.0,5.49,0.0,1.5,69.9,95.25,22.4,63.5,411.52,9.8911,43.336,4.2848,Pinned,Fixed,Pinned_Fixed,17.836
80,STD,150,88.9,2268.0,4643.0,5.49,0.0,1.5,69.9,95.25,22.4,63.5,-594.44,9.8911,43.336,6.8048,Pinned,Fixed,Pinned_Fixed,10.253
80,STD,150,88.9,307.0,2775.0,5.49,0.0,1.5,69.9,95.25,22.4,63.5,-939.27,0.0,-44.45,36.6116,Pinned,Fixed,Pinned_Fixed,3.614
80,STD,150,88.9,2581.0,620.0,5.49,0.0,1.5,69.9,95.25,22.4,63.5,1205.6,0.0,-44.45,34.5554,Pinned,Fixed,Pinned_Fixed,6.193
80,STD,150,88.9,4264.0,501.0,5.49,0.0,1.5,69.9,95.25,22.4,63.5,2253.5,0.0,44.45,16.0668,Pinned,Fixed,Pinned_Fixed,5.625
80,STD,300,88.9,4923.0,4034.0,5.49,0.0,1.5,79.2,107.95,26.9,63.5,1052.4,9.5856,41.997,4.0322,Pinned,Fixed,Pinned_Fixed,21.712
80,STD,300,88.9,603.0,3887.0,5.49,0.0,1.5,79.2,107.95,26.9,63.5,-1233.3,9.8911,43.336,16.7308,Pinned,Fixed,Pinned_Fixed,6.144
80,STD,300,88.9,4837.0,2906.0,5.49,0.0,1.5,79.2,107.95,26.9,63.5,1499.1,8.9748,39.321,5.4998,Pinned,Fixed,Pinned_Fixed,22.563
80,STD,300,88.9,3066.0,4694.0,5.49,0.0,1.5,79.2,107.95,26.9,63.5,-142.31,17.5,36.338,5.1386,Pinned,Fixed,Pinned_Fixed,12.686
80,STD,300,88.9,1922.0,2407.0,5.49,0.0,1.5,79.2,107.95,26.9,63.5,79.2,0.0,-44.45,14.8893,Pinned,Fixed,Pinned_Fixed,4.002
80,STD,600,88.9,2563.0,4997.0,5.49,0.0,6.4,82.6,104.8,31.8,63.5,-555.61,9.8911,43.336,5.3797,Pinned,Fixed,Pinned_Fixed,11.46
80,STD,600,88.9,4316.0,1410.0,5.49,0.0,6.4,82.6,104.8,31.8,63.5,1880.4,9.8911,-43.336,10.5675,Pinned,Fixed,Pinned_Fixed,124.272
80,STD,600,88.9,3441.0,3559.0,5.49,0.0,6.4,82.6,104.8,31.8,63.5,460.64,0.0,-44.45,6.2456,Pinned,Fixed,Pinned_Fixed,9.132
80,STD,600,88.9,3886.0,4986.0,5.49,0.0,6.4,82.6,104.8,31.8,63.5,82.6,0.0,44.45,3.9544,Pinned,Fixed,Pinned_Fixed,16.572
80,STD,600,88.9,850.0,1453.0,5.49,0.0,6.4,82.6,104.8,31.8,63.5,-38.2,0.0,-104.8,43.7097,Pinned,Fixed,Pinned_Fixed,0.985
80,STD,150,88.9,989.0,2037.0,5.49,29.0,1.5,69.9,95.25,22.4,63.5,-215.51,0.0,44.45,21.4548,Pinned,Fixed,Pinned_Fixed,1.625
80,STD,150,88.9,2250.0,1657.0,5.49,29.0,1.5,69.9,95.25,22.4,63.5,455.95,0.0,44.45,14.9838,Pinned,Fixed,Pinned_Fixed,3.56
80,STD,150,88.9,2198.0,2847.0,5.49,29.0,1.5,69.9,95.25,22.4,63.5,69.9,0.0,-44.45,8.9374,Pinned,Fixed,Pinned_Fixed,5.067
80,STD,150,88.9,3471.0,3464.0,5.49,29.0,1.5,69.9,95.25,22.4,63.5,477.5,9.5856,41.997,5.2949,Pinned,Fixed,Pinned_Fixed,10.448
80,STD,150,88.9,2060.0,1855.0,5.49,29.0,1.5,69.9,95.25,22.4,63.5,336.52,0.0,44.45,14.2399,Pinned,Fixed,Pinned_Fixed,3.279
80,STD,300,88.9,4852.0,2997.0,5.49,57.0,1.5,79.2,107.95,26.9,63.5,1276.5,8.9748,39.321,4.0281,Pinned,Fixed,Pinned_Fixed,16.206
80,STD,300,88.9,1763.0,1628.0,5.49,57.0,1.5,79.2,107.95,26.9,63.5,261.35,0.0,-44.45,14.2601,Pinned,Fixed,Pinned_Fixed,2.366
80,STD,300,88.9,496.0,1651.0,5.49,57.0,1.5,79.2,107.95,26.9,63.5,-298.28,0.0,-44.45,32.1909,Pinned,Fixed,Pinned_Fixed,0.726
80,STD,300,88.9,3689.0,1517.0,5.49,57.0,1.5,79.2,107.95,26.9,63.5,1272.5,0.0,-44.45,9.5627,Pinned,Fixed,Pinned_Fixed,10.224
80,STD,300,88.9,4191.0,4488.0,5.49,57.0,1.5,79.2,107.95,26.9,63.5,426.88,0.0,44.45,2.9993,Pinned,Fixed,Pinned_Fixed,15.517
80,STD,600,88.9,2086.0,4502.0,5.49,76.0,6.4,82.6,104.8,31.8,63.5,-489.35,8.9748,39.321,4.4559,Pinned,Fixed,Pinned_Fixed,7.528
80,STD,600,88.9,3945.0,4889.0,5.49,76.0,6.4,82.6,104.8,31.8,63.5,248.79,0.0,-44.45,2.6775,Pinned,Fixed,Pinned_Fixed,12.415
80,STD,600,88.9,452.0,3840.0,5.49,76.0,6.4,82.6,104.8,31.8,63.5,-1176.1,0.0,-44.45,14.6253,Pinned,Fixed,Pinned_Fixed,3.62
80,STD,600,88.9,4394.0,319.0,5.49,76.0,6.4,82.6,104.8,31.8,63.5,2413.3,0.0,-44.45,16.4095,Pinned,Fixed,Pinned_Fixed,4.164
80,STD,600,88.9,4019.0,3484.0,5.49,76.0,6.4,82.6,104.8,31.8,63.5,657.04,0.0,44.45,3.6515,Pinned,Fixed,Pinned_Fixed,11.634
